time,current,total_pv,total_user,online_anchor
12:04:48,2832,9032,9032,2832
12:04:49,2914,9211,9211,2914
12:04:49,3005,9624,9624,3005
12:04:51,2914,9211,9211,2914
12:04:52,3005,9624,9624,3005
12:04:56,3096,1.0万,1万+,3096
12:04:58,3058,1.0万,1万+,3058
12:05:06,3153,1.1万,1万+,3153
12:05:08,3227,1.1万,1万+,3227
12:05:16,3058,1.0万,1万+,3058
12:05:18,3407,1.2万,1万+,3407
12:05:20,3096,1.0万,1万+,3096
12:05:30,3576,1.3万,1万+,3576
12:05:40,3602,1.3万,1万+,3602
12:05:46,3576,1.3万,1万+,3576
12:05:50,3648,1.3万,1万+,3648
12:05:52,3804,1.5万,1万+,3804
12:05:58,3748,1.4万,1万+,3748
12:06:02,3804,1.5万,1万+,3804
12:06:08,3850,1.6万,1万+,3850
12:06:18,3993,1.7万,1万+,3993
12:06:20,3993,1.7万,1万+,3993
12:06:23,4040,1.7万,1万+,4040
12:06:25,4040,1.7万,1万+,4040
12:06:28,3962,1.6万,1万+,3962
12:06:30,4040,1.7万,1万+,4040
12:06:34,4040,1.7万,1万+,4040
12:06:44,4299,1.9万,1万+,4299
12:06:52,4324,1.9万,1万+,4324
12:06:54,4351,1.9万,1万+,4351
12:06:58,4351,1.9万,1万+,4351
12:07:00,4378,1.9万,1万+,4378
12:07:08,4455,2.0万,1万+,4455
12:07:18,4663,2.1万,2万+,4663
12:09:46,5375,2.8万,2万+,5375
12:09:48,5393,2.9万,2万+,5393
12:09:48,5413,2.9万,2万+,5413
12:09:48,5413,2.9万,2万+,5413
12:09:52,5423,3.0万,2万+,5423
12:09:58,5423,3.0万,2万+,5423
12:10:08,5479,3.0万,3万+,5479
12:10:14,5537,3.1万,3万+,5537
12:10:22,5608,3.1万,3万+,5608
12:10:28,5693,3.2万,3万+,5693
12:10:38,5741,3.2万,3万+,5741
12:10:48,5789,3.2万,3万+,5789
12:10:50,5879,3.3万,3万+,5879
12:10:52,5830,3.3万,3万+,5830
12:10:56,5879,3.3万,3万+,5879
12:11:02,5930,3.3万,3万+,5930
12:11:04,5879,3.3万,3万+,5879
12:11:08,5991,3.4万,3万+,5991
12:11:12,6001,3.4万,3万+,6001
12:11:22,5979,3.4万,3万+,5979
12:11:28,6047,3.5万,3万+,6047
12:11:36,6073,3.5万,3万+,6073
12:11:38,6031,3.5万,3万+,6031
12:11:44,6073,3.5万,3万+,6073
12:11:46,6105,3.5万,3万+,6105
12:11:52,6124,3.6万,3万+,6124
12:11:54,6223,3.7万,3万+,6223
12:11:56,6031,3.5万,3万+,6031
12:11:58,6223,3.7万,3万+,6223
12:12:04,6223,3.7万,3万+,6223
12:12:10,6259,3.7万,3万+,6259
12:12:20,6259,3.7万,3万+,6259
12:12:22,6319,3.7万,3万+,6319
12:12:28,6274,3.7万,3万+,6274
12:12:38,6429,3.8万,3万+,6429
12:12:48,6595,3.9万,3万+,6595
12:12:52,6643,4.0万,3万+,6643
12:12:58,6595,3.9万,3万+,6595
12:13:08,6643,4.0万,3万+,6643
12:13:14,6767,4.1万,4万+,6767
12:13:18,6612,3.9万,3万+,6612
12:13:22,6643,4.0万,3万+,6643
12:13:24,6796,4.1万,4万+,6796
12:13:28,6845,4.1万,4万+,6845
12:13:34,6887,4.2万,4万+,6887
12:13:38,6845,4.1万,4万+,6845
12:13:48,6887,4.2万,4万+,6887
12:13:50,6916,4.2万,4万+,6916
12:13:52,6922,4.2万,4万+,6922
12:13:58,6916,4.2万,4万+,6916
12:14:00,6946,4.3万,4万+,6946
12:14:08,7014,4.3万,4万+,7014
12:14:10,7031,4.4万,4万+,7031
12:14:18,6946,4.3万,4万+,6946
12:14:22,7093,4.4万,4万+,7093
12:14:24,7031,4.4万,4万+,7031
12:14:26,7093,4.4万,4万+,7093
12:14:28,7093,4.4万,4万+,7093
12:14:34,7178,4.5万,4万+,7178
12:14:44,7216,4.5万,4万+,7216
12:14:52,7277,4.5万,4万+,7277
12:15:00,7311,4.5万,4万+,7311
12:15:10,7359,4.6万,4万+,7359
12:15:18,7319,4.6万,4万+,7319
12:15:20,7440,4.7万,4万+,7440
12:15:22,7440,4.7万,4万+,7440
12:15:28,7482,4.7万,4万+,7482
12:15:38,7482,4.7万,4万+,7482
12:15:48,7602,4.8万,4万+,7602
12:15:50,7584,4.8万,4万+,7584
12:15:52,7584,4.8万,4万+,7584
12:15:54,7584,4.8万,4万+,7584
12:15:58,7614,4.9万,4万+,7614
12:16:08,7634,4.9万,4万+,7634
12:16:18,7658,5.0万,4万+,7658
12:16:22,7658,5.0万,4万+,7658
12:16:28,7658,5.0万,4万+,7658
12:16:34,7658,5.0万,4万+,7658
12:16:38,7676,5.0万,5万+,7676
12:16:48,7702,5.1万,5万+,7702
12:16:50,7658,5.0万,4万+,7658
12:16:52,7762,5.1万,5万+,7762
12:16:54,7802,5.1万,5万+,7802
12:16:56,7762,5.1万,5万+,7762
12:16:58,7742,5.1万,5万+,7742
12:17:00,7742,5.1万,5万+,7742
12:17:10,7802,5.1万,5万+,7802
12:17:18,7891,5.2万,5万+,7891
12:17:22,7928,5.3万,5万+,7928
12:17:24,7920,5.3万,5万+,7920
12:17:28,7928,5.3万,5万+,7928
12:17:30,7922,5.3万,5万+,7922
12:17:34,7936,5.3万,5万+,7936
12:17:44,7894,5.4万,5万+,7894
12:17:52,7879,5.4万,5万+,7879
12:18:02,7831,5.4万,5万+,7831
12:18:14,7799,5.5万,5万+,7799
12:18:20,7799,5.5万,5万+,7799
12:18:22,7820,5.5万,5万+,7820
12:18:28,7820,5.5万,5万+,7820
12:18:38,7846,5.6万,5万+,7846
12:18:48,7921,5.6万,5万+,7921
12:18:52,7823,5.6万,5万+,7823
12:18:54,7950,5.7万,5万+,7950
12:18:58,8005,5.7万,5万+,8005
12:19:08,8005,5.7万,5万+,8005
