time,user_id,user_name,count,total,grade,fans_club
2026-05-13 12:03:44,98460975967,ەㅤㅤㅤㅤㅤㅤㅤㅤㅤ一个蛋🥚 ㅤㅤㅤㅤ,1,7112,[等级34],[粉丝团 Lv10]
2026-05-13 12:03:44,56076255513,苦菊,8,7174,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:44,79315589141,勿忘初心,11,7182,[等级9],[粉丝团 Lv3]
2026-05-13 12:03:44,3837745916028263,123,12,7247,[等级1],
2026-05-13 12:03:44,1788236211168096,是小北Y🫶,2,7255,[等级2],
2026-05-13 12:03:44,56076255513,苦菊,8,7345,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:44,79315589141,勿忘初心,10,7345,[等级9],[粉丝团 Lv3]
2026-05-13 12:03:45,3837745916028263,123,12,7400,[等级1],
2026-05-13 12:03:45,2207471609084776,一生有你,11,7400,[等级25],[粉丝团 Lv10]
2026-05-13 12:03:45,84655336157,kimi 🌾,10,7500,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:45,61279794445,喜气洋洋-,9,7541,[等级12],[粉丝团 Lv6]
2026-05-13 12:03:45,3837745916028263,123,12,7578,[等级1],
2026-05-13 12:03:45,4383067454575623,额,4,7578,[等级12],[粉丝团 Lv13]
2026-05-13 12:03:45,56076255513,苦菊,8,7688,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:45,84655336157,kimi 🌾,9,7688,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:45,3837745916028263,123,12,7749,[等级1],
2026-05-13 12:03:45,2093067748255504,@？～￥￥￥￥ycfx,8,7761,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:45,84655336157,kimi 🌾,10,7845,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:45,56076255513,苦菊,8,7845,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:45,3837745916028263,123,11,7937,[等级1],
2026-05-13 12:03:45,4383067454575623,额,6,7948,[等级12],[粉丝团 Lv13]
2026-05-13 12:03:45,84655336157,kimi 🌾,10,8021,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:45,56076255513,苦菊,8,8021,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:46,3837745916028263,123,11,8118,[等级1],
2026-05-13 12:03:46,2093067748255504,@？～￥￥￥￥ycfx,12,8118,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:46,4416081835068045,😈@王先生,7,8174,[等级5],
2026-05-13 12:03:46,2330615895294312,wei嗯,1,8219,[等级12],[粉丝团 Lv11]
2026-05-13 12:03:46,3837745916028263,123,11,8280,[等级1],
2026-05-13 12:03:46,2093067748255504,@？～￥￥￥￥ycfx,13,8280,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:46,56076255513,苦菊,8,8323,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:46,84655336157,kimi 🌾,10,8323,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:47,3837745916028263,123,11,8404,[等级1],
2026-05-13 12:03:47,4383067454575623,额,1,8404,[等级12],[粉丝团 Lv13]
2026-05-13 12:03:47,84655336157,kimi 🌾,10,8460,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:47,56076255513,苦菊,8,8470,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:47,2207471609084776,一生有你,11,8559,[等级25],[粉丝团 Lv10]
2026-05-13 12:03:47,3837745916028263,123,10,8548,[等级1],
2026-05-13 12:03:48,56076255513,苦菊,8,8628,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:48,84655336157,kimi 🌾,11,8628,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:49,3837745916028263,123,11,8722,[等级1],
2026-05-13 12:03:49,4383067454575623,额,10,8722,[等级12],[粉丝团 Lv13]
2026-05-13 12:03:50,56076255513,苦菊,8,8800,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:50,2330615895294312,wei嗯,7,8840,[等级12],[粉丝团 Lv11]
2026-05-13 12:03:51,3837745916028263,123,11,8868,[等级1],
2026-05-13 12:03:51,2782225270309235,问心,5,8878,[等级13],[粉丝团 Lv8]
2026-05-13 12:03:52,56076255513,苦菊,8,8939,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:52,84655336157,kimi 🌾,5,8939,[等级21],[粉丝团 Lv8]
2026-05-13 12:03:53,3837745916028263,123,11,9016,[等级1],
2026-05-13 12:03:53,2093067748255504,@？～￥￥￥￥ycfx,12,9016,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:55,2207471609084776,一生有你,11,9112,[等级25],[粉丝团 Lv10]
2026-05-13 12:03:55,109886789309,✨️larkspur_tang⁵¹⁰⁷⁴,7,9112,[等级31],[粉丝团 Lv16]
2026-05-13 12:03:55,3837745916028263,123,11,9151,[等级1],
2026-05-13 12:03:55,2093067748255504,@？～￥￥￥￥ycfx,13,9151,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:56,56076255513,苦菊,8,9195,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:56,83351991466,一品茶舍🩷,9,9195,[等级21],[粉丝团 Lv6]
2026-05-13 12:03:57,3837745916028263,123,11,9272,[等级1],
2026-05-13 12:03:57,2093067748255504,@？～￥￥￥￥ycfx,10,9285,[等级13],[粉丝团 Lv13]
2026-05-13 12:03:58,56076255513,苦菊,8,9337,[等级24],[粉丝团 Lv15]
2026-05-13 12:03:58,83351991466,一品茶舍🩷,9,9337,[等级21],[粉丝团 Lv6]
2026-05-13 12:03:59,3837745916028263,123,10,9399,[等级1],
