time,user_id,user_name,content,grade,fans_club
12:03:39,448245226810199,OnlyYou↔,开吧老黑[看],[等级12],[粉丝团 Lv9]
12:03:40,948213503754752,起清禾·砚宁,宝贝上线了[比心],[等级1],
12:03:40,2008152259705040,汉、歼的审判者,我能用挂打吗[捂脸]不要举报我,[等级15],[粉丝团 Lv12]
12:03:41,1320994261705532,接接接接客户ing,[呲牙][呲牙][呲牙][呲牙][呲牙],,
12:03:41,81024583883,路亚罗马哥🎣 「BASSBRO」,没有队友怎么办,[等级24],[粉丝团 Lv10]
12:03:41,111177217836,华华,怎么进啊,[等级2],
12:03:41,4314916384157933,林大胆很胆小,君儿宝宝我来了 亲两口么,[等级23],[粉丝团 Lv3]
12:03:41,4268746696562508,你好、我是派大星,我不要[看],[等级34],[粉丝团 Lv7]
12:03:41,98211015545,金浅浅～,等我等我，马上到家,[等级14],[粉丝团 Lv12]
12:03:41,58496490001,冰美式🤭,组队的喊我,[等级11],
12:03:41,58955915313,一个,怎么进房间呀,[等级16],[粉丝团 Lv10]
12:03:41,92089565366,一二三,模拟器可以吗,[等级11],
12:03:41,874847890575219,沧枭北渊,迟到了,[等级1],
12:03:41,1063968767217357,真爱你的云,怎么个事,[等级23],[粉丝团 Lv14]
12:03:41,4433688919815223,玖绊,9块的奶茶？,[等级29],[粉丝团 Lv12]
12:03:41,4259925351218591,寒江雪,算了  我还是看吧[捂脸][捂脸][捂脸],[等级16],[粉丝团 Lv12]
12:03:41,3676382854385853,熊ღ,猛猛干[打call][打call][打call],[等级33],[粉丝团:张君雅 Lv16]
12:03:42,96565447462,时宜,奶茶不喝！但要拳你[捂脸][捂脸],[等级30],[粉丝团:张君雅 Lv15]
12:03:42,84655336157,kimi 🌾,怎么进呢啊我也想打张君雅[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],[等级21],[粉丝团 Lv7]
12:03:42,95615541628,ঞ花开富贵,锤爆你,[等级15],[粉丝团 Lv8]
12:03:42,3980687019606836,牛头爷爷,奶茶不重要就是想打你,[等级23],
12:03:42,100179063750,163广播站,兄弟们，干他[呲牙],[等级9],[粉丝团 Lv6]
12:03:42,109756665406,ᑮéиg宝🧸ོ,怎么进怎么进,[等级29],[粉丝团 Lv12]
12:03:43,97104496518,乔叔,迟到了，道歉！！！,[等级36],[粉丝团 Lv3]
12:03:45,71992714373,👑薪享事橙🍊,姐妹们，暴打张老黑,[等级6],
12:03:45,83578275040,🌈简单i,直接经典开low,,
12:03:47,63154448945,燃尽～,奶茶无所谓 就想打你,[等级12],[粉丝团 Lv12]
12:03:49,95054859355,多次拒绝刘亦菲,来抱抱,[等级7],
12:03:50,3864157386712875,BWRZ(记录美好)2,[懵][懵],[等级22],[粉丝团 Lv13]
12:03:51,73619249499,对咯～对咯～🌸,打主题啊[捂脸],[等级12],[粉丝团 Lv8]
12:03:53,1320994261705532,接接接接客户ing,[互粉][互粉][互粉][互粉][互粉][互粉],,
12:03:53,4268746696562508,你好、我是派大星,我不要,[等级34],[粉丝团 Lv7]
12:03:53,1807239114666904,·喵了个咪,弹幕战神快上号,[等级20],[粉丝团 Lv15]
12:03:53,2752776078632967,飞飞飞,麦没了,[等级25],[粉丝团 Lv10]
12:03:56,3408098413512419,心静自然,我带三个主播可以吗,[等级30],[粉丝团 Lv11]
12:03:58,100717923722,老衲法号乱来,18吧,[等级28],[粉丝团 Lv15]
12:04:01,69771187284,妳莪终年不遇,星巴克吗[捂脸],[等级40],[粉丝团 Lv4]
12:04:02,571361235313998,用户26886482,9.9的奶茶吗,[等级23],
12:04:03,3161808196871004,小椰子,有延迟吗,[等级16],[粉丝团 Lv9]
12:04:03,83938759028,太阳☀,星巴克,[等级5],
12:04:03,448245226810199,OnlyYou↔,一杯柠檬水[看][看],[等级12],[粉丝团 Lv9]
