time,current,total_pv,total_user,online_anchor
12:03:39,1163,1567,1567,1163
12:03:41,1566,2106,2106,1566
12:03:41,1566,2106,2106,1566
12:03:45,1854,2604,2604,1854
12:03:47,2027,2813,2813,2027
12:03:49,1566,2106,2106,1566
12:03:51,1924,2713,2713,1924
12:03:53,1924,2713,2713,1924
12:03:55,2027,2813,2813,2027
12:04:04,2207,3211,3211,2207
12:04:14,2303,3435,3435,2303
12:04:16,2303,3435,3435,2303
12:04:18,2519,4171,4171,2519
12:04:20,2417,3796,3796,2417
12:04:22,2519,4171,4171,2519
12:04:29,2549,4303,4303,2549
12:04:39,2806,4923,4923,2806
12:04:41,2806,4923,4923,2806
12:04:47,2806,4923,4923,2806
12:04:49,2939,5282,5282,2939
12:04:51,2806,4923,4923,2806
12:04:55,3058,5716,5716,3058
12:05:01,3113,5999,5999,3113
12:05:10,3163,6143,6143,3163
12:05:14,3113,5999,5999,3113
12:05:18,3226,6400,6400,3226
12:05:20,3226,6400,6400,3226
12:05:24,3226,6400,6400,3226
12:05:35,3319,6933,6933,3319
12:05:45,3402,7376,7376,3402
12:05:47,3529,8048,8048,3529
12:05:49,3567,8186,8186,3567
12:05:55,3402,7376,7376,3402
12:06:05,3701,8555,8555,3701
12:06:13,3648,8555,8555,3648
12:06:15,3857,9605,9605,3857
12:06:16,3828,9605,9605,3828
12:06:18,3828,9605,9605,3828
12:06:24,3857,9605,9605,3857
12:06:34,3920,1.0万,1万+,3920
12:06:45,4030,1.1万,1万+,4030
12:06:49,3989,1.1万,1万+,3989
12:06:55,4016,1.1万,1万+,4016
12:07:05,3989,1.1万,1万+,3989
12:07:15,4090,1.2万,1万+,4090
12:07:18,4200,1.3万,1万+,4200
12:07:20,4263,1.3万,1万+,4263
12:07:24,4263,1.3万,1万+,4263
12:07:30,4366,1.3万,1万+,4366
12:07:38,4469,1.4万,1万+,4469
12:07:41,4469,1.4万,1万+,4469
12:07:47,4428,1.4万,1万+,4428
12:07:49,4366,1.3万,1万+,4366
12:07:53,4492,1.4万,1万+,4492
12:07:55,4531,1.5万,1万+,4531
12:08:07,4554,1.5万,1万+,4554
12:08:09,4596,1.5万,1万+,4596
12:08:11,4596,1.5万,1万+,4596
12:08:13,4596,1.5万,1万+,4596
12:08:17,4554,1.5万,1万+,4554
12:08:19,4596,1.5万,1万+,4596
12:08:25,4672,1.6万,1万+,4672
12:08:26,4658,1.6万,1万+,4658
12:08:36,4692,1.6万,1万+,4692
12:08:46,4718,1.7万,1万+,4718
12:08:50,4718,1.7万,1万+,4718
12:08:53,4770,1.7万,1万+,4770
12:08:59,4718,1.7万,1万+,4718
12:09:07,4822,1.8万,1万+,4822
12:09:17,4904,1.9万,1万+,4904
