time,current,total_pv,total_user,online_anchor
2026-05-25 21:12:07,2827,4012,4012,2827
2026-05-25 21:12:09,2478,3429,3429,2478
2026-05-25 21:12:12,2984,4294,4294,2984
2026-05-25 21:12:14,2827,4012,4012,2827
2026-05-25 21:12:16,3285,4680,4680,3285
2026-05-25 21:12:22,2984,4294,4294,2984
2026-05-25 21:12:32,3137,4553,4553,3137
2026-05-25 21:12:34,2984,4294,4294,2984
2026-05-25 21:12:42,3285,4680,4680,3285
2026-05-25 21:12:46,3781,6022,6022,3781
2026-05-25 21:12:52,3781,6022,6022,3781
2026-05-25 21:13:00,4089,6795,6795,4089
2026-05-25 21:13:02,3894,6285,6285,3894
2026-05-25 21:13:12,3781,6022,6022,3781
2026-05-25 21:13:16,4089,6795,6795,4089
2026-05-25 21:13:18,4402,7751,7751,4402
2026-05-25 21:13:21,4223,7369,7369,4223
2026-05-25 21:13:22,3966,6555,6555,3966
2026-05-25 21:13:25,4333,7626,7626,4333
2026-05-25 21:13:30,4551,8375,8375,4551
2026-05-25 21:13:32,4486,8027,8027,4486
2026-05-25 21:13:41,4708,8846,8846,4708
2026-05-25 21:13:44,4486,8027,8027,4486
2026-05-25 21:13:46,4089,6795,6795,4089
2026-05-25 21:13:52,4486,8027,8027,4486
2026-05-25 21:14:00,4772,9089,9089,4772
2026-05-25 21:14:02,4633,8609,8609,4633
2026-05-25 21:14:04,4708,8846,8846,4708
2026-05-25 21:14:12,4806,9320,9320,4806
2026-05-25 21:14:14,5066,9835,9835,5066
2026-05-25 21:14:16,4806,9320,9320,4806
2026-05-25 21:14:18,5066,9835,9835,5066
2026-05-25 21:14:20,4806,9320,9320,4806
2026-05-25 21:14:24,5174,1.0万,1万+,5174
2026-05-25 21:14:31,5174,1.0万,1万+,5174
2026-05-25 21:14:34,4772,9089,9089,4772
2026-05-25 21:14:43,5620,1.2万,1万+,5620
2026-05-25 21:14:44,5174,1.0万,1万+,5174
2026-05-25 21:14:47,5458,1.1万,1万+,5458
2026-05-25 21:14:56,5493,1.1万,1万+,5493
2026-05-25 21:15:02,5493,1.1万,1万+,5493
2026-05-25 21:15:04,5493,1.1万,1万+,5493
2026-05-25 21:15:06,5620,1.2万,1万+,5620
2026-05-25 21:15:08,5757,1.2万,1万+,5757
2026-05-25 21:15:10,5847,1.2万,1万+,5847
2026-05-25 21:15:14,5695,1.2万,1万+,5695
2026-05-25 21:15:17,5757,1.2万,1万+,5757
2026-05-25 21:15:18,5950,1.3万,1万+,5950
2026-05-25 21:15:22,5847,1.2万,1万+,5847
2026-05-25 21:15:28,6151,1.4万,1万+,6151
2026-05-25 21:15:30,5847,1.2万,1万+,5847
2026-05-25 21:15:36,6422,1.4万,1万+,6422
2026-05-25 21:15:38,6244,1.4万,1万+,6244
2026-05-25 21:15:40,5847,1.2万,1万+,5847
2026-05-25 21:15:46,6490,1.5万,1万+,6490
2026-05-25 21:15:48,5950,1.3万,1万+,5950
2026-05-25 21:15:50,6151,1.4万,1万+,6151
2026-05-25 21:15:52,6151,1.4万,1万+,6151
2026-05-25 21:15:54,5950,1.3万,1万+,5950
2026-05-25 21:16:02,6244,1.4万,1万+,6244
2026-05-25 21:16:04,5950,1.3万,1万+,5950
2026-05-25 21:16:14,6671,1.6万,1万+,6671
2026-05-25 21:16:16,6699,1.6万,1万+,6699
2026-05-25 21:16:18,6757,1.6万,1万+,6757
2026-05-25 21:16:20,6757,1.6万,1万+,6757
2026-05-25 21:16:22,6671,1.6万,1万+,6671
2026-05-25 21:16:26,6861,1.6万,1万+,6861
2026-05-25 21:16:30,6589,1.5万,1万+,6589
2026-05-25 21:16:36,6757,1.6万,1万+,6757
2026-05-25 21:16:40,6699,1.6万,1万+,6699
2026-05-25 21:16:42,6757,1.6万,1万+,6757
2026-05-25 21:16:46,6757,1.6万,1万+,6757
2026-05-25 21:16:48,7066,1.7万,1万+,7066
2026-05-25 21:16:50,7148,1.8万,1万+,7148
2026-05-25 21:16:52,7148,1.8万,1万+,7148
2026-05-25 21:17:00,7283,1.9万,1万+,7283
2026-05-25 21:17:02,7148,1.8万,1万+,7148
2026-05-25 21:17:12,7367,1.9万,1万+,7367
2026-05-25 21:17:16,7316,1.9万,1万+,7316
2026-05-25 21:17:18,7367,1.9万,1万+,7367
2026-05-25 21:17:20,7316,1.9万,1万+,7316
2026-05-25 21:17:28,7316,1.9万,1万+,7316
2026-05-25 21:17:36,7316,1.9万,1万+,7316
2026-05-25 21:17:40,7440,2.0万,1万+,7440
2026-05-25 21:17:44,7491,2.0万,1万+,7491
2026-05-25 21:17:46,7367,1.9万,1万+,7367
2026-05-25 21:17:52,7491,2.0万,1万+,7491
2026-05-25 21:17:58,7548,2.0万,2万+,7548
2026-05-25 21:18:06,7806,2.2万,2万+,7806
2026-05-25 21:18:09,7709,2.1万,2万+,7709
2026-05-25 21:18:16,7806,2.2万,2万+,7806
2026-05-25 21:18:18,7709,2.1万,2万+,7709
2026-05-25 21:18:20,7709,2.1万,2万+,7709
2026-05-25 21:18:22,7806,2.2万,2万+,7806
2026-05-25 21:18:32,7709,2.1万,2万+,7709
2026-05-25 21:18:35,7806,2.2万,2万+,7806
2026-05-25 21:18:36,7952,2.2万,2万+,7952
2026-05-25 21:18:38,7806,2.2万,2万+,7806
2026-05-25 21:18:43,7709,2.1万,2万+,7709
