time,current,total_pv,total_user,online_anchor
2026-05-10 12:01:06,103,115,115,103
2026-05-10 12:01:08,260,405,405,260
2026-05-10 12:01:08,179,211,211,179
2026-05-10 12:01:10,260,405,405,260
2026-05-10 12:01:16,577,1049,1049,577
2026-05-10 12:01:20,613,1177,1177,613
2026-05-10 12:01:30,707,1282,1282,707
2026-05-10 12:01:36,891,1579,1579,891
2026-05-10 12:01:38,613,1177,1177,613
2026-05-10 12:01:42,965,1725,1725,965
2026-05-10 12:01:52,1109,2343,2343,1109
2026-05-10 12:01:58,1240,2478,2478,1240
2026-05-10 12:02:00,1366,2637,2637,1366
2026-05-10 12:02:08,1366,2637,2637,1366
2026-05-10 12:02:12,1766,3726,3726,1766
2026-05-10 12:02:18,1712,3571,3571,1712
2026-05-10 12:02:22,1907,4184,4184,1907
2026-05-10 12:02:24,1495,2896,2896,1495
2026-05-10 12:02:28,1834,3879,3879,1834
2026-05-10 12:02:30,1834,3879,3879,1834
2026-05-10 12:02:38,2051,4949,4949,2051
2026-05-10 12:02:40,1999,4184,4184,1999
2026-05-10 12:02:42,2027,4184,4184,2027
2026-05-10 12:02:44,1907,4184,4184,1907
2026-05-10 12:02:50,2190,5877,5877,2190
2026-05-10 12:02:52,2051,4949,4949,2051
2026-05-10 12:03:00,2145,5335,5335,2145
2026-05-10 12:03:02,2229,6066,6066,2229
2026-05-10 12:03:08,2268,6228,6228,2268
2026-05-10 12:03:10,2268,6228,6228,2268
2026-05-10 12:03:12,2145,5335,5335,2145
2026-05-10 12:03:14,2341,6764,6764,2341
2026-05-10 12:03:20,2445,7372,7372,2445
2026-05-10 12:03:22,2341,6764,6764,2341
2026-05-10 12:03:32,2544,7740,7740,2544
2026-05-10 12:03:36,2588,8032,8032,2588
2026-05-10 12:03:38,2491,7490,7490,2491
2026-05-10 12:03:40,2633,8171,8171,2633
2026-05-10 12:03:44,2491,7490,7490,2491
2026-05-10 12:03:46,2633,8171,8171,2633
2026-05-10 12:03:54,2588,8032,8032,2588
2026-05-10 12:04:04,2719,8765,8765,2719
2026-05-10 12:04:09,2787,9292,9292,2787
2026-05-10 12:04:10,2662,8646,8646,2662
2026-05-10 12:04:12,2746,9011,9011,2746
2026-05-10 12:04:14,2787,9292,9292,2787
2026-05-10 12:04:24,2787,9292,9292,2787
2026-05-10 12:04:34,2922,1.0万,1万+,2922
2026-05-10 12:04:36,2890,1.0万,1万+,2890
2026-05-10 12:04:38,2922,1.0万,1万+,2922
2026-05-10 12:04:40,2922,1.0万,1万+,2922
2026-05-10 12:04:44,2922,1.0万,1万+,2922
2026-05-10 12:04:54,3081,1.1万,1万+,3081
2026-05-10 12:04:56,2988,1.1万,1万+,2988
2026-05-10 12:05:04,3112,1.2万,1万+,3112
2026-05-10 12:05:08,3081,1.1万,1万+,3081
2026-05-10 12:05:10,3112,1.2万,1万+,3112
2026-05-10 12:05:14,3029,1.1万,1万+,3029
2026-05-10 12:05:24,3236,1.2万,1万+,3236
2026-05-10 12:05:34,3300,1.3万,1万+,3300
2026-05-10 12:05:38,3300,1.3万,1万+,3300
2026-05-10 12:05:40,3424,1.4万,1万+,3424
2026-05-10 12:05:44,3333,1.3万,1万+,3333
2026-05-10 12:05:46,3300,1.3万,1万+,3300
2026-05-10 12:05:50,3392,1.3万,1万+,3392
2026-05-10 12:05:54,3505,1.4万,1万+,3505
2026-05-10 12:06:04,3505,1.4万,1万+,3505
2026-05-10 12:06:08,3604,1.4万,1万+,3604
2026-05-10 12:06:10,3641,1.5万,1万+,3641
2026-05-10 12:06:14,3604,1.4万,1万+,3604
2026-05-10 12:06:16,3664,1.5万,1万+,3664
2026-05-10 12:06:20,3664,1.5万,1万+,3664
2026-05-10 12:06:25,3703,1.5万,1万+,3703
2026-05-10 12:06:26,3739,1.5万,1万+,3739
2026-05-10 12:06:34,3814,1.6万,1万+,3814
2026-05-10 12:06:40,3739,1.5万,1万+,3739
2026-05-10 12:06:42,3830,1.6万,1万+,3830
2026-05-10 12:06:44,3814,1.6万,1万+,3814
2026-05-10 12:06:54,3903,1.6万,1万+,3903
2026-05-10 12:07:00,3937,1.7万,1万+,3937
2026-05-10 12:07:06,3912,1.7万,1万+,3912
2026-05-10 12:07:08,4019,1.7万,1万+,4019
2026-05-10 12:07:10,4078,1.7万,1万+,4078
2026-05-10 12:07:14,4078,1.7万,1万+,4078
2026-05-10 12:07:24,4078,1.7万,1万+,4078
2026-05-10 12:07:34,4278,1.9万,1万+,4278
2026-05-10 12:07:36,4078,1.7万,1万+,4078
2026-05-10 12:07:38,4278,1.9万,1万+,4278
2026-05-10 12:07:40,4278,1.9万,1万+,4278
2026-05-10 12:07:42,4251,1.8万,1万+,4251
2026-05-10 12:07:48,4332,1.9万,1万+,4332
2026-05-10 12:07:58,4390,2.0万,1万+,4390
2026-05-10 12:08:00,4407,2.0万,1万+,4407
2026-05-10 12:08:08,4506,2.0万,2万+,4506
2026-05-10 12:08:10,4506,2.0万,2万+,4506
2026-05-10 12:08:16,4407,2.0万,1万+,4407
2026-05-10 12:08:26,4665,2.1万,2万+,4665
2026-05-10 12:08:34,4665,2.1万,2万+,4665
2026-05-10 12:08:36,4758,2.2万,2万+,4758
2026-05-10 12:08:38,4758,2.2万,2万+,4758
2026-05-10 12:08:40,4758,2.2万,2万+,4758
2026-05-10 12:08:44,4862,2.2万,2万+,4862
2026-05-10 12:08:54,4973,2.3万,2万+,4973
2026-05-10 12:08:56,4909,2.3万,2万+,4909
2026-05-10 12:09:04,4973,2.3万,2万+,4973
2026-05-10 12:09:06,4973,2.3万,2万+,4973
2026-05-10 12:09:08,5025,2.3万,2万+,5025
2026-05-10 12:09:10,4973,2.3万,2万+,4973
2026-05-10 12:09:14,5025,2.3万,2万+,5025
2026-05-10 12:09:16,5026,2.3万,2万+,5026
