time,user_id,user_name,action,follow_count,grade,fans_club
2026-05-11 21:04:21,71987568917,今晚吃肥牛,关注了主播,1222131,[等级35],
2026-05-11 21:04:24,3540045240730827,苏亦,关注了主播,1222132,[等级12],[粉丝团 Lv5]
2026-05-11 21:05:37,95670730455,小鱼💫仔,关注了主播,1222132,[等级10],
2026-05-11 21:07:10,2992243021454474,用户6757256612651,关注了主播,1222131,,
2026-05-11 21:08:09,2225040408711719,哦。,关注了主播,1222133,[等级16],
2026-05-11 21:08:11,58106825909,～王哈哈吃涮肉～,关注了主播,1222132,[等级17],[粉丝团 Lv3]
2026-05-11 21:08:17,99693783724,-随心,关注了主播,1222133,[等级14],
2026-05-11 21:08:40,93452058947,悦ೄ ꧁꧂ೄ兔,关注了主播,1222134,[等级7],
2026-05-11 21:08:46,974619900135388,生椰拿铁,关注了主播,1222137,,
2026-05-11 21:08:50,3831140132065415,小新.,关注了主播,1222137,,
2026-05-11 21:09:03,2068632537676794,用户1192564203468,关注了主播,1222138,,
2026-05-11 21:09:20,1908375060225038,☞人生⊙﹏⊙百味☜,关注了主播,1222138,[等级24],
2026-05-11 21:09:29,99387647443,ァ踴兂zんǐ境,关注了主播,1222141,[等级5],
2026-05-11 21:09:44,88457813531,一一,关注了主播,1222142,[等级24],
2026-05-11 21:09:59,3543074056962121,是小小茜啦,关注了主播,1222143,[等级34],
2026-05-11 21:10:17,96722339546,坏坏,关注了主播,1222144,[等级22],[粉丝团 Lv11]
2026-05-11 21:10:59,4428424324317363,月在海中央,关注了主播,1222143,[等级7],
2026-05-11 21:11:27,1065876385695591,用户9453431600367,关注了主播,1222143,,
2026-05-11 21:11:45,4637462915,兴、文,关注了主播,1222143,[等级43],
2026-05-11 21:11:47,4190960304790299,亚轩,关注了主播,1222145,[等级12],
2026-05-11 21:12:03,3949053467166376,郴州奶滴噶,关注了主播,1222146,[等级5],
2026-05-11 21:12:11,103587032654,🧒在1）xa,关注了主播,1222145,,
2026-05-11 21:14:35,81782995695741,休想得到吾认可,关注了主播,1222148,[等级3],
2026-05-11 21:15:01,101944828359,LᎭℯ⃝🍀ঞᩚ꧔ꦿ᭄,关注了主播,1222147,[等级16],
2026-05-11 21:15:20,1711318476268519,八喜,关注了主播,1222149,[等级13],
2026-05-11 21:16:21,2766816451502286,门捷列夫-1,关注了主播,1222150,[等级4],
2026-05-11 21:16:23,318208560605448,江东Ծ‸Ծ小霸王,关注了主播,1222151,[等级2],
2026-05-11 21:17:00,3748662518495628,会,关注了主播,1222152,,
2026-05-11 21:18:15,96926529190,别闹🎉,关注了主播,1222150,[等级2],
2026-05-11 21:18:29,153584322221438,湛神下凡,关注了主播,1222147,[等级14],
2026-05-11 21:19:37,66383657309950,小俊（三角洲行动）,关注了主播,1222152,[等级19],
2026-05-11 21:19:48,71612801831,情秂的◆眼淚,关注了主播,1222146,[等级5],
2026-05-11 21:20:12,2532917840714896,笺月,关注了主播,1222148,[等级1],
2026-05-11 21:20:13,3240988905585950,闷油瓶,关注了主播,1222149,[等级22],
2026-05-11 21:20:13,39234248379320,互联网巡回犬,关注了主播,1222149,[等级4],
2026-05-11 21:23:25,94545339815,꧔ꦿএ᭄🚬ᥫᦸᐝ运满༒,关注了主播,1222152,[等级15],
2026-05-11 21:23:30,1627743660045944,温柔之给意中人,关注了主播,1222151,[等级16],[粉丝团 Lv6]
2026-05-11 21:23:35,60969486296,长的方正的方正,关注了主播,1222153,[等级8],
2026-05-11 21:24:28,2586472266339230,小鸟酱,关注了主播,1222148,[等级11],
2026-05-11 21:26:32,92511739234,远来客,关注了主播,1222152,[等级15],
2026-05-11 21:26:59,509804266135192,刘金岁月,关注了主播,1222154,[等级16],
2026-05-11 21:27:32,239030229270873,用户729192706505,关注了主播,1222154,,
2026-05-11 21:27:41,109110667927,木  易  楊,关注了主播,1222154,[等级2],
2026-05-11 21:28:18,96916534082,양국,关注了主播,1222156,[等级15],[粉丝团 Lv10]
2026-05-11 21:28:36,785464024375168,晚风...,关注了主播,1222157,[等级7],
2026-05-11 21:28:54,1670877317706717,YYJJ,关注了主播,1222161,[等级3],
2026-05-11 21:28:56,63342117762,十一岁,关注了主播,1222161,[等级10],[粉丝团 Lv1]
2026-05-11 21:29:53,102490856524,🥗,关注了主播,1222156,[等级23],
2026-05-11 21:30:31,3809171563354443,何解诚,关注了主播,1222162,[等级7],
2026-05-11 21:30:44,1125500430064749,吴彦祖.,关注了主播,1222162,[等级4],
2026-05-11 21:31:55,1009788277231994,chenww,关注了主播,1222156,[等级13],
2026-05-11 21:31:57,109589332424,Starry Glow Time,关注了主播,1222165,[等级48],
2026-05-11 21:32:11,1812417085974668,绿腾市民,关注了主播,1222165,[等级11],
2026-05-11 21:32:30,94671851212,专注野钓,关注了主播,1222166,[等级5],
2026-05-11 21:32:37,69418180510,djsvy,关注了主播,1222167,[等级9],
2026-05-11 21:34:05,99249770837,用户9070232703555,关注了主播,1222167,,
2026-05-11 21:34:09,87236421886,理想再见,关注了主播,1222170,[等级3],
2026-05-11 21:34:10,2282216514127965,⭕️𝙎𝙪𝙥𝙚𝙧,关注了主播,1222169,[等级16],[粉丝团 Lv1]
2026-05-11 21:34:24,17197240683320,慕言.,关注了主播,1222171,[等级8],
2026-05-11 21:34:37,78034431432,某年～某月,关注了主播,1222172,[等级4],
2026-05-11 21:34:43,2079897644697512,Mortal🍭,关注了主播,1222170,[等级43],
2026-05-11 21:34:48,2709648998413799,用户5836846964378,关注了主播,1222171,[等级15],
2026-05-11 21:34:50,68107048417,静守流年,关注了主播,1222173,[等级10],
2026-05-11 21:34:54,104432462634,晋A,关注了主播,1222174,[等级19],
2026-05-11 21:34:55,8842486657,Y1,关注了主播,1222174,[等级39],[粉丝团 Lv5]
2026-05-11 21:34:56,8842486657,Y1,关注了主播,1222175,[等级39],[粉丝团 Lv5]
2026-05-11 21:35:00,106904139407,自然行,关注了主播,1222176,[等级9],
2026-05-11 21:35:03,1301420690646535,“渣渣”不懂情怀,关注了主播,1222178,[等级31],
2026-05-11 21:35:03,1259383142483475,清语,关注了主播,1222178,,
2026-05-11 21:35:07,1165119854749827,牧师,关注了主播,1222181,[等级15],[粉丝团 Lv11]
2026-05-11 21:35:19,4220380329290932,如风如雨,关注了主播,1222181,[等级8],
2026-05-11 21:35:31,93896078911,朱朱的毛豆y,关注了主播,1222181,[等级17],
2026-05-11 21:35:36,74647974064,％大海％,关注了主播,1222184,[等级3],
2026-05-11 21:35:40,83899825015,晚风吹过你的脸颊,关注了主播,1222184,[等级11],
2026-05-11 21:35:41,65593686152,奶油公主🦊,关注了主播,1222186,[等级46],
2026-05-11 21:35:44,4221758153172157,盛开奥特曼_,关注了主播,1222185,[等级9],
2026-05-11 21:36:03,66861679051,我有故事你有酒(>_<),关注了主播,1222187,[等级8],
2026-05-11 21:36:14,14995769893,2⁺,关注了主播,1222187,[等级5],
2026-05-11 21:36:36,4173374354361947,韩城优家宝贝母婴店,关注了主播,1222187,[等级4],
2026-05-11 21:36:40,74432630624,榴莲味的Palm,关注了主播,1222189,,
2026-05-11 21:37:28,58914219415,阿才,关注了主播,1222190,[等级3],
2026-05-11 21:37:55,96201352096,十二♈️,关注了主播,1222191,[等级25],
2026-05-11 21:38:02,1631294159860587,冰红奶茶,关注了主播,1222191,[等级21],
2026-05-11 21:39:21,2034558090354368,夜独醉,关注了主播,1222193,,
2026-05-11 21:39:40,1046357625274744,用户1224506222800,关注了主播,1222192,[等级16],
2026-05-11 21:41:05,1500200546351837,睡醒了也困￴,关注了主播,1222193,[等级13],
2026-05-11 21:41:38,1618101880237725,用户7258380502003,关注了主播,1222193,[等级2],
2026-05-11 21:41:43,64030148718,夏天的雨,关注了主播,1222194,[等级12],
2026-05-11 21:42:59,7539185225391866904,胖胖哦,关注了主播,1222195,[等级1],
2026-05-11 21:43:49,102861379967,伟少,关注了主播,1222196,[等级16],
2026-05-11 21:44:24,152156986425245,༺雙🐠鱼🐠༻,关注了主播,1222196,[等级51],
2026-05-11 21:44:54,930617513483097,幻染雾瀚🏸,关注了主播,1222196,,
2026-05-11 21:44:59,96865146718,威哆,关注了主播,1222198,[等级6],
2026-05-11 21:45:07,2852584410345691,。,关注了主播,1222198,[等级3],
2026-05-11 21:46:05,13023807649,D调E点,关注了主播,1222198,[等级1],
2026-05-11 21:46:12,1261861601031820,🙈💜💙🙈,关注了主播,1222201,[等级18],
2026-05-11 21:46:57,3641191143844231,土豆,关注了主播,1222199,[等级26],
2026-05-11 21:47:59,55636674706,不吃鱼的猫,关注了主播,1222198,[等级10],
