time,current,total_pv,total_user,online_anchor
12:03:38,406,470,470,406
12:03:38,221,180,180,221
12:03:38,636,875,875,636
12:03:39,738,972,972,738
12:03:40,738,972,972,738
12:03:52,862,1160,1160,862
12:03:56,1164,1729,1729,1164
12:04:00,1164,1729,1729,1164
12:04:04,1164,1729,1729,1164
12:04:06,1344,1953,1953,1344
12:04:08,1441,2190,2190,1441
12:04:14,1511,2400,2400,1511
12:04:16,1586,2488,2488,1586
12:04:18,1344,1953,1953,1344
12:04:26,1725,2935,2935,1725
12:04:28,1586,2488,2488,1586
12:04:30,1784,3038,3038,1784
12:04:32,1725,2935,2935,1725
12:04:34,1784,3038,3038,1784
12:04:38,1784,3038,3038,1784
12:04:42,1959,3560,3560,1959
12:04:46,1784,3038,3038,1784
12:04:52,1784,3038,3038,1784
12:04:54,1992,3713,3713,1992
12:04:58,2070,4189,4189,2070
12:05:00,1992,3713,3713,1992
12:05:02,2153,4283,4283,2153
12:05:04,2070,4189,4189,2070
12:05:06,2153,4283,4283,2153
12:05:10,2217,4577,4577,2217
12:05:16,1959,3560,3560,1959
12:05:20,2367,5424,5424,2367
12:05:22,2287,5015,5015,2287
12:05:24,2367,5424,5424,2367
12:05:26,2287,5015,5015,2287
12:05:28,2367,5424,5424,2367
12:05:30,2425,5721,5721,2425
12:05:32,2472,5998,5998,2472
12:05:34,2367,5424,5424,2367
12:05:36,2472,5998,5998,2472
12:05:38,2472,5998,5998,2472
12:05:46,2472,5998,5998,2472
12:05:56,2692,7052,7052,2692
12:06:00,2756,7338,7338,2756
12:06:02,2756,7338,7338,2756
12:06:04,2623,6622,6622,2623
12:06:06,2692,7052,7052,2692
12:06:08,2819,7604,7604,2819
12:06:16,2936,7995,7995,2936
12:06:18,2936,7995,7995,2936
12:06:26,3086,8580,8580,3086
12:06:28,2819,7604,7604,2819
12:06:30,3042,8423,8423,3042
12:06:32,3086,8580,8580,3086
12:06:36,3086,8580,8580,3086
12:06:38,3237,9050,9050,3237
12:06:40,3086,8580,8580,3086
12:06:42,2936,7995,7995,2936
12:06:52,3428,9800,9800,3428
12:06:54,3237,9050,9050,3237
12:06:58,3428,9800,9800,3428
12:07:00,3428,9800,9800,3428
12:07:02,3502,1.0万,1万+,3502
12:07:06,3565,1.0万,1万+,3565
12:07:16,3428,9800,9800,3428
12:07:20,3720,1.1万,1万+,3720
12:07:24,3685,1.1万,1万+,3685
12:07:26,3720,1.1万,1万+,3720
12:07:28,3820,1.2万,1万+,3820
12:07:30,3820,1.2万,1万+,3820
12:07:34,3883,1.2万,1万+,3883
12:07:40,3883,1.2万,1万+,3883
12:07:42,3973,1.3万,1万+,3973
12:07:50,3883,1.2万,1万+,3883
12:07:52,4023,1.3万,1万+,4023
12:07:58,4194,1.4万,1万+,4194
12:08:00,4194,1.4万,1万+,4194
12:08:02,4194,1.4万,1万+,4194
12:08:10,4304,1.4万,1万+,4304
12:08:12,4373,1.5万,1万+,4373
12:08:14,4418,1.5万,1万+,4418
12:08:20,4418,1.5万,1万+,4418
12:08:22,4477,1.6万,1万+,4477
12:08:28,4508,1.6万,1万+,4508
12:08:30,4508,1.6万,1万+,4508
12:08:32,4508,1.6万,1万+,4508
12:08:36,4477,1.6万,1万+,4477
12:08:46,4556,1.6万,1万+,4556
12:08:48,4707,1.7万,1万+,4707
12:08:56,4759,1.8万,1万+,4759
12:08:58,4663,1.7万,1万+,4663
12:09:00,4707,1.7万,1万+,4707
12:09:04,4600,1.7万,1万+,4600
12:09:06,4759,1.8万,1万+,4759
12:09:08,4707,1.7万,1万+,4707
12:09:14,4959,1.9万,1万+,4959
12:09:16,4934,1.9万,1万+,4934
12:09:24,4986,1.9万,1万+,4986
12:09:28,4959,1.9万,1万+,4959
12:09:30,5040,2.0万,1万+,5040
12:09:32,5040,2.0万,1万+,5040
12:09:34,5040,2.0万,1万+,5040
12:09:36,4986,1.9万,1万+,4986
12:09:46,5165,2.1万,2万+,5165
12:09:56,5215,2.1万,2万+,5215
12:09:58,5215,2.1万,2万+,5215
12:10:00,5165,2.1万,2万+,5165
12:10:04,5254,2.2万,2万+,5254
12:10:06,5215,2.1万,2万+,5215
12:10:16,5308,2.2万,2万+,5308
12:10:26,5283,2.2万,2万+,5283
12:10:30,5448,2.3万,2万+,5448
12:10:32,5376,2.3万,2万+,5376
12:10:36,5448,2.3万,2万+,5448
12:10:38,5526,2.4万,2万+,5526
12:10:42,5448,2.3万,2万+,5448
12:10:46,5632,2.5万,2万+,5632
12:10:58,5632,2.5万,2万+,5632
12:11:00,5735,2.5万,2万+,5735
12:11:04,5632,2.5万,2万+,5632
12:11:16,5820,2.6万,2万+,5820
12:11:26,5861,2.6万,2万+,5861
12:11:28,5770,2.5万,2万+,5770
12:11:30,5861,2.6万,2万+,5861
12:11:36,6008,2.7万,2万+,6008
12:11:46,6041,2.8万,2万+,6041
12:11:48,6029,2.8万,2万+,6029
12:11:56,6081,2.9万,2万+,6081
12:11:58,6081,2.9万,2万+,6081
12:12:00,6063,2.8万,2万+,6063
12:12:04,6115,2.9万,2万+,6115
12:12:06,6115,2.9万,2万+,6115
12:12:08,6143,2.9万,2万+,6143
12:12:10,6178,2.9万,2万+,6178
12:12:20,6230,3.0万,2万+,6230
12:12:22,6143,2.9万,2万+,6143
12:12:28,6264,3.0万,3万+,6264
12:12:30,6227,3.0万,3万+,6227
12:12:32,6227,3.0万,3万+,6227
12:12:36,6297,3.1万,3万+,6297
12:12:38,6178,2.9万,2万+,6178
12:12:48,6333,3.1万,3万+,6333
12:12:52,6234,3.0万,3万+,6234
12:12:58,6315,3.2万,3万+,6315
12:13:00,6346,3.2万,3万+,6346
12:13:06,6315,3.2万,3万+,6315
12:13:16,6314,3.3万,3万+,6314
12:13:26,6308,3.2万,3万+,6308
12:13:28,6348,3.4万,3万+,6348
12:13:30,6325,3.3万,3万+,6325
12:13:36,6348,3.4万,3万+,6348
12:13:46,6397,3.4万,3万+,6397
12:13:56,6509,3.5万,3万+,6509
12:13:58,6531,3.5万,3万+,6531
12:14:00,6531,3.5万,3万+,6531
12:14:04,6509,3.5万,3万+,6509
12:14:14,6641,3.7万,3万+,6641
12:14:16,6653,3.7万,3万+,6653
12:14:24,6653,3.7万,3万+,6653
12:14:28,6653,3.7万,3万+,6653
12:14:30,6653,3.7万,3万+,6653
12:14:34,6657,3.7万,3万+,6657
12:14:40,6657,3.7万,3万+,6657
12:14:50,6679,3.8万,3万+,6679
12:14:58,6738,3.8万,3万+,6738
12:15:00,6885,3.9万,3万+,6885
12:15:06,6885,3.9万,3万+,6885
12:15:16,6926,4.0万,3万+,6926
12:15:26,7026,4.1万,4万+,7026
12:15:28,7026,4.1万,4万+,7026
12:15:30,6965,4.0万,3万+,6965
12:15:32,7000,4.0万,4万+,7000
12:15:36,7000,4.0万,4万+,7000
12:15:40,7036,4.1万,4万+,7036
12:15:46,7075,4.2万,4万+,7075
12:15:48,7057,4.2万,4万+,7057
12:15:56,7075,4.2万,4万+,7075
12:15:58,7057,4.2万,4万+,7057
12:16:00,7140,4.3万,4万+,7140
