time,user_id,user_name,gift_name,gift_count,diamond_total,grade,fans_club
12:03:37,2278601821540061,Promise,粉丝团灯牌,1,1,[等级9],[粉丝团 Lv5]
12:03:37,805298843171580,鸢离,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv12]
12:03:38,81195391616,我会一直在i,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv13]
12:03:38,3068064233695555,@睡个好觉,粉丝团灯牌,1,1,[等级3],[粉丝团 Lv5]
12:03:38,61938833360,财神爷的心尖宠,粉丝团灯牌,1,1,[等级13],[粉丝团 Lv11]
12:03:38,4258846191921225,幸福的终点是你,粉丝团灯牌,1,1,[等级5],[粉丝团 Lv1]
12:03:38,81746683782,【自由自在】张,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv15]
12:03:39,70411529923,妹妹.,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv10]
12:03:39,4471066649170318,不想被泡的🔥鸡面,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv7]
12:03:39,1433389161514749,旷野,粉丝团灯牌,1,1,[等级22],[粉丝团 Lv15]
12:03:39,2431749724054339,小.z,粉丝团灯牌,1,1,[等级31],[粉丝团 Lv15]
12:03:39,68004851814,大块木头,粉丝团灯牌,1,1,[等级20],[粉丝团 Lv13]
12:03:40,101451979474,闭眼听风,粉丝团灯牌,1,1,[等级37],[粉丝团 Lv15]
12:03:40,104376015730,( ﹡ˆoˆ﹡ ),点亮粉丝团,1,1,[等级17],[粉丝团 Lv3]
12:03:40,99476284302,毛也也,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv12]
12:03:40,104376015730,( ﹡ˆoˆ﹡ ),点亮粉丝团,1,1,[等级17],[粉丝团 Lv3]
12:03:41,64463180721,小梦,粉丝团灯牌,1,1,[等级23],[粉丝团 Lv12]
12:03:41,94252481132,匆匆忙忙,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv15]
