time,current,total_pv,total_user,online_anchor
2026-05-08 12:01:04,61,55,55,61
2026-05-08 12:01:05,61,55,55,61
2026-05-08 12:01:05,61,55,55,61
2026-05-08 12:01:06,174,208,208,174
2026-05-08 12:01:08,174,208,208,174
2026-05-08 12:01:16,271,388,388,271
2026-05-08 12:01:18,421,698,698,421
2026-05-08 12:01:20,421,698,698,421
2026-05-08 12:01:22,271,388,388,271
2026-05-08 12:01:24,489,896,896,489
2026-05-08 12:01:26,271,388,388,271
2026-05-08 12:01:30,489,896,896,489
2026-05-08 12:01:36,692,1365,1365,692
2026-05-08 12:01:42,489,896,896,489
2026-05-08 12:01:50,961,1716,1716,961
2026-05-08 12:01:52,961,1716,1716,961
2026-05-08 12:01:54,818,1584,1584,818
2026-05-08 12:01:56,818,1584,1584,818
2026-05-08 12:02:06,961,1716,1716,961
2026-05-08 12:02:16,1152,2300,2300,1152
2026-05-08 12:02:18,1698,3402,3402,1698
2026-05-08 12:02:20,1299,2619,2619,1299
2026-05-08 12:02:22,1548,2937,2937,1548
2026-05-08 12:02:26,1698,3402,3402,1698
2026-05-08 12:02:32,1548,2937,2937,1548
2026-05-08 12:02:34,1299,2619,2619,1299
2026-05-08 12:02:36,1299,2619,2619,1299
2026-05-08 12:02:38,1698,3402,3402,1698
2026-05-08 12:02:40,2095,4553,4553,2095
2026-05-08 12:02:42,1698,3402,3402,1698
2026-05-08 12:02:48,1946,4004,4004,1946
2026-05-08 12:02:50,2138,4823,4823,2138
2026-05-08 12:02:52,2095,4553,4553,2095
2026-05-08 12:02:54,2138,4823,4823,2138
2026-05-08 12:02:58,2201,4933,4933,2201
2026-05-08 12:03:02,2262,5189,5189,2262
2026-05-08 12:03:08,2201,4933,4933,2201
2026-05-08 12:03:12,2310,5450,5450,2310
2026-05-08 12:03:14,2389,5709,5709,2389
2026-05-08 12:03:20,2472,6008,6008,2472
2026-05-08 12:03:22,2472,6008,6008,2472
2026-05-08 12:03:30,2643,6769,6769,2643
2026-05-08 12:03:32,2389,5709,5709,2389
2026-05-08 12:03:40,2643,6769,6769,2643
2026-05-08 12:03:42,2758,7073,7073,2758
2026-05-08 12:03:50,2952,8031,8031,2952
2026-05-08 12:03:52,2831,7436,7436,2831
2026-05-08 12:03:54,2952,8031,8031,2952
2026-05-08 12:03:56,2758,7073,7073,2758
2026-05-08 12:04:06,3001,8473,8473,3001
2026-05-08 12:04:08,3017,8660,8660,3017
2026-05-08 12:04:12,3025,8660,8660,3025
2026-05-08 12:04:16,3098,9238,9238,3098
2026-05-08 12:04:18,3025,8660,8660,3025
2026-05-08 12:04:20,3098,9238,9238,3098
2026-05-08 12:04:22,3098,9238,9238,3098
2026-05-08 12:04:24,3188,9670,9670,3188
2026-05-08 12:04:26,3188,9670,9670,3188
2026-05-08 12:04:28,3188,9670,9670,3188
2026-05-08 12:04:36,3444,1.1万,1万+,3444
2026-05-08 12:04:46,3444,1.1万,1万+,3444
