time,user_id,user_name,action,follow_count,grade,fans_club
21:04:10,3308855258777979,逍遥25,关注了主播,1230322,[等级8],[粉丝团 Lv2]
21:06:56,3461675861674221,大头.,关注了主播,1230320,[等级7],[粉丝团 Lv2]
21:07:09,1600543581023447,。11,关注了主播,1230322,[等级5],
21:07:59,70093597983,时光无声,关注了主播,1230322,[等级7],
21:08:19,1927891057127241,有志气的中年大叔,关注了主播,1230322,,
21:08:54,103517788972,谢 不 肉,关注了主播,1230320,,
21:09:10,94623527699,DeivE,关注了主播,1230320,[等级6],
21:09:24,97014636164,七喜,关注了主播,1230320,[等级20],[粉丝团 Lv3]
21:09:27,1601340966175407,屿泽,关注了主播,1230323,[等级20],[粉丝团 Lv2]
21:10:43,62440252549,Xu_,关注了主播,1230321,[等级1],
21:11:06,4459217147920484,起个网名真难,关注了主播,1230320,,
21:11:08,103289160952,小柔,关注了主播,1230322,[等级4],
21:11:12,65319499876,愉也,关注了主播,1230323,[等级10],
21:11:53,363307540158890,未来的你,关注了主播,1230324,,
21:12:07,110200875136,彪,关注了主播,1230325,,
21:12:24,688711697442877,可以,关注了主播,1230327,[等级10],
21:12:55,3461710525508599,🐼,关注了主播,1230327,[等级24],[粉丝团 Lv11]
21:13:37,3134026519690159,55555555,关注了主播,1230327,[等级17],
21:13:40,3681619636925468,塔图,关注了主播,1230328,[等级18],
21:13:41,3681619636925468,塔图,关注了主播,1230330,[等级18],
21:13:52,64444346561,☞☜,关注了主播,1230330,[等级23],
21:14:10,4355623302739162,申金东,关注了主播,1230330,,
21:15:01,594195823997005,小雨,关注了主播,1230331,[等级10],
21:15:44,2898747924418846,好冷,关注了主播,1230330,[等级3],
21:15:52,3151635844172943,ꦾ ˡ꯭ᵒᵛ꯭ᵉ慕思᭄୫,关注了主播,1230333,[等级12],
21:16:03,2493321201853560,锦强装饰 / 李工,关注了主播,1230332,[等级25],
21:16:42,55507932786,什么局,关注了主播,1230333,[等级33],
21:16:44,3467193440801424,祈桂桂,关注了主播,1230333,,
21:16:53,101664787068,望云春龙,关注了主播,1230336,[等级6],
21:18:58,77539560718,Cc ＇` lin.,关注了主播,1230337,[等级18],
21:19:19,7482811829091107898,小软,关注了主播,1230340,[等级13],
21:19:23,3301147332839308,苏鲁锭,关注了主播,1230340,[等级14],
21:19:50,3166205013136932,￥03,关注了主播,1230340,[等级7],
21:19:54,62700521474,乐事,关注了主播,1230339,[等级11],
21:19:55,93366661790,凌晨五点半,关注了主播,1230342,[等级13],
21:19:58,863537977627152,嗷星,关注了主播,1230341,[等级7],
21:21:14,2614018503347867,大王叫我来巡山,关注了主播,1230340,,
21:21:32,3395739465298543,还在下雨.,关注了主播,1230341,[等级4],
21:21:49,7425476774580143162,空,关注了主播,1230341,,
21:21:50,3910329591401703,喜欢海边喜欢浪,关注了主播,1230341,,
21:22:13,5684312338,🇾 🇴 🇾 🇴（豆包麻麻）,关注了主播,1230343,[等级20],
21:23:20,569969984416106,起风了✧,关注了主播,1230344,[等级15],
21:24:25,158745189417475,辰露,关注了主播,1230344,[等级1],
21:26:01,1192316805068765,锦琛,关注了主播,1230344,[等级8],
21:26:22,95588308914,（茶）闲茗堂’楊,关注了主播,1230344,[等级6],
21:26:48,3328970881510692,快乐，,关注了主播,1230344,,
21:26:54,4295138133684047,小五同学啊啊啊啊啊,关注了主播,1230344,[等级2],
21:26:59,1081507293701838,生活就像马拉松,关注了主播,1230348,[等级1],
21:26:59,2439183284054812,样样得意,关注了主播,1230348,[等级1],
21:27:26,97458660447,一生之敌强爽,关注了主播,1230349,[等级5],
21:27:55,1811597838525399,哪个谁,关注了主播,1230345,[等级21],[粉丝团 Lv1]
21:28:07,699716309879357,鞠婉柔～,关注了主播,1230351,[等级4],
21:28:10,3986209726277784,武爷爱吃龙虾🦞,关注了主播,1230353,,
21:28:19,2701969789295401,六百六十六,关注了主播,1230353,,
21:28:28,59153781803,可乐+1,关注了主播,1230355,[等级10],
21:28:37,96952514142,风风,关注了主播,1230355,[等级15],
21:28:40,72834875512,哥仨,关注了主播,1230356,[等级28],
21:28:42,13430473069,@阿全,关注了主播,1230358,[等级34],
21:29:11,2808602792,人生难得,关注了主播,1230359,[等级7],
21:29:29,224772952951804,老登,关注了主播,1230360,[等级13],
21:29:38,93016089608,困了,关注了主播,1230361,[等级16],
21:29:52,3856717936333947,ღ孤灯᭄残影ℒℴѵℯ,关注了主播,1230361,[等级16],[粉丝团 Lv8]
21:30:07,4297318587708829,张天成,关注了主播,1230362,,
21:30:09,78331218711,微胖╭(╯ε╰)╮大叔☞🌝᭄🌚᭄,关注了主播,1230362,[等级21],[粉丝团 Lv10]
21:31:09,125819833815732,Baby,关注了主播,1230366,[等级20],
21:31:14,1723672493559262,青山外,关注了主播,1230366,[等级9],[粉丝团 Lv1]
21:31:21,3060676225671207,晚晚不安,关注了主播,1230369,,
21:31:39,3540080197370811,🌹番茄🌹,关注了主播,1230370,[等级16],
21:31:47,2031553032757821,桃子,关注了主播,1230372,,
21:32:12,104196591515,@ Y.⛱,关注了主播,1230375,[等级14],
21:32:40,316272886431351,用户8675850561934荣,关注了主播,1230375,[等级2],
21:32:40,2881134081870488,🈚️望,关注了主播,1230375,[等级5],
21:32:41,100676764879,武哥,关注了主播,1230379,[等级6],
21:32:49,61375265008,-DDDD·,关注了主播,1230382,[等级16],[粉丝团 Lv3]
21:32:55,102977232221,今晚一定睡,关注了主播,1230382,[等级17],
21:32:56,51895609050,i肆十二,关注了主播,1230383,[等级11],
21:33:01,101118161855,🫧可乐',关注了主播,1230384,[等级16],
21:33:03,1558445247179795,用户3699116640707,关注了主播,1230385,,
21:33:04,2250079070586624,小闹先,关注了主播,1230385,,
21:33:12,110578281247,迎典篮球羽毛球馆官方号,关注了主播,1230387,[等级2],
21:33:13,97181017747,厚德载物,关注了主播,1230389,[等级20],
21:33:14,85008524692,张成,关注了主播,1230389,[等级20],
21:33:21,109163183040,更新中……  ,关注了主播,1230391,[等级6],[粉丝团 Lv5]
21:33:22,72781664996,K−1,关注了主播,1230391,[等级4],
21:33:23,70588212722,zhangxue,关注了主播,1230393,[等级13],
21:33:24,104040988913,寂寞的等待,关注了主播,1230396,[等级15],
21:33:28,306102936019417,🦋失重,关注了主播,1230396,,
21:33:33,61624140323,爱⁷香菜,关注了主播,1230400,[等级18],
21:33:34,501840562627015,百世可乐,关注了主播,1230400,[等级5],
21:33:35,501840562627015,百世可乐,关注了主播,1230400,[等级5],
21:33:38,110166255003,HW,关注了主播,1230400,[等级14],
21:33:40,106731149955,訡天、明夜,关注了主播,1230403,[等级3],
21:33:42,106648614544,六月,关注了主播,1230405,[等级8],
21:33:43,1033159962266612,赞,关注了主播,1230405,[等级13],
21:33:46,83717448717,小李,关注了主播,1230406,[等级5],
21:33:47,83717448717,小李,关注了主播,1230406,[等级5],
21:33:52,2622798693417481,赤橙黄绿青蓝黑,关注了主播,1230408,[等级5],
21:33:53,83007681938,枕夏风丶,关注了主播,1230409,[等级1],
21:34:07,97220928451,任性大王。。。,关注了主播,1230409,[等级19],
21:34:16,3949859634425917,泡泡糖,关注了主播,1230411,[等级3],
21:34:39,965798920994634,周la,关注了主播,1230412,[等级3],
21:34:42,1027384488767724,自由空间,关注了主播,1230412,[等级2],
21:35:44,58172836041,👾👾,关注了主播,1230415,[等级1],
21:36:10,3861095754244600,百林阁,关注了主播,1230415,[等级11],
21:36:15,97469965073,W——,关注了主播,1230417,[等级12],
21:36:59,96712502683,user,关注了主播,1230417,[等级15],
21:37:59,102393166752,゛禁止心动つ,关注了主播,1230418,[等级15],
21:38:10,3205793903812110,A1436840164,关注了主播,1230417,[等级7],
21:38:55,93598124179,初喜乐٩(๑•̀ω•́๑)۶,关注了主播,1230418,[等级36],
21:39:14,110649775658,潘生,关注了主播,1230418,[等级24],
21:41:08,100896424451,承认自己是棵树,关注了主播,1230417,[等级3],
21:41:39,59124117111,断点,关注了主播,1230419,[等级25],
21:42:18,2406149667174988,用户8355328242602,关注了主播,1230419,,
21:42:48,1315459483306456,🌻🌻🌸,关注了主播,1230418,[等级14],[粉丝团 Lv5]
21:43:06,52279590455,送你一朵小红花😘,关注了主播,1230419,[等级1],
21:43:15,345723124323827,彬彬有礼,关注了主播,1230419,,
21:44:31,98438165898,湘厨，小军哥,关注了主播,1230420,[等级7],
21:44:32,98438165898,湘厨，小军哥,关注了主播,1230420,[等级7],
21:44:48,1376206884189868,年纪就C0dr7ps,关注了主播,1230421,[等级15],
21:44:51,4454847581003111,寻她千百度,关注了主播,1230422,[等级24],
21:45:49,1808066673653308,-远行客.,关注了主播,1230423,[等级16],
21:45:49,99373440329052,猫头莹,关注了主播,1230423,,
21:46:09,67002456269,@    六,关注了主播,1230426,[等级11],
21:46:14,70326770777,See.,关注了主播,1230426,[等级5],
21:46:53,101439911723,阿飞在前进,关注了主播,1230427,[等级9],
21:47:08,104650631574,无妄生欢，,关注了主播,1230427,[等级5],
21:48:39,1911409371261459,再等冬天,关注了主播,1230427,[等级1],
21:49:14,1248664394673895,椿泽稚,关注了主播,1230430,[等级7],[粉丝团 Lv4]
21:49:22,3306968348627207,零一秒,关注了主播,1230433,[等级4],[粉丝团 Lv5]
21:49:34,73925776794,幸—运,关注了主播,1230434,[等级21],
21:49:38,2850402998428168,Zafkiel,关注了主播,1230435,,
21:49:50,3931451650227149,六六,关注了主播,1230430,[等级1],
21:50:23,102169719658,当归i,关注了主播,1230436,[等级4],
21:50:31,99481235880,小李的装修日记,关注了主播,1230437,[等级5],
21:50:40,108215922844,绵延的偏执,关注了主播,1230437,,
21:51:57,3259432951624048,王先森（阿元）,关注了主播,1230439,[等级17],
21:52:05,1880631880980059,明日清晨的光,关注了主播,1230442,,
21:52:59,7638714424979883045,dgjj,关注了主播,1230443,,
21:53:28,60764458690,🧸小肥羊ᥫᩣ,关注了主播,1230443,[等级10],
21:53:59,2546928143579204,花无缺🌹,关注了主播,1230444,,
21:54:46,62387435479,一个小土豆🥔,关注了主播,1230442,[等级3],
21:54:57,60944842505,summer夏天,关注了主播,1230446,[等级6],[粉丝团 Lv5]
21:54:59,1824796591273676,熊大大,关注了主播,1230448,[等级12],
21:55:27,2189839728122391,光亮,关注了主播,1230451,[等级10],
21:55:40,2739582498244364,詽,关注了主播,1230451,[等级2],
21:55:52,98469377236,ᰔᩚº Zhᴗang_ ᥫᩣ溜溜球,关注了主播,1230451,[等级2],
21:55:59,100769857214,世间七彩我执红蓝,关注了主播,1230451,[等级12],
21:56:31,76065325321,G、,关注了主播,1230452,[等级17],
21:56:36,95571961815,№晗汐,关注了主播,1230452,[等级7],
21:57:05,66552084486,小怪兽😈,关注了主播,1230456,[等级36],[粉丝团 Lv10]
21:57:35,4177745544485278,嗯ヽ(○^㉨^)ﾉ♪,关注了主播,1230456,,
21:57:37,88382166536077,陈跳跳,关注了主播,1230456,[等级3],
21:58:47,829476426508701,千左奈,关注了主播,1230457,[等级9],
