time,user_id,user_name,gift_name,gift_count,diamond_total,grade,fans_club
2026-05-28 21:04:04,102248075571,Che玲玲,点亮粉丝团,1,1,[等级10],[粉丝团 Lv9]
2026-05-28 21:04:04,94712180008,CX330.,为你闪耀,1,9,[等级31],[粉丝团 Lv5]
2026-05-28 21:04:04,95738930793,翻翻,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv10]
2026-05-28 21:04:05,808876519994928,泡芙脏脏,大啤酒,1,2,[等级5],
2026-05-28 21:04:05,102248075571,Che玲玲,点亮粉丝团,1,1,[等级10],[粉丝团 Lv9]
2026-05-28 21:04:05,102248075571,Che玲玲,粉丝团灯牌,1,1,[等级10],[粉丝团 Lv9]
2026-05-28 21:04:05,94712180008,CX330.,为你闪耀,1,9,[等级31],[粉丝团 Lv5]
2026-05-28 21:04:05,101583720319,ৡ世豪,粉丝团灯牌,1,1,[等级35],[粉丝团 Lv9]
2026-05-28 21:04:05,57426511693,李向北,粉丝团灯牌,1,1,[等级27],[粉丝团 Lv9]
2026-05-28 21:04:05,73903692330,勾栏听曲儿,粉丝团灯牌,1,1,[等级16],[粉丝团 Lv11]
2026-05-28 21:04:05,3425670619468908,🧶没心没肺快乐加倍ඡ·,你最好看,1,2,[等级11],[粉丝团 Lv9]
2026-05-28 21:04:05,808876519994928,泡芙脏脏,大啤酒,1,2,[等级5],
2026-05-28 21:04:05,93458715101,许多年以后，,小心心,1,1,[等级15],[粉丝团 Lv6]
2026-05-28 21:04:05,67314286923,铁鏊手工杂粮煎饼店（炮车）,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv13]
2026-05-28 21:04:05,71842792978,七月~,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv10]
2026-05-28 21:04:05,2620853468271547,左公子,点亮粉丝团,1,9,[等级16],[粉丝团 Lv11]
2026-05-28 21:04:05,3205826882050920,瓮🈴,粉丝团灯牌,1,1,[等级19],[粉丝团 Lv8]
2026-05-28 21:04:05,3425670619468908,🧶没心没肺快乐加倍ඡ·,你最好看,1,2,[等级11],[粉丝团 Lv9]
2026-05-28 21:04:05,4341326093232718,🍒🍒,粉丝团灯牌,1,1,[等级6],[粉丝团 Lv10]
2026-05-28 21:04:05,93458715101,许多年以后，,小心心,1,1,[等级15],[粉丝团 Lv6]
2026-05-28 21:04:05,2620853468271547,左公子,点亮粉丝团,1,9,[等级16],[粉丝团 Lv11]
2026-05-28 21:04:06,4396284877472339,Listen,点亮粉丝团,1,1,[等级24],[粉丝团 Lv10]
2026-05-28 21:04:06,99257010663,♤_凡,小心心,1,1,[等级16],[粉丝团 Lv10]
2026-05-28 21:04:06,62376745292,💔丫头,粉丝团灯牌,1,1,[等级26],[粉丝团 Lv11]
2026-05-28 21:04:06,4396284877472339,Listen,点亮粉丝团,1,1,[等级24],[粉丝团 Lv10]
2026-05-28 21:04:06,4396284877472339,Listen,粉丝团灯牌,1,1,[等级24],[粉丝团 Lv10]
2026-05-28 21:04:06,68698446150,时宜,点亮粉丝团,1,1,[等级12],[粉丝团 Lv4]
2026-05-28 21:04:06,99257010663,♤_凡,小心心,1,1,[等级16],[粉丝团 Lv10]
2026-05-28 21:04:07,92264383630,🌈﹎◆◇Bin╰。✨,粉丝团灯牌,1,1,[等级20],[粉丝团 Lv11]
2026-05-28 21:04:07,96820382420,国泰民安,粉丝团灯牌,1,1,[等级12],[粉丝团 Lv7]
2026-05-28 21:04:07,3628015878144567,花开贵妇,粉丝团灯牌,1,1,[等级30],[粉丝团 Lv14]
2026-05-28 21:04:07,84875744470,Rock,粉丝团灯牌,1,1,[等级33],[粉丝团 Lv12]
