time,current,total_pv,total_user,online_anchor
21:06:05,3434,9611,9611,3434
21:06:05,3534,9932,9932,3534
21:06:07,3708,1.1万,1万+,3708
21:06:11,3989,1.2万,1万+,3989
21:06:18,3796,1.1万,1万+,3796
21:06:23,3989,1.2万,1万+,3989
21:06:34,4124,1.2万,1万+,4124
21:06:36,4323,1.3万,1万+,4323
21:06:38,4250,1.3万,1万+,4250
21:06:40,4124,1.2万,1万+,4124
21:06:44,4426,1.3万,1万+,4426
21:06:48,4426,1.3万,1万+,4426
21:06:52,4124,1.2万,1万+,4124
21:06:54,4547,1.3万,1万+,4547
21:07:04,4547,1.3万,1万+,4547
21:07:11,4715,1.4万,1万+,4715
21:07:15,4547,1.3万,1万+,4547
21:07:17,4715,1.4万,1万+,4715
21:07:25,4784,1.4万,1万+,4784
21:07:30,4784,1.4万,1万+,4784
21:07:40,4715,1.4万,1万+,4715
21:07:48,4866,1.5万,1万+,4866
21:07:50,5011,1.6万,1万+,5011
21:07:56,4925,1.5万,1万+,4925
21:08:06,4866,1.5万,1万+,4866
21:08:09,5131,1.6万,1万+,5131
21:08:11,5131,1.6万,1万+,5131
21:08:15,5131,1.6万,1万+,5131
21:08:17,5435,1.7万,1万+,5435
21:08:19,5075,1.6万,1万+,5075
21:08:21,5131,1.6万,1万+,5131
21:08:23,4925,1.5万,1万+,4925
21:08:27,5510,1.7万,1万+,5510
21:08:38,5578,1.8万,1万+,5578
21:08:40,5364,1.7万,1万+,5364
21:08:48,5510,1.7万,1万+,5510
21:08:54,5690,1.8万,1万+,5690
21:09:04,5839,1.8万,1万+,5839
21:09:14,6119,1.9万,1万+,6119
21:09:17,5839,1.8万,1万+,5839
21:09:23,6160,2.0万,1万+,6160
21:09:25,6024,1.9万,1万+,6024
21:09:35,6336,2.0万,2万+,6336
21:09:45,6160,2.0万,1万+,6160
21:09:56,6403,2.0万,2万+,6403
21:09:58,6488,2.1万,2万+,6488
21:10:06,6488,2.1万,2万+,6488
21:10:08,6336,2.0万,2万+,6336
21:10:16,6628,2.2万,2万+,6628
21:10:18,6564,2.1万,2万+,6564
21:10:25,6707,2.2万,2万+,6707
21:10:27,6753,2.3万,2万+,6753
21:10:30,6564,2.1万,2万+,6564
21:10:33,6628,2.2万,2万+,6628
21:10:43,6801,2.3万,2万+,6801
21:10:50,6707,2.2万,2万+,6707
21:10:54,6892,2.3万,2万+,6892
21:10:56,6955,2.4万,2万+,6955
21:10:58,6892,2.3万,2万+,6892
21:11:06,6955,2.4万,2万+,6955
21:11:12,6977,2.4万,2万+,6977
21:11:14,7057,2.4万,2万+,7057
21:11:22,7114,2.5万,2万+,7114
21:11:28,7282,2.6万,2万+,7282
21:11:30,7181,2.5万,2万+,7181
21:11:39,7181,2.5万,2万+,7181
21:11:47,7225,2.5万,2万+,7225
21:11:49,7282,2.6万,2万+,7282
21:12:00,7584,2.7万,2万+,7584
21:12:06,7584,2.7万,2万+,7584
21:12:18,7615,2.7万,2万+,7615
21:12:22,7673,2.8万,2万+,7673
21:12:28,7543,2.7万,2万+,7543
21:12:30,7543,2.7万,2万+,7543
21:12:39,7615,2.7万,2万+,7615
21:12:45,8021,2.9万,2万+,8021
21:12:51,8021,2.9万,2万+,8021
21:12:57,7921,2.9万,2万+,7921
21:12:59,7776,2.8万,2万+,7776
21:13:12,8181,3.0万,2万+,8181
21:13:20,8181,3.0万,2万+,8181
21:13:29,8291,3.1万,3万+,8291
21:13:36,8371,3.1万,3万+,8371
21:13:38,8363,3.1万,3万+,8363
21:13:45,8363,3.1万,3万+,8363
21:13:55,8388,3.2万,3万+,8388
21:13:57,8454,3.2万,3万+,8454
21:13:59,8424,3.2万,3万+,8424
21:14:01,8449,3.2万,3万+,8449
21:14:05,8487,3.3万,3万+,8487
21:14:16,8454,3.2万,3万+,8454
21:14:18,8487,3.3万,3万+,8487
21:14:26,8602,3.3万,3万+,8602
21:14:30,8454,3.2万,3万+,8454
21:14:32,8628,3.3万,3万+,8628
21:14:36,8628,3.3万,3万+,8628
21:14:42,8647,3.3万,3万+,8647
