time,user_id,user_name,action,follow_count,grade,fans_club
2026-05-09 12:04:05,640385486958160,无为,关注了主播,1220377,[等级12],
2026-05-09 12:04:21,3866325139861851,小Faa,关注了主播,1220376,[等级12],
2026-05-09 12:05:26,3678281112764019,123123,关注了主播,1220378,,
2026-05-09 12:05:41,107952053495,Day.,关注了主播,1220380,[等级24],
2026-05-09 12:06:18,93595390835,露xi～,关注了主播,1220379,[等级5],
2026-05-09 12:07:32,82168373916,体贴、阿天,关注了主播,1220379,[等级25],
2026-05-09 12:08:05,2535920655141933,钱成似锦（垚要勇敢跑）,关注了主播,1220381,[等级5],
2026-05-09 12:08:10,2683285040275943,朝暮  等5.2万人,关注了主播,1220382,[等级23],
2026-05-09 12:08:21,99362114400,一起养条鱼🔥,关注了主播,1220384,[等级17],
2026-05-09 12:09:42,803086674166907,好多余.,关注了主播,1220384,,
2026-05-09 12:11:25,1136276181876780,提枪上子弹0644,关注了主播,1220387,,
2026-05-09 12:11:45,53477388328,灞波儿奔,关注了主播,1220386,[等级2],
2026-05-09 12:13:16,360253897323111,用户5699890581381,关注了主播,1220388,,
2026-05-09 12:13:40,3344072072503002,八号当铺,关注了主播,1220391,,
2026-05-09 12:14:04,721710051757816,慧通,关注了主播,1220391,[等级8],
2026-05-09 12:14:46,100461334521,LML,关注了主播,1220392,[等级11],
2026-05-09 12:15:44,4314947898057063,yiDu26,关注了主播,1220392,[等级6],
2026-05-09 12:16:23,1707990565010412,饿呢,关注了主播,1220393,,
2026-05-09 12:18:13,97507063450,郑方行,关注了主播,1220390,[等级16],
2026-05-09 12:18:52,3032913199500796,用户4527922088993,关注了主播,1220390,,
2026-05-09 12:20:05,2429276883004089,一根小火柴,关注了主播,1220390,[等级1],
2026-05-09 12:21:32,99740066795,♥️旺♦️旺♥️,关注了主播,1220391,,
2026-05-09 12:22:04,1022973194013743,翊歌,关注了主播,1220391,[等级13],
2026-05-09 12:24:16,1679694294423319,彭鑫梅,关注了主播,1220392,[等级10],
2026-05-09 12:24:26,2344624151594695,恦,关注了主播,1220392,[等级3],
2026-05-09 12:24:43,899842361276999,茹你所愿^,关注了主播,1220393,,
2026-05-09 12:24:43,102028110417,DW一下、,关注了主播,1220395,[等级8],
2026-05-09 12:25:02,96402464641,自由摄影师,关注了主播,1220395,[等级16],
2026-05-09 12:25:20,97807768980,是云不是云.,关注了主播,1220391,[等级20],
2026-05-09 12:25:32,94342131319,大飞Syxyf,关注了主播,1220396,[等级13],
2026-05-09 12:25:42,1673928886723584,亦,关注了主播,1220398,[等级24],[粉丝团 Lv3]
2026-05-09 12:26:03,2339391380661672,让人民先看,关注了主播,1220398,[等级7],
2026-05-09 12:28:15,3261371798,白 白,关注了主播,1220398,[等级25],
2026-05-09 12:28:50,4327290246544237,绝√境重g生3 ⛰️,关注了主播,1220397,[等级22],
2026-05-09 12:30:10,121403854040779,用户6067380821343,关注了主播,1220399,,
2026-05-09 12:30:15,2462527013522027,只身赴长安,关注了主播,1220399,[等级17],
2026-05-09 12:30:21,103278944306,稚昂Zhang,关注了主播,1220401,[等级4],
2026-05-09 12:30:52,94993206243,小舟,关注了主播,1220405,[等级4],
2026-05-09 12:30:59,2118109604361040,A 3,关注了主播,1220406,,
2026-05-09 12:31:07,16306163902,繁荣昌盛,关注了主播,1220406,[等级2],
2026-05-09 12:31:14,1358642930792152,linzhong,关注了主播,1220408,[等级19],
2026-05-09 12:31:31,2030163728547051,乐呵呵,关注了主播,1220409,,
2026-05-09 12:31:36,893262634956536,🍀龙掌柜,关注了主播,1220409,[等级27],
2026-05-09 12:32:17,98200507751,赶路人,关注了主播,1220408,[等级31],
