time,current,total_pv,total_user,online_anchor
2026-05-16 12:03:56,1728,3063,3063,1728
2026-05-16 12:03:56,1914,3639,3639,1914
2026-05-16 12:03:57,1858,3359,3359,1858
2026-05-16 12:03:57,1914,3639,3639,1914
2026-05-16 12:03:57,1914,3639,3639,1914
2026-05-16 12:03:58,1914,3639,3639,1914
2026-05-16 12:04:04,2079,4166,4166,2079
2026-05-16 12:04:06,2010,3917,3917,2010
2026-05-16 12:04:08,1914,3639,3639,1914
2026-05-16 12:04:14,2079,4166,4166,2079
2026-05-16 12:04:16,2274,4905,4905,2274
2026-05-16 12:04:18,2151,4479,4479,2151
2026-05-16 12:04:22,2336,4905,4905,2336
2026-05-16 12:04:24,2274,4905,4905,2274
2026-05-16 12:04:32,2491,5492,5492,2491
2026-05-16 12:04:38,2518,5621,5621,2518
2026-05-16 12:04:40,2518,5621,5621,2518
2026-05-16 12:04:42,2491,5492,5492,2491
2026-05-16 12:04:44,2588,5829,5829,2588
2026-05-16 12:04:46,2518,5621,5621,2518
2026-05-16 12:04:48,2588,5829,5829,2588
2026-05-16 12:04:54,2667,5947,5947,2667
2026-05-16 12:05:04,2845,6735,6735,2845
2026-05-16 12:05:08,2739,6330,6330,2739
2026-05-16 12:05:16,2845,6735,6735,2845
2026-05-16 12:05:18,2931,7118,7118,2931
2026-05-16 12:05:22,2931,7118,7118,2931
2026-05-16 12:05:28,2931,7118,7118,2931
2026-05-16 12:05:36,2979,7576,7576,2979
2026-05-16 12:05:44,3026,8042,8042,3026
2026-05-16 12:05:46,3205,8972,8972,3205
2026-05-16 12:05:50,3205,8972,8972,3205
2026-05-16 12:06:00,3311,9830,9830,3311
2026-05-16 12:06:10,3311,9830,9830,3311
2026-05-16 12:06:18,3589,1.1万,1万+,3589
2026-05-16 12:06:22,3543,1.1万,1万+,3543
2026-05-16 12:06:24,3589,1.1万,1万+,3589
2026-05-16 12:06:26,3589,1.1万,1万+,3589
2026-05-16 12:06:36,3762,1.2万,1万+,3762
2026-05-16 12:06:46,3794,1.2万,1万+,3794
2026-05-16 12:06:48,3794,1.2万,1万+,3794
2026-05-16 12:06:58,3794,1.2万,1万+,3794
2026-05-16 12:07:08,4060,1.4万,1万+,4060
2026-05-16 12:07:14,4002,1.4万,1万+,4002
2026-05-16 12:07:16,4137,1.5万,1万+,4137
2026-05-16 12:07:18,4002,1.4万,1万+,4002
2026-05-16 12:07:24,4100,1.4万,1万+,4100
2026-05-16 12:07:26,4303,1.5万,1万+,4303
2026-05-16 12:07:32,4100,1.4万,1万+,4100
2026-05-16 12:07:34,4100,1.4万,1万+,4100
2026-05-16 12:07:36,4381,1.6万,1万+,4381
2026-05-16 12:07:42,4495,1.7万,1万+,4495
2026-05-16 12:07:44,4444,1.6万,1万+,4444
2026-05-16 12:07:46,4444,1.6万,1万+,4444
2026-05-16 12:07:48,4444,1.6万,1万+,4444
2026-05-16 12:07:52,4564,1.7万,1万+,4564
2026-05-16 12:08:02,4646,1.8万,1万+,4646
2026-05-16 12:08:08,4646,1.8万,1万+,4646
2026-05-16 12:08:14,4671,1.8万,1万+,4671
2026-05-16 12:08:16,4800,1.9万,1万+,4800
2026-05-16 12:08:18,4681,1.9万,1万+,4681
2026-05-16 12:08:24,4800,1.9万,1万+,4800
2026-05-16 12:08:28,4959,2.0万,1万+,4959
2026-05-16 12:08:38,4996,2.0万,2万+,4996
2026-05-16 12:08:46,5055,2.1万,2万+,5055
2026-05-16 12:08:48,5107,2.1万,2万+,5107
2026-05-16 12:08:52,5199,2.2万,2万+,5199
