time,current,total_pv,total_user,online_anchor
21:04:20,2950,5577,5577,2950
21:04:22,3453,7133,7133,3453
21:04:22,3289,6501,6501,3289
21:04:28,3380,6607,6607,3380
21:04:32,3542,7533,7533,3542
21:04:38,3453,7133,7133,3453
21:04:48,3590,7831,7831,3590
21:05:00,3634,8105,8105,3634
21:05:02,3483,7250,7250,3483
21:05:08,3542,7533,7533,3542
21:05:14,3973,9232,9232,3973
21:05:25,3634,8105,8105,3634
21:05:33,4326,9931,9931,4326
21:05:34,4326,9931,9931,4326
21:05:42,4400,1.0万,1万+,4400
21:05:44,4400,1.0万,1万+,4400
21:05:52,4400,1.0万,1万+,4400
21:05:54,4565,1.1万,1万+,4565
21:06:02,4326,9931,9931,4326
21:06:04,4565,1.1万,1万+,4565
21:06:08,4833,1.2万,1万+,4833
21:06:18,4833,1.2万,1万+,4833
21:06:20,5056,1.3万,1万+,5056
21:06:22,4948,1.2万,1万+,4948
21:06:28,4948,1.2万,1万+,4948
21:06:32,4948,1.2万,1万+,4948
21:06:38,5127,1.3万,1万+,5127
21:06:40,5127,1.3万,1万+,5127
21:06:44,5056,1.3万,1万+,5056
21:06:54,5056,1.3万,1万+,5056
21:06:58,5231,1.3万,1万+,5231
21:07:02,5009,1.3万,1万+,5009
21:07:04,5305,1.4万,1万+,5305
21:07:08,5491,1.4万,1万+,5491
21:07:10,5231,1.3万,1万+,5231
21:07:18,5491,1.4万,1万+,5491
21:07:28,5548,1.5万,1万+,5548
21:07:30,5619,1.5万,1万+,5619
21:07:32,5619,1.5万,1万+,5619
21:07:34,5619,1.5万,1万+,5619
21:07:38,5548,1.5万,1万+,5548
21:07:40,5688,1.6万,1万+,5688
21:07:48,5789,1.6万,1万+,5789
21:07:50,5843,1.6万,1万+,5843
21:08:00,5902,1.6万,1万+,5902
21:08:02,5843,1.6万,1万+,5843
21:08:08,5987,1.7万,1万+,5987
21:08:20,6060,1.7万,1万+,6060
21:08:28,6100,1.7万,1万+,6100
21:08:32,6159,1.8万,1万+,6159
21:08:34,6060,1.7万,1万+,6060
21:08:38,6159,1.8万,1万+,6159
21:08:40,6185,1.8万,1万+,6185
21:08:42,6100,1.7万,1万+,6100
21:08:48,6252,1.8万,1万+,6252
21:08:50,6231,1.8万,1万+,6231
21:08:58,6159,1.8万,1万+,6159
21:09:02,6474,1.9万,1万+,6474
21:09:14,6252,1.8万,1万+,6252
21:09:22,6560,1.9万,1万+,6560
21:09:32,6729,2.0万,1万+,6729
21:09:34,6655,2.0万,1万+,6655
21:09:38,6785,2.0万,2万+,6785
21:09:44,6560,1.9万,1万+,6560
21:09:52,6560,1.9万,1万+,6560
21:09:54,6655,2.0万,1万+,6655
21:09:58,6729,2.0万,1万+,6729
21:10:02,6785,2.0万,2万+,6785
21:10:04,7065,2.2万,2万+,7065
21:10:08,6949,2.1万,2万+,6949
21:10:18,7014,2.1万,2万+,7014
21:10:28,7065,2.2万,2万+,7065
21:10:30,7312,2.3万,2万+,7312
21:10:32,7065,2.2万,2万+,7065
21:10:34,7065,2.2万,2万+,7065
