time,current,total_pv,total_user,online_anchor
21:06:28,3588,9961,9961,3588
21:06:28,3824,1.1万,1万+,3824
21:06:28,3450,9622,9622,3450
21:06:28,3365,9191,9191,3365
21:06:30,3700,1.1万,1万+,3700
21:06:35,3861,1.1万,1万+,3861
21:06:45,3861,1.1万,1万+,3861
21:06:47,3824,1.1万,1万+,3824
21:06:49,3861,1.1万,1万+,3861
21:06:55,3824,1.1万,1万+,3824
21:07:04,3919,1.2万,1万+,3919
21:07:10,4021,1.2万,1万+,4021
21:07:15,4152,1.3万,1万+,4152
21:07:18,4109,1.3万,1万+,4109
21:07:20,4234,1.3万,1万+,4234
21:07:26,4289,1.4万,1万+,4289
21:07:35,4289,1.4万,1万+,4289
21:07:40,4416,1.4万,1万+,4416
21:07:45,4467,1.5万,1万+,4467
21:07:48,4467,1.5万,1万+,4467
21:07:49,4289,1.4万,1万+,4289
21:07:51,4489,1.5万,1万+,4489
21:07:53,4613,1.5万,1万+,4613
21:07:55,4021,1.2万,1万+,4021
21:08:04,4489,1.5万,1万+,4489
21:08:05,4526,1.5万,1万+,4526
21:08:09,4714,1.5万,1万+,4714
21:08:19,4838,1.6万,1万+,4838
21:08:21,4613,1.5万,1万+,4613
21:08:23,4838,1.6万,1万+,4838
21:08:27,5034,1.7万,1万+,5034
21:08:33,4905,1.6万,1万+,4905
21:08:43,5210,1.7万,1万+,5210
21:08:50,5132,1.7万,1万+,5132
21:08:52,5072,1.7万,1万+,5072
21:08:56,5132,1.7万,1万+,5132
21:09:02,5312,1.8万,1万+,5312
21:09:12,5263,1.8万,1万+,5263
21:09:21,5350,1.8万,1万+,5350
21:09:23,5358,1.9万,1万+,5358
21:09:25,5358,1.9万,1万+,5358
21:09:30,5358,1.9万,1万+,5358
21:09:39,5350,1.8万,1万+,5350
21:09:41,5358,1.9万,1万+,5358
21:09:45,5444,2.0万,1万+,5444
21:09:52,5479,2.0万,2万+,5479
21:09:53,5394,2.0万,1万+,5394
21:09:57,5479,2.0万,2万+,5479
21:10:02,5531,2.0万,2万+,5531
21:10:12,5531,2.0万,2万+,5531
21:10:13,5684,2.1万,2万+,5684
21:10:22,5502,2.0万,2万+,5502
21:10:24,5736,2.1万,2万+,5736
21:10:25,5736,2.1万,2万+,5736
21:10:30,5776,2.1万,2万+,5776
21:10:40,5945,2.2万,2万+,5945
21:10:50,5776,2.1万,2万+,5776
