time,user_id,user_name,count,total,grade,fans_club
12:04:48,63611092592,楠一💙,8,6990,[等级17],[粉丝团 Lv3]
12:04:48,530428046355452,不经意亲你一口,14,7031,[等级34],[粉丝团 Lv9]
12:04:48,63611092592,楠一💙,8,7031,[等级17],[粉丝团 Lv3]
12:04:48,101289034871,龱伈󰠇,11,7042,[等级23],[粉丝团 Lv13]
12:04:49,530428046355452,不经意亲你一口,14,7071,[等级34],[粉丝团 Lv9]
12:04:49,63611092592,楠一💙,7,7071,[等级17],[粉丝团 Lv3]
12:04:49,99507841296,🌟🌟,5,7076,,
12:04:49,101289034871,龱伈󰠇,11,7100,[等级23],[粉丝团 Lv13]
12:04:49,530428046355452,不经意亲你一口,13,7109,[等级34],[粉丝团 Lv9]
12:04:49,63611092592,楠一💙,9,7109,[等级17],[粉丝团 Lv3]
12:04:49,530428046355452,不经意亲你一口,13,7160,[等级34],[粉丝团 Lv9]
12:04:49,56076255513,苦菊,9,7160,[等级24],[粉丝团 Lv15]
12:04:49,530428046355452,不经意亲你一口,14,7208,[等级34],[粉丝团 Lv9]
12:04:49,63611092592,楠一💙,8,7213,[等级17],[粉丝团 Lv3]
12:04:49,101289034871,龱伈󰠇,11,7213,[等级23],[粉丝团 Lv13]
12:04:49,99507841296,🌟🌟,5,7218,,
12:04:50,530428046355452,不经意亲你一口,13,7233,[等级34],[粉丝团 Lv9]
12:04:50,63611092592,楠一💙,2,7255,[等级17],[粉丝团 Lv3]
12:04:50,530428046355452,不经意亲你一口,13,7272,[等级34],[粉丝团 Lv9]
12:04:50,63611092592,楠一💙,4,7282,[等级17],[粉丝团 Lv3]
12:04:50,101289034871,龱伈󰠇,11,7298,[等级23],[粉丝团 Lv13]
12:04:50,93519424336,佳,5,7298,[等级11],[粉丝团 Lv7]
12:04:51,530428046355452,不经意亲你一口,14,7319,[等级34],[粉丝团 Lv9]
12:04:51,63611092592,楠一💙,7,7323,[等级17],[粉丝团 Lv3]
12:04:51,99507841296,🌟🌟,1,7336,,
12:04:51,101289034871,龱伈󰠇,12,7349,[等级23],[粉丝团 Lv13]
12:04:51,77683740337,白白,9,7369,[等级11],[粉丝团 Lv8]
12:04:51,95633512546,沉默,3,7369,[等级12],
12:04:52,93519424336,佳,1,7375,[等级11],[粉丝团 Lv7]
12:04:52,99507841296,🌟🌟,5,7375,,
12:04:53,530428046355452,不经意亲你一口,13,7418,[等级34],[粉丝团 Lv9]
12:04:53,77683740337,白白,10,7427,[等级11],[粉丝团 Lv8]
12:04:54,93519424336,佳,7,7443,[等级11],[粉丝团 Lv7]
12:04:54,99507841296,🌟🌟,9,7443,,
12:04:55,63611092592,楠一💙,8,7493,[等级17],[粉丝团 Lv3]
12:04:55,101289034871,龱伈󰠇,12,7493,[等级23],[粉丝团 Lv13]
12:04:56,93519424336,佳,6,7506,[等级11],[粉丝团 Lv7]
12:04:56,99507841296,🌟🌟,7,7506,,
12:04:57,63611092592,楠一💙,8,7549,[等级17],[粉丝团 Lv3]
12:04:58,59663065416,失眠数羊🐑,9,7549,[等级6],[粉丝团 Lv6]
12:04:59,93519424336,佳,3,7559,[等级11],[粉丝团 Lv7]
12:04:59,99507841296,🌟🌟,7,7559,,
12:04:59,530428046355452,不经意亲你一口,13,7578,[等级34],[粉丝团 Lv9]
12:04:59,63611092592,楠一💙,6,7582,[等级17],[粉丝团 Lv3]
12:05:00,101289034871,龱伈󰠇,11,7610,[等级23],[粉丝团 Lv13]
12:05:01,99507841296,🌟🌟,7,7610,,
12:05:01,63611092592,楠一💙,8,7646,[等级17],[粉丝团 Lv3]
12:05:02,59663065416,失眠数羊🐑,6,7646,[等级6],[粉丝团 Lv6]
12:05:03,101289034871,龱伈󰠇,10,7673,[等级23],[粉丝团 Lv13]
12:05:03,93519424336,佳,9,7673,[等级11],[粉丝团 Lv7]
12:05:03,530428046355452,不经意亲你一口,14,7700,[等级34],[粉丝团 Lv9]
