time,user_id,user_name,action,follow_count,grade,fans_club
20:55:35,2508418032609139,用户9841629661549,关注了主播,1220226,,
20:55:36,59023608821,ViTa,关注了主播,1220227,[等级23],[粉丝团 Lv1]
20:55:37,1605759398587453,魚,关注了主播,1220226,[等级7],
20:55:37,2429257156398276,小Q,关注了主播,1220230,,
20:55:37,2199473773099368,啊我要吃饭,关注了主播,1220237,[等级2],
20:55:38,2766785912518920,郁怜芙,关注了主播,1220239,[等级3],[粉丝团 Lv1]
20:55:38,59911382111,楽,关注了主播,1220241,[等级27],
20:55:38,3637634801346446,陈平安.,关注了主播,1220241,[等级7],
20:55:40,100717553014,小姜不吃姜,关注了主播,1220241,[等级17],
20:55:40,325071956610840,**小杰会迷路,关注了主播,1220242,[等级15],
20:55:42,501811382333960,不必討好,关注了主播,1220242,[等级31],
20:55:43,67848709641,城市逃离计划,关注了主播,1220244,[等级15],
20:55:46,102304807476,ᰔᩚᝰℳ.ɀꫝꪖꪀᧁྋ張,关注了主播,1220244,[等级7],
20:55:51,765694802934695,焉,关注了主播,1220246,,
20:55:54,2262130777918688,真的,关注了主播,1220245,,
20:55:55,69888498814,今晚早点睡,关注了主播,1220250,[等级1],
20:55:56,74719529602,小 安,关注了主播,1220250,[等级2],
20:55:56,95905968588,森！,关注了主播,1220250,[等级14],
20:55:58,2432537218519959,椿ᙆ,关注了主播,1220253,[等级6],
20:55:59,582064631986267,星星（主页已建裙,关注了主播,1220254,[等级3],
20:55:59,97783693811,拾叁不语,关注了主播,1220254,[等级12],
20:56:00,71633189489,凤城小树霖,关注了主播,1220257,[等级15],
20:56:04,44397410124807,腻,关注了主播,1220258,,
20:56:04,94117229008,墨脱,关注了主播,1220258,[等级13],
20:56:05,2098320823556046,又忘记,关注了主播,1220263,,
20:56:06,103940059469,freedom.,关注了主播,1220264,[等级4],
20:56:11,530413393551695,沐颜.,关注了主播,1220265,[等级5],
20:56:11,109164147236,落叶🍂,关注了主播,1220268,[等级10],
20:56:13,4019436945153374,海鸥,关注了主播,1220271,[等级1],
20:56:17,3164835454917547,用户5321660266885,关注了主播,1220271,[等级6],[粉丝团 Lv4]
20:56:19,59834921756,小熊维妮,关注了主播,1220272,[等级20],
20:56:21,72379612486,90后,关注了主播,1220274,[等级11],
20:56:22,85607110793,🌈🌈🌈与你,关注了主播,1220275,[等级18],
20:56:25,4142607727341591,香菜不香,关注了主播,1220273,[等级3],
20:56:36,446818859885932,🗡,关注了主播,1220268,,
20:56:36,446818859885932,🗡,关注了主播,1220268,,
20:56:38,1225297988165188,刘艺菲,关注了主播,1220265,,
20:56:40,3138445751358352,姐姐的佩剑骑士,关注了主播,1220262,[等级2],
20:56:42,93454025997,怜又欢,关注了主播,1220261,[等级9],
20:56:42,98367363299,神驹碧琪,关注了主播,1220261,[等级2],
20:56:44,62531626699,祝福黄昏,关注了主播,1220259,[等级17],
20:56:44,100402409228,香草星冰乐,关注了主播,1220260,[等级6],
20:56:46,103606688931,💐桃子💗,关注了主播,1220261,[等级3],
20:56:47,96707610694,貓爺,关注了主播,1220263,[等级23],
20:56:47,57642789534,紅尘,关注了主播,1220264,[等级14],
20:56:49,103229337031,念安,关注了主播,1220264,[等级23],
20:57:13,91803925903,fen,关注了主播,1220229,[等级4],
20:57:15,72890693470,2027,关注了主播,1220226,[等级3],
20:57:17,1137359027967915,蜡笔小新X,关注了主播,1220223,,
20:57:31,111192283988,谑☆,关注了主播,1220272,[等级1],
20:57:31,2362221533599200,栖椰谢,关注了主播,1220202,[等级11],
20:57:41,105972673581895,别煩,关注了主播,1220185,[等级19],
20:57:46,94236145075,多简单,关注了主播,1220184,[等级32],
20:58:04,104676196411,ID,关注了主播,1220168,[等级20],
20:58:09,72358259132,煎饼狗子。,关注了主播,1220165,[等级3],
20:58:19,1086762574681246,Freedom,关注了主播,1220160,[等级15],
20:58:20,1689269888368478,zl是我儿子,关注了主播,1220162,,
20:58:24,103852010788,H z,关注了主播,1220161,[等级10],
20:58:37,3478486776555475,少时诵诗书,关注了主播,1220161,[等级22],
20:58:53,4305314761674004,简单%,关注了主播,1220157,[等级2],
20:59:04,3611276962962276,花花小哥,关注了主播,1220157,[等级13],
20:59:19,66210063006,山东老李,关注了主播,1220151,[等级22],
20:59:37,2370143706944823,淼,关注了主播,1220154,[等级6],
20:59:39,3375913683137179,沉稳,关注了主播,1220157,[等级6],
20:59:40,1523269279425820,爱是晚安,关注了主播,1220159,,
20:59:41,65870812385,阿宇,关注了主播,1220163,[等级6],
20:59:41,2080705437502056,小枝,关注了主播,1220163,[等级13],
20:59:43,2164311054091543,死鬼,关注了主播,1220165,[等级20],
20:59:43,1557371587676526,会飞的国潮烤鸡翅（香辣味爱小7️⃣）,关注了主播,1220166,,
20:59:45,2207418389375118,吴🈚️芜湖,关注了主播,1220166,[等级7],
