time,user_id,user_name,count,total,grade,fans_club
21:03:48,2401811546247239,猫咪,3,5719,[等级6],[粉丝团 Lv2]
21:03:48,53962085018,好天气,10,5719,[等级6],[粉丝团 Lv7]
21:03:48,1877578218471876,小森同学,2,5777,[等级13],[粉丝团 Lv10]
21:03:48,72303803915,✨️等一下³¹⁵,1,5777,[等级6],[粉丝团 Lv6]
21:03:48,2401811546247239,猫咪,7,5842,[等级6],[粉丝团 Lv2]
21:03:48,1906967174984656,琪不奇怪,1,5842,[等级10],[粉丝团 Lv9]
21:03:48,72303803915,✨️等一下³¹⁵,10,5891,[等级6],[粉丝团 Lv6]
21:03:48,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,10,5891,[等级5],[粉丝团 Lv7]
21:03:48,108068068849,三道崖,10,5953,[等级37],[粉丝团 Lv10]
21:03:48,2401811546247239,猫咪,2,5961,[等级6],[粉丝团 Lv2]
21:03:48,72303803915,✨️等一下³¹⁵,10,5987,[等级6],[粉丝团 Lv6]
21:03:48,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,5,5987,[等级5],[粉丝团 Lv7]
21:03:48,52243439934,Air_,9,6048,[等级19],[粉丝团 Lv9]
21:03:48,1906967174984656,琪不奇怪,7,6048,[等级10],[粉丝团 Lv9]
21:03:48,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,4,6069,[等级5],[粉丝团 Lv7]
21:03:48,56076255513,苦菊,8,6069,[等级24],[粉丝团 Lv15]
21:03:49,52243439934,Air_,11,6118,[等级19],[粉丝团 Lv9]
21:03:49,53962085018,好天气,10,6118,[等级6],[粉丝团 Lv7]
21:03:49,56076255513,苦菊,8,6142,[等级24],[粉丝团 Lv15]
21:03:49,2673605832348419,SQHY,9,6161,[等级5],
21:03:49,52243439934,Air_,7,6186,[等级19],[粉丝团 Lv9]
21:03:49,53962085018,好天气,10,6186,[等级6],[粉丝团 Lv7]
21:03:49,2955117805714988,淮卿,2,6218,[等级6],[粉丝团 Lv7]
21:03:49,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,9,6213,[等级5],[粉丝团 Lv7]
21:03:49,53962085018,好天气,10,6250,[等级6],[粉丝团 Lv7]
21:03:49,2157706163004059,叫我狡猾的学生,3,6250,,
21:03:49,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,9,6277,[等级5],[粉丝团 Lv7]
21:03:49,56076255513,苦菊,8,6277,[等级24],[粉丝团 Lv15]
21:03:49,1906967174984656,琪不奇怪,8,6321,[等级10],[粉丝团 Lv9]
21:03:49,53962085018,好天气,10,6321,[等级6],[粉丝团 Lv7]
21:03:49,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,8,6337,[等级5],[粉丝团 Lv7]
21:03:49,56076255513,苦菊,8,6342,[等级24],[粉丝团 Lv15]
21:03:50,53962085018,好天气,10,6373,[等级6],[粉丝团 Lv7]
21:03:50,7585416658971558970,小杨🐑,9,6373,[等级1],[粉丝团 Lv2]
21:03:50,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,10,6392,[等级5],[粉丝团 Lv7]
21:03:51,56076255513,苦菊,8,6392,[等级24],[粉丝团 Lv15]
21:03:51,1433401629347432,没要凶瑶瑶,1,6415,[等级17],[粉丝团 Lv9]
21:03:51,53962085018,好天气,10,6419,[等级6],[粉丝团 Lv7]
21:03:52,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,8,6445,[等级5],[粉丝团 Lv7]
21:03:52,1877578218471876,小森同学,5,6445,[等级13],[粉丝团 Lv10]
21:03:53,1433401629347432,没要凶瑶瑶,8,6482,[等级17],[粉丝团 Lv9]
21:03:53,53962085018,好天气,10,6483,[等级6],[粉丝团 Lv7]
21:03:54,1877578218471876,小森同学,4,6503,[等级13],[粉丝团 Lv10]
21:03:54,56076255513,苦菊,9,6503,[等级24],[粉丝团 Lv15]
21:03:55,104932423598,Opening,12,6546,[等级15],[粉丝团 Lv8]
21:03:55,1433401629347432,没要凶瑶瑶,9,6546,[等级17],[粉丝团 Lv9]
21:03:56,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,2,6582,[等级5],[粉丝团 Lv7]
21:03:56,56076255513,苦菊,8,6582,[等级24],[粉丝团 Lv15]
21:03:57,1433401629347432,没要凶瑶瑶,8,6612,[等级17],[粉丝团 Lv9]
21:03:57,53962085018,好天气,10,6626,[等级6],[粉丝团 Lv7]
21:03:58,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,2,6644,[等级5],[粉丝团 Lv7]
21:03:59,56076255513,苦菊,8,6645,[等级24],[粉丝团 Lv15]
21:03:59,1433401629347432,没要凶瑶瑶,9,6680,[等级17],[粉丝团 Lv9]
21:03:59,53962085018,好天气,9,6685,[等级6],[粉丝团 Lv7]
21:04:01,56076255513,苦菊,8,6700,[等级24],[粉丝团 Lv15]
21:04:01,77343226261,x1n^,2,6709,[等级14],
21:04:01,2673605832348419,SQHY,5,6709,[等级5],
21:04:01,1433401629347432,没要凶瑶瑶,8,6740,[等级17],[粉丝团 Lv9]
21:04:02,109324088735,默默无语《朔》,3,6752,[等级19],[粉丝团 Lv8]
21:04:03,827288516309831,ℳঞ初心 ꦿ不改  ໌້ᮨ꧔ꦿ᭄💕,1,6752,[等级5],[粉丝团 Lv7]
21:04:03,1433401629347432,没要凶瑶瑶,8,6780,[等级17],[粉丝团 Lv9]
21:04:03,53962085018,好天气,10,6782,[等级6],[粉丝团 Lv7]
21:04:05,4278930306761283,🐸🐸,2,6799,[等级10],[粉丝团 Lv7]
21:04:05,56076255513,苦菊,9,6806,[等级24],[粉丝团 Lv15]
21:04:05,1433401629347432,没要凶瑶瑶,8,6830,[等级17],[粉丝团 Lv9]
21:04:05,52243439934,Air_,1,6830,[等级19],[粉丝团 Lv9]
21:04:06,88870432388,晚风人间与你,1,6849,[等级11],[粉丝团 Lv5]
21:04:06,109324088735,默默无语《朔》,9,6852,[等级19],[粉丝团 Lv8]
21:04:07,1433401629347432,没要凶瑶瑶,9,6905,[等级17],[粉丝团 Lv9]
21:04:07,3386936103537096,予大咪,2,6905,[等级19],
21:04:09,56076255513,苦菊,7,6927,[等级24],[粉丝团 Lv15]
21:04:09,109324088735,默默无语《朔》,1,6927,[等级19],[粉丝团 Lv8]
21:04:09,1433401629347432,没要凶瑶瑶,8,6974,[等级17],[粉丝团 Lv9]
21:04:09,3386936103537096,予大咪,11,6974,[等级19],
