time,user_id,user_name,gift_name,gift_count,diamond_total,grade,fans_club
06:29:51,69555148398,🌈明天或者以后吧🍃𓆡𓆝𓆟?,粉丝团灯牌,1,1,[等级16],[粉丝团 Lv13]
06:30:11,111526307095,遵守承诺,点亮粉丝团,1,1,[等级17],[粉丝团 Lv9]
06:30:15,111526307095,遵守承诺,点亮粉丝团,1,1,[等级17],[粉丝团 Lv9]
06:30:19,1754432117145640,晚,点亮粉丝团,1,1,[等级29],[粉丝团 Lv7]
06:30:22,1754432117145640,晚,点亮粉丝团,1,1,[等级29],[粉丝团 Lv7]
06:30:23,1754432117145640,晚,粉丝团灯牌,1,1,[等级29],[粉丝团 Lv7]
06:30:28,54961211419,樂、,点亮粉丝团,1,1,[等级32],[粉丝团 Lv10]
06:30:32,54961211419,樂、,点亮粉丝团,1,1,[等级32],[粉丝团 Lv10]
06:31:15,6806827412,攒了一袋星星✨,粉丝团灯牌,1,1,[等级17],[粉丝团 Lv11]
06:31:21,1406995583473613,南桸,加油鸭,1,15,[等级41],[粉丝团 Lv10]
06:31:22,796459972700712,若ั͡ัꢆº,点亮粉丝团,1,1,[等级22],[粉丝团 Lv10]
06:31:23,1406995583473613,南桸,加油鸭,1,15,[等级41],[粉丝团 Lv10]
06:31:24,796459972700712,若ั͡ัꢆº,点亮粉丝团,1,1,[等级22],[粉丝团 Lv10]
06:31:25,796459972700712,若ั͡ัꢆº,粉丝团灯牌,1,1,[等级22],[粉丝团 Lv10]
06:31:39,73903692330,勾栏听曲儿,粉丝团灯牌,1,1,[等级16],[粉丝团 Lv11]
06:32:03,430658662965355,芋头不秃头💕,点亮粉丝团,1,1,[等级16],[粉丝团 Lv10]
06:32:04,430658662965355,芋头不秃头💕,粉丝团灯牌,1,1,[等级16],[粉丝团 Lv10]
06:32:04,430658662965355,芋头不秃头💕,点亮粉丝团,1,1,[等级16],[粉丝团 Lv10]
06:32:07,1512559960401726,予诣钎安,点亮粉丝团,1,1,[等级9],[粉丝团 Lv10]
06:32:08,75469946470,»  你誰啊,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv11]
06:32:10,1512559960401726,予诣钎安,点亮粉丝团,1,1,[等级9],[粉丝团 Lv10]
06:32:14,1832235119948638,热心市民_,点亮粉丝团,1,1,[等级26],[粉丝团 Lv3]
06:32:17,1832235119948638,热心市民_,点亮粉丝团,1,1,[等级26],[粉丝团 Lv3]
06:32:18,1832235119948638,热心市民_,粉丝团灯牌,1,1,[等级26],[粉丝团 Lv3]
06:32:25,62344336250,崔晓彤,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv11]
06:32:37,101538271678,小何才露煎煎饺,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv12]
06:32:37,93171998731,a屁桃,粉丝团灯牌,1,1,[等级13],[粉丝团 Lv11]
06:32:39,74311454495,吃个汤圆（见过Roy²,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv10]
06:32:40,67399330655,❀.゛波波ღ,粉丝团灯牌,1,1,[等级19],[粉丝团 Lv14]
06:32:43,1504612792413726,星空美人更美,点亮粉丝团,1,1,[等级19],[粉丝团 Lv10]
06:32:46,1504612792413726,星空美人更美,点亮粉丝团,1,1,[等级19],[粉丝团 Lv10]
06:32:52,223933154207331,YgTietnssgmexsn?,为你举牌,1,199,[等级37],[粉丝团:张君雅 Lv16]
