time,user_id,user_name,action,follow_count,grade,fans_club
12:02:23,81821858006379,四个三要不起,关注了主播,1232770,,
12:03:04,58726679652,ㅤㅤㅤ,关注了主播,1232769,[等级19],
12:03:10,92604667969,庄凡,关注了主播,1232769,[等级16],
12:03:12,92604667969,庄凡,关注了主播,1232770,[等级16],
12:04:35,95310854069,🍻,关注了主播,1232772,,
12:05:25,75170703447,③冬④夏,关注了主播,1232773,[等级13],
12:06:00,2663491102315603,এ້໌ᮩ᭙ꪮᖇꪶᦔ,关注了主播,1232776,[等级5],
12:06:08,1525716115522824,是你迪哥吖,关注了主播,1232777,[等级25],
12:06:38,1684063822288126,葫子花哥,关注了主播,1232777,[等级26],
12:06:43,4380072823751934,御史台副台长,关注了主播,1232779,[等级9],
12:07:18,73194450904,Jayden￰,关注了主播,1232781,[等级24],
12:07:20,96361651251,孤岛,关注了主播,1232782,[等级25],
12:08:51,1222257531168851,好吧,关注了主播,1232783,[等级3],
12:09:07,646992939192563,滁州Super,关注了主播,1232784,[等级1],
12:10:09,2875924739789342,郭yu   hang,关注了主播,1232782,,
12:10:13,3238533432356307,后来的我们,关注了主播,1232784,[等级7],
12:10:34,110769210973,♞✔,关注了主播,1232786,[等级9],
12:10:49,413004520489720,ᝰꪶಇꫀ⁴,关注了主播,1232785,,
12:10:58,95332100755,666%,关注了主播,1232788,[等级19],
12:11:21,101668482991,1997.,关注了主播,1232786,[等级23],[粉丝团 Lv2]
12:11:29,108724817014,滁州 Super婚车联盟,关注了主播,1232791,[等级29],
12:11:45,108228512329752,岁月🎉静好,关注了主播,1232791,[等级1],
12:12:02,3984232023858676,暖宝的爹地,关注了主播,1232793,,
12:12:59,83630468750,掼零蛋,关注了主播,1232795,[等级11],
12:13:25,844035295034328,男子汉大豆腐,关注了主播,1232798,[等级12],
12:13:36,25849612870,Mr阿金,关注了主播,1232800,[等级6],
12:13:58,3675041925176970,蒋毛之家🐁,关注了主播,1232802,,
12:14:09,1824828503894701,你好~彦景,关注了主播,1232801,[等级8],
12:14:14,3666217305902251,9528,关注了主播,1232803,,
12:14:17,78341512487,记忆里,关注了主播,1232803,[等级12],
12:14:43,99150477442,૮₍♡龙★仔♡₎ა,关注了主播,1232803,[等级29],
12:15:12,79847113663,啊佑,关注了主播,1232798,[等级20],
12:15:25,111338396087,cr,关注了主播,1232806,[等级20],
12:15:58,99891642328,🦌鹿🦌,关注了主播,1232807,[等级30],
12:16:02,104851632950,透过窗的光,关注了主播,1232807,[等级28],[粉丝团 Lv13]
12:17:55,89930444107,𝙔.,关注了主播,1232808,[等级9],
12:18:08,3331970267875865,Valuri.,关注了主播,1232810,[等级6],
12:18:23,71033904744,信德发,关注了主播,1232811,[等级19],
12:18:29,2851469941279099,Y Defense,关注了主播,1232811,[等级3],
12:18:53,102056158691,李明,关注了主播,1232814,[等级20],
12:19:10,7446304065846330427,这个时候最好,关注了主播,1232814,,
12:19:43,93872747534,🌈捡漏王,关注了主播,1232814,[等级20],
12:20:20,108064089026,一年又见冬,关注了主播,1232815,[等级3],
12:21:01,844058748784077,德,关注了主播,1232815,[等级4],
12:21:05,477661673301768,桂有期,关注了主播,1232816,[等级13],
12:21:17,100116553727,陳,关注了主播,1232818,[等级16],
12:21:53,56984850554,柟柟kiwi^,关注了主播,1232819,[等级9],
12:21:54,56984850554,柟柟kiwi^,关注了主播,1232817,[等级9],
12:22:02,4141186471179385,我想年少有为,关注了主播,1232818,[等级3],
12:22:32,2107110056533133,，，123456789,关注了主播,1232818,[等级4],
