time,current,total_pv,total_user,online_anchor
2026-05-16 21:03:40,2231,3580,3580,2231
2026-05-16 21:03:40,2148,3580,3580,2148
2026-05-16 21:03:41,2231,3580,3580,2231
2026-05-16 21:03:42,2499,3580,3580,2499
2026-05-16 21:03:42,2148,3580,3580,2148
2026-05-16 21:03:43,2565,3580,3580,2565
2026-05-16 21:03:48,2565,3580,3580,2565
2026-05-16 21:03:50,2565,3580,3580,2565
2026-05-16 21:03:56,2565,3580,3580,2565
2026-05-16 21:03:58,2565,3580,3580,2565
2026-05-16 21:04:08,2749,4650,4650,2749
2026-05-16 21:04:10,2853,4650,4650,2853
2026-05-16 21:04:12,2777,4650,4650,2777
2026-05-16 21:04:14,2749,4650,4650,2749
2026-05-16 21:04:18,2362,3580,3580,2362
2026-05-16 21:04:22,2777,4650,4650,2777
2026-05-16 21:04:28,3104,5654,5654,3104
2026-05-16 21:04:30,3145,5654,5654,3145
2026-05-16 21:04:32,3054,4650,4650,3054
2026-05-16 21:04:34,3145,5654,5654,3145
2026-05-16 21:04:38,2853,4650,4650,2853
2026-05-16 21:04:42,3145,5654,5654,3145
2026-05-16 21:04:44,3054,4650,4650,3054
2026-05-16 21:04:46,3374,6773,6773,3374
2026-05-16 21:04:52,3301,6773,6773,3301
2026-05-16 21:04:56,3439,6773,6773,3439
2026-05-16 21:05:00,3374,6773,6773,3374
2026-05-16 21:05:02,3505,6773,6773,3505
2026-05-16 21:05:06,3264,5654,5654,3264
2026-05-16 21:05:09,3505,6773,6773,3505
2026-05-16 21:05:10,3615,6773,6773,3615
2026-05-16 21:05:16,3615,6773,6773,3615
2026-05-16 21:05:22,3800,7873,7873,3800
2026-05-16 21:05:26,3739,7873,7873,3739
2026-05-16 21:05:28,3943,8300,8300,3943
2026-05-16 21:05:30,3800,7873,7873,3800
2026-05-16 21:05:32,3615,6773,6773,3615
2026-05-16 21:05:40,4021,8300,8300,4021
2026-05-16 21:05:42,3877,8300,8300,3877
2026-05-16 21:05:50,4021,8300,8300,4021
2026-05-16 21:06:00,3505,6773,6773,3505
2026-05-16 21:06:02,4048,8300,8300,4048
2026-05-16 21:06:04,4268,8992,8992,4268
2026-05-16 21:06:07,4048,8300,8300,4048
2026-05-16 21:06:11,4212,8992,8992,4212
2026-05-16 21:06:17,4268,8992,8992,4268
2026-05-16 21:06:24,4503,1.0万,1万+,4503
2026-05-16 21:06:30,4386,8992,8992,4386
2026-05-16 21:06:32,4330,8992,8992,4330
2026-05-16 21:06:38,4503,1.0万,1万+,4503
2026-05-16 21:06:42,4736,1.0万,1万+,4736
2026-05-16 21:06:46,4736,1.0万,1万+,4736
2026-05-16 21:06:48,4736,1.0万,1万+,4736
2026-05-16 21:06:50,4627,1.0万,1万+,4627
2026-05-16 21:06:56,4907,1.1万,1万+,4907
2026-05-16 21:07:00,5009,1.1万,1万+,5009
2026-05-16 21:07:02,4627,1.0万,1万+,4627
2026-05-16 21:07:06,5009,1.1万,1万+,5009
2026-05-16 21:07:08,5009,1.1万,1万+,5009
2026-05-16 21:07:14,5009,1.1万,1万+,5009
2026-05-16 21:07:16,5009,1.1万,1万+,5009
2026-05-16 21:07:18,5192,1.3万,1万+,5192
2026-05-16 21:07:20,5192,1.3万,1万+,5192
2026-05-16 21:07:22,5192,1.3万,1万+,5192
2026-05-16 21:07:28,4386,8992,8992,4386
2026-05-16 21:07:31,5192,1.3万,1万+,5192
2026-05-16 21:07:32,5192,1.3万,1万+,5192
2026-05-16 21:07:34,5192,1.3万,1万+,5192
2026-05-16 21:07:38,5279,1.3万,1万+,5279
2026-05-16 21:07:41,5192,1.3万,1万+,5192
2026-05-16 21:07:48,5458,1.4万,1万+,5458
2026-05-16 21:07:58,5458,1.4万,1万+,5458
2026-05-16 21:08:00,5500,1.4万,1万+,5500
2026-05-16 21:08:02,5458,1.4万,1万+,5458
2026-05-16 21:08:04,5279,1.3万,1万+,5279
2026-05-16 21:08:12,5545,1.4万,1万+,5545
2026-05-16 21:08:24,5799,1.5万,1万+,5799
2026-05-16 21:08:30,5799,1.5万,1万+,5799
2026-05-16 21:08:32,5799,1.5万,1万+,5799
