time,user_id,user_name,action,follow_count,grade,fans_club
2026-05-13 21:03:52,71200486070,用户6738953616999,关注了主播,1222377,,
2026-05-13 21:03:56,3063705976189319,闲鱼,关注了主播,1222377,,
2026-05-13 21:05:08,2293998916228777,每天一段英语短片,关注了主播,1222379,,
2026-05-13 21:05:09,99842425124,M@Y,关注了主播,1222379,[等级23],[粉丝团 Lv10]
2026-05-13 21:05:22,451269178954112,九十二（外卖版）,关注了主播,1222379,[等级15],
2026-05-13 21:05:52,108746324904,用户1405038409853,关注了主播,1222380,[等级14],
2026-05-13 21:05:59,3063687144546397,大眼邓小眼……,关注了主播,1222380,[等级21],[粉丝团 Lv4]
2026-05-13 21:06:52,91656612695,July-3,关注了主播,1222379,[等级6],
2026-05-13 21:07:07,3578263889263859,梦里相见,关注了主播,1222381,[等级6],
2026-05-13 21:07:19,75273942842,Snake,关注了主播,1222381,[等级16],
2026-05-13 21:07:23,1548571834320315,骑猪去上网、,关注了主播,1222381,[等级19],
2026-05-13 21:07:45,4296512338147956,旅客,关注了主播,1222382,[等级10],
2026-05-13 21:07:47,2833893321876955,小股东,关注了主播,1222383,,
2026-05-13 21:08:33,237918537652525,调一钓二,关注了主播,1222385,[等级1],
2026-05-13 21:09:03,82306322790,永恒,关注了主播,1222387,[等级10],
2026-05-13 21:09:48,110794631072,空空,关注了主播,1222385,[等级22],[粉丝团 Lv6]
2026-05-13 21:10:30,102439575320,“改个没人骂的id”🦍,关注了主播,1222389,[等级8],
2026-05-13 21:10:49,3118651435392270,用户1194029730086,关注了主播,1222389,,
2026-05-13 21:11:01,1310218578573839,火圈哥,关注了主播,1222390,[等级1],
2026-05-13 21:12:31,88836406741,支昂张。,关注了主播,1222389,[等级19],
2026-05-13 21:12:45,105427292546,✨✨齋觲覽𬸚⭐,关注了主播,1222391,[等级24],
2026-05-13 21:12:57,2449361137572909,菁哥浩宇,关注了主播,1222391,[等级21],
2026-05-13 21:13:00,77845164790,叁月拾伍,关注了主播,1222391,[等级8],[粉丝团 Lv4]
2026-05-13 21:14:05,61755228398,没烦恼。,关注了主播,1222394,[等级10],
2026-05-13 21:14:19,54296308887419,向阳而生,关注了主播,1222395,,
2026-05-13 21:14:36,81821894128,eternity,关注了主播,1222397,[等级4],
2026-05-13 21:15:18,2343812151117278,X..,关注了主播,1222397,,
2026-05-13 21:15:41,59121134469,✨⃢👁👁⃢💕,关注了主播,1222395,[等级1],
2026-05-13 21:15:51,121368498416195,眉坞木易,关注了主播,1222397,,
2026-05-13 21:16:08,135937604456056,Mr～李,关注了主播,1222398,[等级20],[粉丝团 Lv3]
2026-05-13 21:18:25,2441362011863085,8881236479,关注了主播,1222397,,
2026-05-13 21:18:47,1180219694132035,小H,关注了主播,1222397,[等级2],
2026-05-13 21:19:22,109630413233,✎ℳ清☯风ഒᩚ࿐,关注了主播,1222396,[等级5],
2026-05-13 21:19:35,2985925077907966,AZ,关注了主播,1222397,[等级9],
2026-05-13 21:21:23,98387828961,五指山，顺意工程机械,关注了主播,1222397,[等级23],
2026-05-13 21:23:15,68022275717,海纳百川-,关注了主播,1222394,[等级7],
2026-05-13 21:23:17,68022275717,海纳百川-,关注了主播,1222394,[等级7],
2026-05-13 21:24:58,1706037236217352,LC不爱传球😤,关注了主播,1222394,[等级9],
2026-05-13 21:24:58,1706037236217352,LC不爱传球😤,关注了主播,1222394,[等级9],
2026-05-13 21:25:08,2590075959126413,答案.,关注了主播,1222397,[等级5],
2026-05-13 21:25:35,3289384380285215,不嵄,关注了主播,1222397,[等级13],
2026-05-13 21:26:09,3890551791303172,我一个人路过,关注了主播,1222397,[等级4],
2026-05-13 21:26:26,60211243588,吴秋冬🐟,关注了主播,1222396,[等级35],
2026-05-13 21:27:08,3351764432076243,直白,关注了主播,1222397,[等级7],
2026-05-13 21:27:25,7544333673685566521,星寄绪,关注了主播,1222396,[等级3],
2026-05-13 21:28:39,92582548973,a,关注了主播,1222398,[等级18],
2026-05-13 21:29:52,60243470242,👑你若安好🍀便是晴天,关注了主播,1222400,[等级10],
2026-05-13 21:34:28,372069643592526,陆兄,关注了主播,1222398,[等级7],
2026-05-13 21:34:41,835255554817431,柔,关注了主播,1222398,[等级4],
2026-05-13 21:34:46,3252825194238204,爱不爱呀,关注了主播,1222400,,
2026-05-13 21:34:48,2878994705550915,失序.,关注了主播,1222402,[等级1],
2026-05-13 21:34:51,986682685660634,Cowhorse,关注了主播,1222403,,
2026-05-13 21:34:58,7535407275482580026,40893752781,关注了主播,1222403,[等级1],
2026-05-13 21:35:04,78045830264,🍬小糖包🍬,关注了主播,1222401,[等级8],
2026-05-13 21:35:10,50917069326,土豆,关注了主播,1222402,[等级25],
2026-05-13 21:35:37,102842417397,彼岸,关注了主播,1222402,,
2026-05-13 21:35:39,2614008910198832,卯多福，,关注了主播,1222402,,
2026-05-13 21:35:51,67458717509,奇怪的知识增加了,关注了主播,1222404,[等级6],
2026-05-13 21:36:06,106195920798,菠萝味的圭圭,关注了主播,1222406,[等级7],
2026-05-13 21:36:10,3966671826204333,用户6538635560967,关注了主播,1222408,,
2026-05-13 21:36:13,7636113897531589689,沉默,关注了主播,1222412,,
2026-05-13 21:36:18,2597472205016571,๓封,关注了主播,1222412,[等级29],
2026-05-13 21:36:21,3034249166599248,天赐良缘,关注了主播,1222412,[等级16],
2026-05-13 21:36:41,509790935594160,彭多多,关注了主播,1222413,[等级2],
2026-05-13 21:37:16,93603044648,神奇的东方树叶,关注了主播,1222414,[等级10],
2026-05-13 21:37:27,4207199104282685,cui,关注了主播,1222416,[等级1],
2026-05-13 21:37:54,2676658788646776,用户9618381980248,关注了主播,1222417,,
2026-05-13 21:38:01,57937202009,左手烟疤,关注了主播,1222418,[等级8],
2026-05-13 21:38:35,62670129018,亲亲宝贝,关注了主播,1222417,[等级17],
2026-05-13 21:38:43,95596484342,亿万星光璀璨,关注了主播,1222422,[等级20],
2026-05-13 21:39:28,102158091964,刘金路🇨🇳,关注了主播,1222422,[等级27],
2026-05-13 21:40:06,3461675861674221,大头.,关注了主播,1222420,[等级6],[粉丝团 Lv2]
2026-05-13 21:40:22,1990547978855280,袁○,关注了主播,1222420,[等级2],
2026-05-13 21:41:15,74496905936,韶关专业安装门窗壹帮人团队（小赵）,关注了主播,1222424,[等级21],
2026-05-13 21:41:26,72023889267,家居维修售后,关注了主播,1222425,[等级18],
2026-05-13 21:42:01,1106578177021616,用户已注销,关注了主播,1222426,[等级17],
2026-05-13 21:42:01,1106578177021616,用户已注销,关注了主播,1222426,[等级17],
2026-05-13 21:42:22,7599214523116045371,🌟,关注了主播,1222427,[等级3],
2026-05-13 21:42:39,65556634825,轩,关注了主播,1222429,[等级37],[粉丝团 Lv1]
2026-05-13 21:42:47,104669465290,关于阿鬼,关注了主播,1222429,[等级24],
2026-05-13 21:42:48,104669465290,关于阿鬼,关注了主播,1222429,[等级24],
2026-05-13 21:42:49,59916685253,b,关注了主播,1222430,[等级14],
2026-05-13 21:42:50,336912193960747,LR,关注了主播,1222430,,
2026-05-13 21:43:25,104679877000,·,关注了主播,1222428,[等级8],
2026-05-13 21:43:27,22143556431,哎哟哥哥,关注了主播,1222428,[等级22],
2026-05-13 21:44:46,1276972296074636,²⁰¹¹☁²⁰²⁶,关注了主播,1222424,,
2026-05-13 21:45:24,105443170637,用户462293084560,关注了主播,1222427,[等级5],
2026-05-13 21:45:36,1714850261109671,墨熙,关注了主播,1222430,[等级4],
2026-05-13 21:45:44,470217796108535,用户9967932407292,关注了主播,1222430,,
2026-05-13 21:46:00,62478250256,晚安777777,关注了主播,1222432,[等级27],
2026-05-13 21:46:40,4150011229902627,想吃香菜,关注了主播,1222432,,
2026-05-13 21:47:18,1042809099918430,胜哥哥,关注了主播,1222431,[等级1],
2026-05-13 21:47:47,100659469295,今晚打老虎,关注了主播,1222431,[等级20],
2026-05-13 21:50:36,109664399736,Xxiang,关注了主播,1222432,,
2026-05-13 21:50:41,2251403154166280,颜,关注了主播,1222434,,
2026-05-13 21:50:48,3350933494313847,终是小生动了情，心仪女子隔着屏。,关注了主播,1222434,,
2026-05-13 21:50:49,3478468887062472,灰烬,关注了主播,1222436,,
2026-05-13 21:50:51,2678046862357700,多点甜🍎,关注了主播,1222437,[等级13],
2026-05-13 21:51:05,100064022281,。,关注了主播,1222437,,
2026-05-13 21:51:53,70499826874,辉W,关注了主播,1222435,[等级17],
2026-05-13 21:52:19,1654133752596095,曾经的我,关注了主播,1222434,[等级13],
2026-05-13 21:53:40,93567614546,韩会豫见,关注了主播,1222437,[等级14],
2026-05-13 21:53:58,2405322434024791,专业建房施工队,关注了主播,1222439,[等级8],
2026-05-13 21:54:02,1927857823823383,无敌了,关注了主播,1222439,,
2026-05-13 21:54:10,1556500566246428,林加,关注了主播,1222440,[等级1],
2026-05-13 21:54:33,106720209858,弧形，异型，百叶窗,关注了主播,1222441,[等级21],
2026-05-13 21:56:52,438046537024195,羡慕.,关注了主播,1222440,[等级18],
2026-05-13 21:57:23,1785228968597891,阴天快乐,关注了主播,1222443,[等级19],
2026-05-13 21:57:50,27964393654164,一天麻一发,关注了主播,1222443,[等级15],
2026-05-13 21:58:18,60429758956,腊月,关注了主播,1222444,[等级2],
2026-05-13 21:58:37,3764362632245806,三杯摩卡拿铁,关注了主播,1222443,[等级5],
2026-05-13 21:59:01,82631122061,摩羯左。,关注了主播,1222443,[等级17],
2026-05-13 21:59:20,7600376155418068005,金豆豆（和平精英带粉）,关注了主播,1222444,[等级2],
2026-05-13 21:59:40,946032714977567,83787890307,关注了主播,1222447,[等级15],
2026-05-13 22:00:22,3795108053385598,王.杰克曼,关注了主播,1222447,[等级19],
2026-05-13 22:00:31,106510136224,啦啦啦啦啦啦啦,关注了主播,1222449,,
2026-05-13 22:01:10,422663732341319,好觉_,关注了主播,1222448,[等级1],
2026-05-13 22:01:13,100724485357,用血来给自己打拼未来,关注了主播,1222449,[等级15],
2026-05-13 22:01:27,59899276358,艾欧尼亚,关注了主播,1222449,[等级12],
2026-05-13 22:01:58,103552420180,天天鲜肉,关注了主播,1222450,[等级3],
2026-05-13 22:02:35,1327855799634163,安,关注了主播,1222449,[等级6],
2026-05-13 22:03:40,1031773119055792,🌈田先生,关注了主播,1222451,[等级12],
2026-05-13 22:03:53,1543335161118548,❄️雪语心愿🧣,关注了主播,1222452,[等级11],
2026-05-13 22:04:02,95030505857,侃大山,关注了主播,1222454,[等级13],
2026-05-13 22:04:12,96676915132,南 浔 @,关注了主播,1222456,[等级19],
2026-05-13 22:04:13,96676915132,南 浔 @,关注了主播,1222456,[等级19],
2026-05-13 22:04:16,2907544195444775,青,关注了主播,1222456,[等级1],
2026-05-13 22:04:29,60823298460,松子,关注了主播,1222458,[等级21],
2026-05-13 22:04:33,1980700711201735,🌈🌈🌈🌈油菜花,关注了主播,1222458,[等级1],
2026-05-13 22:06:18,4321149797,Edan,关注了主播,1222458,[等级28],
2026-05-13 22:06:30,4232497927828250,17、,关注了主播,1222460,,
2026-05-13 22:06:54,2840740281465188,大武口小刀电动车,关注了主播,1222460,[等级18],
2026-05-13 22:07:08,108145974742,崔子爱航拍,关注了主播,1222462,[等级1],
2026-05-13 22:07:23,4038968794425593,用户5315975169104,关注了主播,1222462,,
2026-05-13 22:07:28,70201150364,热心市民0,关注了主播,1222462,[等级2],
2026-05-13 22:07:29,94488000066,Traveling Light,关注了主播,1222463,[等级21],
2026-05-13 22:07:54,73335906187,清夏禾序,关注了主播,1222466,[等级20],
2026-05-13 22:07:59,55067768463,奋斗呀,关注了主播,1222467,[等级20],[粉丝团 Lv10]
2026-05-13 22:08:14,1556533086802397,我能救,关注了主播,1222470,[等级24],
2026-05-13 22:08:16,111068347662,故事有点冷,关注了主播,1222470,[等级12],
2026-05-13 22:08:19,7628894200297358385,🦊,关注了主播,1222471,[等级1],
2026-05-13 22:08:20,99621814977,地摊冒菜,关注了主播,1222471,[等级21],
2026-05-13 22:08:22,3555153220740153,￴ ￴ ￴,关注了主播,1222476,[等级1],
2026-05-13 22:08:23,2282188780087997,小阳弟,关注了主播,1222476,,
2026-05-13 22:08:24,64145679838,羅师傅,关注了主播,1222476,[等级25],[粉丝团 Lv1]
2026-05-13 22:08:26,7558656194266301498,嘟嘟堵,关注了主播,1222478,[等级1],
2026-05-13 22:08:29,70494068191,冷冰冰,关注了主播,1222478,[等级18],
2026-05-13 22:08:35,106802319850,❁҉҉҉孟 宇,关注了主播,1222481,[等级5],
2026-05-13 22:08:43,4352327506737257,用户9472093969011,关注了主播,1222481,,
2026-05-13 22:09:02,94449935486,火机味锅巴🌛,关注了主播,1222485,[等级14],
2026-05-13 22:09:05,191740402468379,九号电动车(江平南路店)专用号,关注了主播,1222485,[等级24],
2026-05-13 22:09:07,191740402468379,九号电动车(江平南路店)专用号,关注了主播,1222484,[等级24],
2026-05-13 22:09:25,3325350745747325,Ps22,关注了主播,1222483,[等级3],
2026-05-13 22:09:26,3325350745747325,Ps22,关注了主播,1222485,[等级3],
2026-05-13 22:09:51,64070184973,Mr.Chen,关注了主播,1222484,[等级10],
2026-05-13 22:09:55,3764327343195709,极品,关注了主播,1222484,[等级14],
2026-05-13 22:10:20,92670202284,十七拾柒,关注了主播,1222485,[等级1],
2026-05-13 22:10:32,101373846695,^翊只琳安^,关注了主播,1222485,[等级4],
2026-05-13 22:11:15,4164575793258878,咕噜咕噜ᴼ̴ᘁᴼ̴,关注了主播,1222483,[等级24],
2026-05-13 22:11:46,58602236228,纯净水,关注了主播,1222484,[等级3],
2026-05-13 22:12:13,7628449705257600049,相遇到那个爱播,关注了主播,1222485,[等级28],
2026-05-13 22:12:13,7628449705257600049,相遇到那个爱播,关注了主播,1222485,[等级28],
2026-05-13 22:12:32,3272597208576231,怡涵（涨粉中）,关注了主播,1222484,,
2026-05-13 22:14:19,508418209639788,🇨🇳 宝宝,关注了主播,1222484,[等级1],
