time,user_id,user_name,action,follow_count,grade,fans_club
12:04:59,95811796475,AKRO,关注了主播,1208702,[等级29],
12:05:04,108150558491,M4在手天下我有,关注了主播,1208702,[等级22],
12:05:20,108789518147,聽風看雨,关注了主播,1208704,[等级16],
12:07:00,1156286197279356,小满,关注了主播,1208704,[等级10],
12:07:26,81067026638,l,关注了主播,1208703,[等级4],
12:07:29,68404349899,窦坊村龙头,关注了主播,1208703,[等级6],
12:08:00,80119277642,豆鲨包🦈,关注了主播,1208705,[等级9],
12:08:28,7521251783247840314,小用户,关注了主播,1208704,[等级4],
12:08:30,81482178794,業,关注了主播,1208703,[等级26],
12:09:07,1236287061754087,柠萌小艾,关注了主播,1208706,[等级6],
12:09:10,94061983901,我们不一样,关注了主播,1208706,,
12:10:14,62796458423,吴先生,关注了主播,1208705,[等级5],
12:11:10,97138775868,蜜暖闹,关注了主播,1208707,[等级27],
12:11:47,56716599960,一切皆有可能,关注了主播,1208707,[等级27],[粉丝团 Lv2]
12:11:57,84651748373,小十八,关注了主播,1208707,[等级18],
12:12:04,104542418673,老衲夜探青楼,关注了主播,1208709,[等级4],
12:12:19,1885015039019725,欧豆豆,关注了主播,1208710,[等级6],
12:12:56,1488107694726500,用户7732728102768,关注了主播,1208711,,
12:14:29,100595400053,Orion7,关注了主播,1208713,[等级2],
12:14:31,2350128161889355,M,关注了主播,1208713,,
12:15:01,3145948332,用户2967140817265,关注了主播,1208716,,
12:15:07,3314383187885859,不夜侯,关注了主播,1208716,[等级6],
12:15:58,1720050947458622,大军,关注了主播,1208718,[等级17],
12:16:04,2074101025613514,岁月静好,关注了主播,1208716,,
12:16:36,72209453112,《看透了一切》,关注了主播,1208720,[等级29],
12:16:46,3746784205351997,无得停、无事晴,关注了主播,1208724,[等级14],
12:17:00,2571102613148347,任品鸭卤味熟食供应(阿鹏),关注了主播,1208724,[等级8],
12:17:25,932801364631376,🐑小羔杨（🧶接🥚中…）,关注了主播,1208724,[等级4],
12:17:52,66744901204,闲🐟,关注了主播,1208725,[等级15],
12:19:42,68773481173,yuyuyu,关注了主播,1208726,[等级4],
12:19:47,108998268412,n,关注了主播,1208726,[等级27],
12:19:52,88057069276,“枫露清禾·静悠”,关注了主播,1208726,[等级34],
12:20:34,103408299732,淋🎾 Lumina·Zestful,关注了主播,1208727,[等级7],
12:20:46,7632338676621624357,用户7508588273264,关注了主播,1208728,,
12:20:49,3103250062512668,小小星星1936,关注了主播,1208727,[等级8],
12:21:22,2858347044810355,久～违,关注了主播,1208727,,
12:21:44,936409075296478,蓝♥桉,关注了主播,1208729,[等级4],[粉丝团 Lv1]
12:21:49,1055990504242007,天涯论坛,关注了主播,1208729,[等级36],
12:21:50,2995550523762424,是沐兮啊,关注了主播,1208729,[等级2],
12:21:51,1831126547313435,顧念.,关注了主播,1208732,[等级6],
12:22:11,2573337266764864,话梅西瓜子..,关注了主播,1208733,,
12:22:30,78438903886,Weᯅenᥫᩣ雯💕,关注了主播,1208734,[等级13],
12:22:34,111161876151,A~,关注了主播,1208736,[等级28],
12:22:36,101095030692,say goodbye🍃,关注了主播,1208737,[等级7],
12:23:09,2665690754452526,谢了,关注了主播,1208737,,
12:23:27,3384772128684228,～夜色的温柔,关注了主播,1208737,[等级1],[粉丝团 Lv1]
12:23:44,60553060786,凡尘の大大,关注了主播,1208739,[等级11],[粉丝团 Lv9]
12:24:06,2940526237853230,'-',关注了主播,1208740,,
12:24:52,4110422496518992,A、,关注了主播,1208739,[等级8],
12:24:57,4059005950895548,用户5201314,关注了主播,1208739,,
12:24:58,31240807786860,swimming,关注了主播,1208742,[等级23],
12:26:03,3800380527888264,星辰,关注了主播,1208744,[等级1],
12:26:11,7560965906278286393,无聊的,关注了主播,1208744,[等级2],
12:26:20,105030935148,小山,关注了主播,1208746,,
12:26:35,3415528200483607,迩可走柚,关注了主播,1208746,,
12:26:38,1522179542364767,憶.,关注了主播,1208747,[等级3],
12:26:40,108000462174,爱的甜蜜,关注了主播,1208747,[等级17],
12:27:52,1965543382329694,⛰️,关注了主播,1208749,[等级26],[粉丝团 Lv7]
12:28:24,2364428205959732,少抽煙、,关注了主播,1208749,[等级5],
12:28:31,96213927158,微微的风,关注了主播,1208750,[等级19],
12:29:17,66958015830,大块牛肉鲨手,关注了主播,1208750,[等级11],
12:29:36,98427975763,拼搏未来,关注了主播,1208753,[等级30],
12:29:53,95029319549,我ye不知道,关注了主播,1208753,[等级13],
12:30:00,94386615667,（张）,关注了主播,1208753,[等级33],[粉丝团 Lv12]
12:30:54,81431154457,simmon,关注了主播,1208753,[等级5],
12:31:20,69593919691,xyoook☀️,关注了主播,1208756,[等级18],
12:31:34,1842398720187244,奈何桥上唱征服,关注了主播,1208756,[等级26],[粉丝团 Lv10]
12:31:44,2089505132654631,旧歌,关注了主播,1208756,[等级10],
12:31:46,566970863068003,Chen.-,关注了主播,1208758,[等级11],
12:31:49,328099756538251,🦋ꦿ໊余生᭄🕊随心᭄ꦿᩚ٭,关注了主播,1208759,,
12:31:53,103863523446,🌈__玉玉玉,关注了主播,1208760,[等级17],
12:32:00,7536430566461473849,宾宾,关注了主播,1208760,,
12:32:07,883658749122174,🌹月色,关注了主播,1208761,[等级8],
12:32:09,4204953377440591,Dark,关注了主播,1208762,[等级11],
12:32:17,288494533749548,陈雨,关注了主播,1208753,[等级26],[粉丝团 Lv10]
12:32:42,102385089517,老小,关注了主播,1208766,[等级28],
12:32:45,597781773322238,林一木,关注了主播,1208768,[等级3],
12:33:06,2315988556324440,林弟（和平精英）,关注了主播,1208768,[等级25],[粉丝团 Lv1]
12:33:21,580191157501207,用户62108335,关注了主播,1208768,,
12:33:32,107715175938,暖控,关注了主播,1208768,[等级25],[粉丝团 Lv8]
12:35:14,1269284219395792,不醒行不行,关注了主播,1208768,,
12:35:16,3649974582652238,家里的老大,关注了主播,1208770,[等级4],
12:36:20,2018331683720877,杨云倦,关注了主播,1208772,[等级10],
12:36:48,1191463812349811,、,关注了主播,1208772,,
12:36:54,7623387106795455547,喝乌昂黄🙈,关注了主播,1208771,,
12:37:55,3839117578472987,忧郁大晴天,关注了主播,1208772,[等级3],
12:38:00,54374103998,男神,关注了主播,1208772,[等级27],
12:38:30,3294579245721788,🍄,关注了主播,1208774,[等级14],
12:40:43,4361100414691929,夕影呀,关注了主播,1208774,,
12:41:47,79558633590,狗子゜,关注了主播,1208777,[等级4],
12:41:49,7527289661581788220,段姐聊房,关注了主播,1208779,,
12:42:16,3346557000229771,🌈🌈安稳@,关注了主播,1208780,[等级12],
12:42:45,102892598123,心,关注了主播,1208782,[等级12],[粉丝团 Lv10]
12:42:52,79601217675,7·*,关注了主播,1208782,[等级6],
12:43:35,3180215026854653,小强疯子,关注了主播,1208784,[等级16],
12:44:05,4045796590237127,༄྄ེིོུ _tianhཉི࿔࿆࿐,关注了主播,1208785,[等级19],
12:44:26,106643359353,山高水远,关注了主播,1208785,[等级26],
12:44:55,109247822488,木 木 夕,关注了主播,1208785,[等级19],
12:45:07,2103821367518745,一见钟情,关注了主播,1208787,[等级10],
12:45:42,500976395757644,传言,关注了主播,1208791,[等级6],
12:46:02,96656781664,行者,关注了主播,1208792,[等级30],
12:47:18,36760235281683,尘陌,关注了主播,1208792,[等级1],
12:48:05,7632533246672241701,奔跑的驴,关注了主播,1208796,,
12:48:13,110219418602,富富,关注了主播,1208796,[等级8],
12:48:17,96018489481,黄三金,关注了主播,1208798,[等级10],
12:48:48,52376752106,。zz,关注了主播,1208798,[等级30],
12:49:01,2436943449173624,愿做一朵莲🙏🙏🙏,关注了主播,1208798,,
12:49:02,8546095425,一日唔得闲,关注了主播,1208799,[等级27],
12:49:04,80630760558,琪源,关注了主播,1208802,[等级20],
12:50:16,1329760373843065,知栾,关注了主播,1208796,[等级2],
12:50:18,3584864966164167,umbrella,关注了主播,1208802,[等级23],[粉丝团 Lv9]
12:50:26,4344876201148573,幻夜占星师,关注了主播,1208802,[等级20],
12:50:33,71892137891,半▦盏流年,关注了主播,1208803,[等级10],
12:51:02,61324560741,C小姐🌸,关注了主播,1208806,[等级16],
12:51:02,61324560741,C小姐🌸,关注了主播,1208804,[等级16],
12:51:14,226968944261156,用户2067205978955,关注了主播,1208803,,
12:51:25,62201469733,张3⃣️,关注了主播,1208804,[等级2],
12:53:45,325098377590190,哈哥,关注了主播,1208804,[等级13],
12:54:28,1750018726827648,陈c,关注了主播,1208809,[等级19],
12:54:30,96225261978,超级无敌小怪兽👾,关注了主播,1208811,[等级5],
12:55:00,96101495649,南巷ᶜ,关注了主播,1208812,[等级16],
12:55:08,1517756376416472,凱琦,关注了主播,1208813,,
12:55:24,59299353312,𝓜,关注了主播,1208813,,
12:57:17,59101684364,快乐的发福蝶🍋,关注了主播,1208804,[等级5],
12:57:44,104232826058,或许.,关注了主播,1208813,[等级16],[粉丝团 Lv10]
12:58:31,100455733539,玉江山,关注了主播,1208815,[等级21],
12:58:54,102516887492,X.Y小祎,关注了主播,1208814,[等级4],
13:00:27,3320163849211156,懒猫♚,关注了主播,1208812,[等级2],
13:00:51,101941826803,小买,关注了主播,1208814,[等级11],
13:02:41,65356411446,明哥,关注了主播,1208813,[等级17],
13:02:54,303113044235118,招财敬宝,关注了主播,1208818,[等级22],
13:03:02,4393274550784083,、阿铎,关注了主播,1208815,[等级20],
13:03:04,2153269804942794,她说只给社会人,关注了主播,1208820,[等级12],
13:03:18,92960037519,金子,关注了主播,1208820,[等级12],
13:03:30,2842679297968905,用户3564779491354,关注了主播,1208821,,
13:03:33,1033162394449740,她给天天体育同仁堂,关注了主播,1208822,[等级7],
13:03:35,1007593040654864,三生石下,关注了主播,1208824,[等级29],
13:03:35,61961739178,过凌晨听网易,关注了主播,1208824,[等级10],
13:03:37,101288152418,酒馆不打烊.,关注了主播,1208824,[等级10],
13:03:38,72374406320,Ö椰.,关注了主播,1208828,[等级15],
13:03:38,1020798436644733,笨笨oio,关注了主播,1208828,,
13:03:39,2801182282627507,奔跑的独狼,关注了主播,1208829,[等级28],
13:03:41,998005383117611,小李飞刀,关注了主播,1208831,[等级19],
13:03:45,2378996663196131,🍑子。,关注了主播,1208832,[等级10],
13:03:47,76138025202,无奈＿玩笑,关注了主播,1208837,,
13:03:47,97573841485,星光灿烂.,关注了主播,1208838,[等级13],
13:03:49,853640596437965,..！..,关注了主播,1208840,[等级7],
13:03:56,311857274689965,五蛙花,关注了主播,1208815,[等级12],
13:03:58,245915477359336,🫧花花🫧,关注了主播,1208842,[等级31],
13:04:04,2032363988591403,━╋ 残ァ影 尐,关注了主播,1208843,[等级1],
13:04:06,71702441970,我不是狼,关注了主播,1208844,[等级4],
13:04:14,4334727730307252,浪子的心是风做的,关注了主播,1208845,[等级2],
13:04:35,2436971206045020,嘻嘻^.,关注了主播,1208847,[等级3],
13:04:43,3941070899261480,自律,关注了主播,1208846,,
13:05:20,70301109367,Story丶劇終,关注了主播,1208844,[等级28],[粉丝团 Lv1]
13:05:40,104991203917,好好就好🐎🐎🐎,关注了主播,1208845,[等级6],[粉丝团 Lv3]
13:05:51,74207082846,喵酱,关注了主播,1208846,[等级34],[粉丝团 Lv8]
13:06:26,2399568561966443,吕榴娟,关注了主播,1208849,,
13:06:44,91746573110,克温,关注了主播,1208849,,
13:06:52,71176269517,HammoSir,关注了主播,1208851,[等级23],
13:07:40,1319894485054103,风会吹过时间,关注了主播,1208851,[等级8],
13:08:29,63262052712,A_七安,关注了主播,1208845,[等级15],
13:08:51,93203460609,🐇🐰🐇🐰🐇🐰,关注了主播,1208853,,
13:09:01,101289034871,龱伈,关注了主播,1208853,[等级23],[粉丝团 Lv13]
13:09:07,105745556815,白茶清欢,关注了主播,1208855,[等级14],
13:09:34,3580477936767581,吴俊-,关注了主播,1208856,[等级10],
13:10:06,7616298337830896698,荒途里的风,关注了主播,1208858,,
13:10:28,110227646769,余余,关注了主播,1208858,[等级1],
13:10:32,59193674143,goon,关注了主播,1208858,[等级12],
13:11:02,3579620127146776,SQZR,关注了主播,1208853,[等级11],
13:11:52,698940233879223,想你的夜:),关注了主播,1208858,[等级12],
13:12:33,2370201183850382,用户8482780651923,关注了主播,1208858,[等级4],
13:14:07,110198794920,镇静剂,关注了主播,1208858,[等级10],
13:14:49,93915232190,When Heart Dwindles,关注了主播,1208860,[等级10],
13:14:51,2598874859968307,蘇黒別閙,关注了主播,1208859,[等级4],
13:14:58,2165387284455689,五弦三品,关注了主播,1208860,,
13:15:06,2062316965476957,星夜拾梦人,关注了主播,1208860,[等级11],
13:15:53,76212033252,℡朂孰悉哋ノ帞泩亾,关注了主播,1208861,[等级3],
13:17:31,3971083011892094,12K,关注了主播,1208864,[等级47],[粉丝团 Lv11]
13:17:49,4286326738533385,满天星火,关注了主播,1208864,[等级3],
13:18:23,60596497822,岁月无声……,关注了主播,1208865,[等级12],
13:18:36,102862613792,墨尘哥,关注了主播,1208867,[等级5],
13:18:42,4459268943906539,西伯利亚店小二,关注了主播,1208868,[等级1],
13:18:55,80305788218,趁年轻🍃,关注了主播,1208868,[等级13],
13:19:15,3518049655206372,独孤一人,关注了主播,1208872,,
13:19:21,1151899664658622,小鞠霖…,关注了主播,1208874,[等级15],
13:19:38,55653162380,黄三仙,关注了主播,1208874,[等级10],
13:19:44,852828703180159,木木,关注了主播,1208875,,
13:19:55,750339441822323,王哥……,关注了主播,1208874,[等级3],
13:21:38,109178572301,想见汝,关注了主播,1208876,[等级9],
13:22:30,102665767292,徐洪長 ¹ ⁹ ⁹ ³🇨🇳,关注了主播,1208879,[等级25],[粉丝团 Lv6]
13:23:00,14753468416,hold,关注了主播,1208880,[等级4],
13:23:16,4323699627145037,姚,关注了主播,1208882,,
13:23:38,95049752770,隐私设置,关注了主播,1208882,[等级1],
13:24:48,2717612468613696,屿川,关注了主播,1208882,[等级3],
13:25:00,15367245032,鹏哥哥,关注了主播,1208882,[等级7],
13:25:53,2463329049121901,🐏,关注了主播,1208883,[等级7],
13:25:56,102635979257,D、,关注了主播,1208884,[等级10],
13:26:10,71230164252,MM,关注了主播,1208885,[等级10],
13:26:27,59869694215,-W,关注了主播,1208885,[等级11],
13:26:39,2612885005022727,@言不由衷,关注了主播,1208887,[等级9],
13:26:51,2106263366796291,婷婷婷妹纸,关注了主播,1208886,[等级1],
13:29:11,64990174293,宁丶哥,关注了主播,1208883,[等级31],
13:29:17,61529127970,？。,关注了主播,1208886,,
13:29:30,68033349591,- 元老,关注了主播,1208886,[等级16],
13:29:56,2379816834958750,Rell.,关注了主播,1208888,[等级7],
13:30:41,2629663900323469,雾中别.,关注了主播,1208888,[等级12],
13:31:07,4305294912129470,余拉,关注了主播,1208888,[等级18],[粉丝团 Lv9]
