time,user_id,user_name,count,total,grade,fans_club
12:03:39,108318757530,、人生,8,2910,[等级35],[粉丝团 Lv13]
12:03:39,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,9,2942,[等级34],[粉丝团 Lv15]
12:03:39,111313490383,三月✨,5,2957,[等级13],[粉丝团 Lv10]
12:03:39,60291070652,涛哥🆒,7,2957,[等级21],[粉丝团 Lv15]
12:03:39,108318757530,、人生,8,2988,[等级35],[粉丝团 Lv13]
12:03:39,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,10,3017,[等级34],[粉丝团 Lv15]
12:03:40,111313490383,三月✨,2,3025,[等级13],[粉丝团 Lv10]
12:03:40,60291070652,涛哥🆒,1,3025,[等级21],[粉丝团 Lv15]
12:03:40,108318757530,、人生,9,3056,[等级35],[粉丝团 Lv13]
12:03:40,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,10,3080,[等级34],[粉丝团 Lv15]
12:03:40,61279794445,喜气洋洋-,11,3093,[等级12],[粉丝团 Lv5]
12:03:40,110631955568,Amber,2,3093,[等级9],[粉丝团 Lv9]
12:03:40,108318757530,、人生,7,3108,[等级35],[粉丝团 Lv13]
12:03:41,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,8,3124,[等级34],[粉丝团 Lv15]
12:03:41,61279794445,喜气洋洋-,10,3139,[等级12],[粉丝团 Lv5]
12:03:41,110631955568,Amber,5,3139,[等级9],[粉丝团 Lv9]
12:03:41,108318757530,、人生,7,3162,[等级35],[粉丝团 Lv13]
12:03:41,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,10,3181,[等级34],[粉丝团 Lv15]
12:03:41,61279794445,喜气洋洋-,11,3194,[等级12],[粉丝团 Lv5]
12:03:41,99388924968,用户4644586681518,2,3194,,
12:03:41,108318757530,、人生,7,3230,[等级35],[粉丝团 Lv13]
12:03:41,2123900344079991,鴱,1,3252,[等级19],
12:03:41,2330588968395416,贝塔β,2,3263,[等级25],[粉丝团 Lv14]
12:03:41,61279794445,喜气洋洋-,9,3264,[等级12],[粉丝团 Lv5]
12:03:41,65221689562,时间从来不语,2,3277,[等级3],[粉丝团 Lv2]
12:03:41,108318757530,、人生,8,3311,[等级35],[粉丝团 Lv13]
12:03:41,2330588968395416,贝塔β,3,3342,[等级25],[粉丝团 Lv14]
12:03:41,111313490383,三月✨,2,3342,[等级13],[粉丝团 Lv10]
12:03:41,108318757530,、人生,8,3409,[等级35],[粉丝团 Lv13]
12:03:42,62025312658,庄zi傲,5,3425,[等级31],[粉丝团 Lv2]
12:03:42,92307956934,牛奶,3,3444,[等级10],[粉丝团 Lv10]
12:03:42,111313490383,三月✨,2,3444,[等级13],[粉丝团 Lv10]
12:03:42,108318757530,、人生,6,3495,[等级35],[粉丝团 Lv13]
12:03:42,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,10,3523,[等级34],[粉丝团 Lv15]
12:03:42,61279794445,喜气洋洋-,9,3544,[等级12],[粉丝团 Lv5]
12:03:42,110631955568,Amber,10,3544,[等级9],[粉丝团 Lv9]
12:03:43,108318757530,、人生,9,3596,[等级35],[粉丝团 Lv13]
12:03:43,56455053206,LᎭℯ⃝安安ᨶ႒ᩚ,9,3628,[等级34],[粉丝团 Lv15]
12:03:44,61279794445,喜气洋洋-,11,3650,[等级12],[粉丝团 Lv5]
12:03:44,110631955568,Amber,10,3660,[等级9],[粉丝团 Lv9]
12:03:45,108318757530,、人生,9,3716,[等级35],[粉丝团 Lv13]
12:03:45,769253535921340,QQ糖🍬ぃ,8,3725,[等级19],[粉丝团 Lv11]
12:03:45,92307956934,牛奶,4,3773,[等级10],[粉丝团 Lv10]
12:03:45,2274247923467549,知遇👣,14,3773,[等级24],[粉丝团 Lv10]
12:03:47,108318757530,、人生,8,3828,[等级35],[粉丝团 Lv13]
12:03:47,93697819194,疣觞,1,3828,[等级26],[粉丝团 Lv12]
12:03:47,2274247923467549,知遇👣,11,3876,[等级24],[粉丝团 Lv10]
12:03:47,92307956934,牛奶,5,3876,[等级10],[粉丝团 Lv10]
12:03:49,1481786640837447,风度的才华,4,3888,[等级2],
12:03:49,108318757530,、人生,8,3919,[等级35],[粉丝团 Lv13]
12:03:49,92307956934,牛奶,7,3988,[等级10],[粉丝团 Lv10]
12:03:50,94594602146,you❤️,7,3988,[等级34],[粉丝团 Lv6]
12:03:51,1481786640837447,风度的才华,9,4008,[等级2],
12:03:51,4252505624287156,嫂子的朋友圈,3,4034,[等级14],[粉丝团 Lv4]
12:03:51,2274247923467549,知遇👣,13,4082,[等级24],[粉丝团 Lv10]
12:03:52,110631955568,Amber,10,4082,[等级9],[粉丝团 Lv9]
12:03:53,68259644963,把心邮递给自己,1,4127,[等级18],[粉丝团 Lv3]
12:03:53,108318757530,、人生,9,4127,[等级35],[粉丝团 Lv13]
