time,user_id,user_name,count,total,grade,fans_club
21:06:04,3800348617353800,kopi冰少冰,9,13832,[等级7],
21:06:04,99411182379,偉,10,13854,[等级17],[粉丝团 Lv8]
21:06:04,108068068849,三道崖,11,13916,[等级37],[粉丝团 Lv10]
21:06:04,77416951506,ら孤痞,11,13934,[等级36],[粉丝团:张君雅 Lv17]
21:06:04,3800348617353800,kopi冰少冰,8,13942,[等级7],
21:06:04,310488211662580,🔔宝藏,8,13942,[等级6],[粉丝团 Lv9]
21:06:05,102217296554,有间客栈（章记）,4,14020,[等级17],[粉丝团 Lv9]
21:06:05,862438361147135,今晚⊙▽⊙月色真美,13,14020,[等级32],[粉丝团 Lv9]
21:06:05,310488211662580,🔔宝藏,8,14054,[等级6],[粉丝团 Lv9]
21:06:05,3800348617353800,kopi冰少冰,8,14054,[等级7],
21:06:05,102217296554,有间客栈（章记）,10,14129,[等级17],[粉丝团 Lv9]
21:06:05,862438361147135,今晚⊙▽⊙月色真美,13,14129,[等级32],[粉丝团 Lv9]
21:06:05,3800348617353800,kopi冰少冰,8,14166,[等级7],
21:06:05,567826740422254,兰天,6,14176,[等级12],[粉丝团 Lv2]
21:06:05,102217296554,有间客栈（章记）,11,14238,[等级17],[粉丝团 Lv9]
21:06:05,862438361147135,今晚⊙▽⊙月色真美,13,14238,[等级32],[粉丝团 Lv9]
21:06:05,3800348617353800,kopi冰少冰,11,14273,[等级7],
21:06:05,1702489841494813,葫芦,8,14285,[等级11],[粉丝团 Lv7]
21:06:05,71126905166,抖音小肋手,11,14349,[等级10],[粉丝团 Lv10]
21:06:05,102217296554,有间客栈（章记）,9,14349,[等级17],[粉丝团 Lv9]
21:06:05,3800348617353800,kopi冰少冰,9,14411,[等级7],
21:06:05,567826740422254,兰天,7,14419,[等级12],[粉丝团 Lv2]
21:06:06,102217296554,有间客栈（章记）,11,14494,[等级17],[粉丝团 Lv9]
21:06:06,862438361147135,今晚⊙▽⊙月色真美,13,14503,[等级32],[粉丝团 Lv9]
21:06:06,310488211662580,🔔宝藏,1,14545,[等级6],[粉丝团 Lv9]
21:06:06,3800348617353800,kopi冰少冰,10,14545,[等级7],
21:06:06,102217296554,有间客栈（章记）,10,14618,[等级17],[粉丝团 Lv9]
21:06:06,862438361147135,今晚⊙▽⊙月色真美,13,14623,[等级32],[粉丝团 Lv9]
21:06:06,310488211662580,🔔宝藏,9,14676,[等级6],[粉丝团 Lv9]
21:06:06,3800348617353800,kopi冰少冰,9,14676,[等级7],
21:06:07,862438361147135,今晚⊙▽⊙月色真美,13,14746,[等级32],[粉丝团 Lv9]
21:06:07,102217296554,有间客栈（章记）,10,14746,[等级17],[粉丝团 Lv9]
21:06:07,3800348617353800,kopi冰少冰,10,14807,[等级7],
21:06:07,310488211662580,🔔宝藏,8,14807,[等级6],[粉丝团 Lv9]
21:06:07,56076255513,苦菊,9,14870,[等级24],[粉丝团 Lv15]
21:06:07,1279468259256680,婷崽,8,14870,[等级16],[粉丝团 Lv2]
21:06:07,3800348617353800,kopi冰少冰,7,14939,[等级7],
21:06:07,310488211662580,🔔宝藏,9,14939,[等级6],[粉丝团 Lv9]
21:06:09,102217296554,有间客栈（章记）,10,14991,[等级17],[粉丝团 Lv9]
21:06:09,862438361147135,今晚⊙▽⊙月色真美,12,15001,[等级32],[粉丝团 Lv9]
21:06:09,3800348617353800,kopi冰少冰,11,15055,[等级7],
21:06:09,310488211662580,🔔宝藏,8,15055,[等级6],[粉丝团 Lv9]
21:06:11,862438361147135,今晚⊙▽⊙月色真美,13,15117,[等级32],[粉丝团 Lv9]
21:06:11,102217296554,有间客栈（章记）,10,15105,[等级17],[粉丝团 Lv9]
21:06:11,3800348617353800,kopi冰少冰,10,15183,[等级7],
21:06:11,310488211662580,🔔宝藏,8,15183,[等级6],[粉丝团 Lv9]
21:06:13,102217296554,有间客栈（章记）,10,15248,[等级17],[粉丝团 Lv9]
21:06:13,862438361147135,今晚⊙▽⊙月色真美,13,15248,[等级32],[粉丝团 Lv9]
21:06:13,3179391542375901,哈哈呵呵,11,15320,[等级10],[粉丝团 Lv10]
21:06:13,3800348617353800,kopi冰少冰,11,15320,[等级7],
21:06:15,102217296554,有间客栈（章记）,9,15391,[等级17],[粉丝团 Lv9]
21:06:15,862438361147135,今晚⊙▽⊙月色真美,12,15402,[等级32],[粉丝团 Lv9]
21:06:15,310488211662580,🔔宝藏,8,15466,[等级6],[粉丝团 Lv9]
21:06:15,3800348617353800,kopi冰少冰,7,15466,[等级7],
21:06:17,1279468259256680,婷崽,9,15531,[等级16],[粉丝团 Lv2]
21:06:17,237088232449438,醉仙灵芙🌿,5,15541,[等级8],[粉丝团 Lv10]
21:06:17,3800348617353800,kopi冰少冰,10,15600,[等级7],
21:06:18,1702489841494813,葫芦,7,15610,[等级11],[粉丝团 Lv7]
21:06:19,102217296554,有间客栈（章记）,9,15666,[等级17],[粉丝团 Lv9]
21:06:19,237088232449438,醉仙灵芙🌿,6,15689,[等级8],[粉丝团 Lv10]
21:06:19,3800348617353800,kopi冰少冰,8,15745,[等级7],
21:06:19,310488211662580,🔔宝藏,8,15745,[等级6],[粉丝团 Lv9]
21:06:21,102217296554,有间客栈（章记）,9,15827,[等级17],[粉丝团 Lv9]
21:06:21,237088232449438,醉仙灵芙🌿,5,15836,[等级8],[粉丝团 Lv10]
21:06:21,3800348617353800,kopi冰少冰,9,15909,[等级7],
21:06:22,310488211662580,🔔宝藏,7,15909,[等级6],[粉丝团 Lv9]
21:06:23,102217296554,有间客栈（章记）,7,15985,[等级17],[粉丝团 Lv9]
21:06:23,73133140989,行稳致远,8,15995,[等级31],[粉丝团 Lv15]
21:06:23,3800348617353800,kopi冰少冰,9,16061,[等级7],
21:06:24,1019944396398461,凡随意,1,16061,[等级16],[粉丝团 Lv8]
21:06:24,102217296554,有间客栈（章记）,9,16146,[等级17],[粉丝团 Lv9]
21:06:24,73133140989,行稳致远,8,16157,[等级31],[粉丝团 Lv15]
21:06:25,3800348617353800,kopi冰少冰,8,16214,[等级7],
21:06:26,1702489841494813,葫芦,4,16214,[等级11],[粉丝团 Lv7]
21:06:26,102217296554,有间客栈（章记）,10,16286,[等级17],[粉丝团 Lv9]
21:06:26,4125780280356000,土鳖,8,16307,[等级18],[粉丝团 Lv12]
21:06:28,3800348617353800,kopi冰少冰,11,16362,[等级7],
21:06:28,54749954019,蟹黄堡,1,16362,,
21:06:28,237088232449438,醉仙灵芙🌿,4,16459,[等级8],[粉丝团 Lv10]
21:06:28,4125780280356000,土鳖,8,16459,[等级18],[粉丝团 Lv12]
21:06:30,3800348617353800,kopi冰少冰,9,16524,[等级7],
21:06:30,54749954019,蟹黄堡,2,16524,,
21:06:30,56076255513,苦菊,9,16600,[等级24],[粉丝团 Lv15]
21:06:30,102217296554,有间客栈（章记）,5,16612,[等级17],[粉丝团 Lv9]
21:06:32,3800348617353800,kopi冰少冰,10,16692,[等级7],
21:06:32,107987417767,Crj,1,16692,[等级10],
21:06:32,56076255513,苦菊,9,16799,[等级24],[粉丝团 Lv15]
21:06:32,102217296554,有间客栈（章记）,10,16799,[等级17],[粉丝团 Lv9]
21:06:34,3800348617353800,kopi冰少冰,9,16864,[等级7],
21:06:34,1947956377035703,中正剑近代第一剑,10,16870,[等级16],[粉丝团 Lv12]
21:06:34,102217296554,有间客栈（章记）,10,16963,[等级17],[粉丝团 Lv9]
21:06:34,4125780280356000,土鳖,1,16974,[等级18],[粉丝团 Lv12]
21:06:36,3800348617353800,kopi冰少冰,8,17024,[等级7],
21:06:36,1947956377035703,中正剑近代第一剑,7,17032,[等级16],[粉丝团 Lv12]
21:06:36,56076255513,苦菊,9,17084,[等级24],[粉丝团 Lv15]
21:06:36,1279468259256680,婷崽,9,17084,[等级16],[粉丝团 Lv2]
21:06:38,3800348617353800,kopi冰少冰,9,17167,[等级7],
21:06:38,1947956377035703,中正剑近代第一剑,12,17199,[等级16],[粉丝团 Lv12]
21:06:38,102217296554,有间客栈（章记）,10,17265,[等级17],[粉丝团 Lv9]
