time,user_id,user_name,content,grade,fans_club
21:06:28,101971323625,Carlos Chan,@I· 2号,[等级13],[粉丝团 Lv9]
21:06:28,2700008501543597,pikapika,今天超级清晰呀！[比心][比心][比心],[等级28],[粉丝团 Lv15]
21:06:30,3029879240787395,ᯤ,带的什么耳机？主播,[等级25],
21:06:35,1723660957387304,浮生💔无相,昨天晚上做梦还梦到了你直播呢[捂脸][捂脸][捂脸][捂脸],[等级28],[粉丝团 Lv10]
21:06:38,71820339446,LLLIS777,1080,[等级10],
21:06:47,1723660957387304,浮生💔无相,看你直播都看魔怔了[捂脸][捂脸][捂脸][捂脸],[等级28],[粉丝团 Lv10]
21:06:51,99426598613,追梦的少年,@ᯤ 西伯利亚,[等级12],[粉丝团 Lv12]
21:07:08,62780209254,我不吃饭、,西伯利亚超级无敌棒棒锤子大耳机,[等级18],[粉丝团 Lv11]
21:07:18,68128483419,秋霜,[捂脸][捂脸][捂脸],[等级33],[粉丝团 Lv11]
21:07:22,104796756750,包子,..,[等级34],
21:07:23,3029879240787395,ᯤ,带的什么耳机，主播？,[等级25],
21:07:39,63416229807,风沙迷了眼⁵¹⁰⁷⁴,[捂脸][捂脸][捂脸][捂脸],[等级21],[粉丝团 Lv15]
21:07:52,3298148086449303,热心市民杨先生,哈哈哈,[等级10],[粉丝团 Lv10]
21:07:54,1881983920385927,希芙,丸辣,[等级4],
21:07:54,105633835483,醉卧沙场君莫笑,跑吧,[等级27],[粉丝团 Lv16]
21:07:56,3298148086449303,热心市民杨先生,跑,[等级10],[粉丝团 Lv10]
21:07:58,71126905166,抖音小肋手,单4啦[捂脸],[等级9],[粉丝团 Lv10]
21:07:58,68308694097,陈嘉乔,凉凉[捂脸][捂脸],[等级32],[粉丝团 Lv8]
21:08:00,1969964588214184,哈基米那没路躲,开局惊喜,[等级20],[粉丝团 Lv9]
21:08:00,2475702575179399,这个我是真的喜欢,单四开始,[等级14],
21:08:01,1904811667359011,筠,@ᯤ 主页橱窗里有,[等级16],[粉丝团 Lv12]
21:08:02,2330588968395416,贝塔β,完辣[捂脸],[等级25],[粉丝团 Lv14]
21:08:04,1881983920385927,希芙,全噶了[捂脸],[等级4],
21:08:05,96032544562,老A先生🦅,完犊子了,[等级22],[粉丝团 Lv15]
21:08:07,1890758482996047,龙傲天？,开始单4,[等级2],
21:08:07,98865022492,李大马,为什么不早走阿,[等级14],
21:08:09,235723996298219,张君雅精彩画面,[捂脸][捂脸][捂脸],[等级8],[粉丝团 Lv11]
21:08:13,4000478357891194,3.16,给你大炮我过来了,[等级20],[粉丝团 Lv5]
21:08:13,2867136273588317,X丶,裂开,[等级7],[粉丝团 Lv7]
21:08:13,3834726358986456,壹,1v4了[捂脸][捂脸][捂脸],[等级15],[粉丝团 Lv13]
21:08:15,77847477928,故事烟,天塌了,[等级25],[粉丝团 Lv7]
21:08:16,59348532870,贫僧法号：乱来,[捂脸][捂脸][捂脸][捂脸],[等级33],
21:08:16,74762479485,凣,老黑别跑,[等级38],
21:08:17,75818996394,༄྄ེིོུ lhxཉི࿔࿆࿐ོ⿻⿻⿻义,可以自雷了,[等级22],
21:08:18,4441674979758301,强Ge,开局暴击,[等级19],[粉丝团 Lv6]
21:08:18,7471148424773485626,李猛牛,天崩开局…………,[等级7],[粉丝团 Lv9]
21:08:18,4174188127722893,℘ོ•᷄এ、ℒℴѵℯ℘゜,独狼[捂脸],[等级17],[粉丝团 Lv11]
21:08:19,110563373639,渐远,队友呢  不爱打吗？,[等级27],
21:08:21,68128483419,秋霜,开局就剩你自己一个独狼了[捂脸][捂脸][捂脸],[等级33],[粉丝团 Lv11]
21:08:21,2388567162629468,iMP~~六月初六,天踏了,[等级29],
21:08:21,3967481098810589,朝暮²⁷⁷,骑车去流浪[捂脸],[等级31],
21:08:22,3175868363977623,洋  仔⁸⁰⁰⁸,好家伙，又是一个天崩开局[捂脸][捂脸],[等级20],[粉丝团:张君雅 Lv11]
21:08:22,109258570055,好运连连连,单4开始,[等级17],[粉丝团 Lv4]
21:08:22,63416229807,风沙迷了眼⁵¹⁰⁷⁴,单四战神局[比心][比心][比心][比心][比心],[等级21],[粉丝团 Lv15]
21:08:24,105572344060,沧海一粟，我之于你,两晚上白干[捂脸],[等级42],[粉丝团 Lv8]
21:08:24,110934533590,顾念,天崩开局,[等级12],
21:08:25,71126905166,抖音小肋手,老黑找个工作服穿上吧,[等级9],[粉丝团 Lv10]
21:08:26,3284969063202430,⁵²ᐤ᭄无情꧔ꦿ້໌ᮨ₁ᵌ₁,单四了,[等级25],
21:08:28,101289462336,广西妹💞,[捂脸][看][看],[等级24],[粉丝团 Lv9]
21:08:28,2172229561625960,好嗨哟,开局就单四，刺激[捂脸],[等级25],[粉丝团 Lv13]
