time,user_id,user_name,gift_name,gift_count,diamond_total,grade,fans_club
23:02:20,99669999610,🌈李李李李,点亮粉丝团,1,1,[等级18],[粉丝团 Lv3]
23:02:20,81024583883,路亚罗马哥🎣 「BASSBRO」,粉丝团灯牌,1,1,[等级24],[粉丝团 Lv10]
23:02:20,255531636240752,拾光℡,点亮粉丝团,1,1,[等级23],[粉丝团 Lv10]
23:02:20,100752914999,海之魂,点亮粉丝团,1,9,[等级12],[粉丝团 Lv11]
23:02:21,58768752536,萌萌的萌萌,粉丝团灯牌,1,1,[等级29],[粉丝团 Lv11]
23:02:21,3158252784201213,养了只🐏,点亮粉丝团,1,1,[等级24],[粉丝团 Lv7]
23:02:21,98733476579,伱还有遗憾吗.,点亮粉丝团,1,1,[等级10],[粉丝团 Lv10]
23:02:21,99669999610,🌈李李李李,点亮粉丝团,1,1,[等级18],[粉丝团 Lv3]
23:02:21,73774423070,O小丑RanC,点亮粉丝团,1,1,[等级27],[粉丝团 Lv9]
23:02:21,4446053490506715,隐世窥红尘☁,点亮粉丝团,1,1,[等级14],[粉丝团 Lv10]
23:02:21,95525374861,限量版男人,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv12]
23:02:21,255531636240752,拾光℡,点亮粉丝团,1,1,[等级23],[粉丝团 Lv10]
23:02:21,4277558734228411,空空,点亮粉丝团,1,1,[等级25],[粉丝团 Lv10]
23:02:21,100752914999,海之魂,点亮粉丝团,1,9,[等级12],[粉丝团 Lv11]
23:02:21,98733476579,伱还有遗憾吗.,粉丝团灯牌,1,1,[等级10],[粉丝团 Lv10]
23:02:21,98733476579,伱还有遗憾吗.,点亮粉丝团,1,1,[等级10],[粉丝团 Lv10]
23:02:21,1792682054649291,生存以上生活以下,粉丝团灯牌,1,1,[等级9],[粉丝团 Lv7]
23:02:21,2907529708579879,喵喵汪汪队🌈,点亮粉丝团,1,1,[等级14],[粉丝团 Lv4]
23:02:21,73774423070,O小丑RanC,粉丝团灯牌,1,1,[等级27],[粉丝团 Lv9]
23:02:21,73774423070,O小丑RanC,点亮粉丝团,1,1,[等级27],[粉丝团 Lv9]
23:02:21,4446053490506715,隐世窥红尘☁,点亮粉丝团,1,1,[等级14],[粉丝团 Lv10]
23:02:21,108203911092,相濡以沫,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv10]
23:02:21,96653064922,发飙的小蜗牛,粉丝团灯牌,1,1,[等级24],[粉丝团 Lv8]
23:02:21,4277558734228411,空空,点亮粉丝团,1,1,[等级25],[粉丝团 Lv10]
23:02:21,12068323818,Stubborn👣,粉丝团灯牌,1,1,[等级13],[粉丝团 Lv11]
23:02:21,3026295572400715,ㅤWㅤ,点亮粉丝团,1,1,[等级15],[粉丝团 Lv9]
23:02:21,3689593107120935,晚歌,点亮粉丝团,1,1,[等级7],[粉丝团 Lv10]
23:02:21,2907529708579879,喵喵汪汪队🌈,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv4]
23:02:21,3819026927860087,搁浅的鱼！！,粉丝团灯牌,1,1,[等级21],[粉丝团 Lv3]
23:02:21,2907529708579879,喵喵汪汪队🌈,点亮粉丝团,1,1,[等级14],[粉丝团 Lv4]
23:02:21,93053380047,霖ㅤㅤ,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv10]
23:02:21,2255842653766845,陈一刀.热炒,粉丝团灯牌,1,1,[等级9],[粉丝团 Lv11]
