time,user_id,user_name,count,total,grade,fans_club
23:02:20,105436758931,困眠,10,315,[等级12],[粉丝团 Lv4]
23:02:20,110940994932,听 棠,3,315,[等级25],
23:02:20,94127062635,心坎,11,326,[等级6],
23:02:20,65130184668,Miraitowa🧜‍♀️,8,347,[等级11],[粉丝团 Lv8]
23:02:20,105436758931,困眠,9,347,[等级12],[粉丝团 Lv4]
23:02:21,94127062635,心坎,11,358,[等级6],
23:02:21,646161190361448,暗影狂花,8,380,[等级22],[粉丝团 Lv7]
23:02:21,105436758931,困眠,5,380,[等级12],[粉丝团 Lv4]
23:02:21,59641599653,大小王💕,6,397,[等级11],
23:02:21,94127062635,心坎,11,397,[等级6],
23:02:21,4033421508870676,K-,3,421,[等级22],[粉丝团 Lv5]
23:02:21,2223691280683193,自旋风少女之后凌晨的街道突然出现一架钢琴,2,421,[等级10],[粉丝团 Lv3]
23:02:21,59641599653,大小王💕,9,445,[等级11],
23:02:21,94127062635,心坎,10,447,[等级6],
23:02:21,4033421508870676,K-,2,466,[等级22],[粉丝团 Lv5]
23:02:21,2223691280683193,自旋风少女之后凌晨的街道突然出现一架钢琴,9,466,[等级10],[粉丝团 Lv3]
23:02:21,3158252784201213,养了只🐏,4,501,[等级24],[粉丝团 Lv7]
23:02:21,59641599653,大小王💕,8,504,[等级11],
23:02:22,646161190361448,暗影狂花,8,518,[等级22],[粉丝团 Lv7]
23:02:22,2223691280683193,自旋风少女之后凌晨的街道突然出现一架钢琴,2,522,[等级10],[粉丝团 Lv3]
23:02:22,3158252784201213,养了只🐏,9,555,[等级24],[粉丝团 Lv7]
23:02:22,59641599653,大小王💕,9,555,[等级11],
23:02:22,646161190361448,暗影狂花,8,564,[等级22],[粉丝团 Lv7]
23:02:22,2560076988827832,风吹回忆,1,577,[等级14],[粉丝团 Lv12]
23:02:22,3158252784201213,养了只🐏,5,612,[等级24],[粉丝团 Lv7]
23:02:22,63998258205,大鱼✔,1,612,[等级3],
23:02:23,646161190361448,暗影狂花,6,621,[等级22],[粉丝团 Lv7]
23:02:23,772325179660291,孟五岁,4,632,,
23:02:23,3158252784201213,养了只🐏,7,643,[等级24],[粉丝团 Lv7]
23:02:23,94127062635,心坎,11,644,[等级6],
23:02:23,646161190361448,暗影狂花,1,649,[等级22],[粉丝团 Lv7]
23:02:23,3158252784201213,养了只🐏,8,668,[等级24],[粉丝团 Lv7]
23:02:23,94127062635,心坎,11,680,[等级6],
23:02:23,4435864317859720,正在～输入……,12,688,,
