time,current,total_pv,total_user,online_anchor
12:03:41,480,615,615,480
12:03:41,480,615,615,480
12:03:41,480,615,615,480
12:03:42,480,615,615,480
12:03:42,607,809,809,607
12:03:42,402,516,516,402
12:03:43,607,809,809,607
12:03:51,833,1231,1231,833
12:03:55,886,1328,1328,886
12:04:01,952,1397,1397,952
12:04:03,952,1397,1397,952
12:04:05,1095,1661,1661,1095
12:04:12,1223,1951,1951,1223
12:04:20,1095,1661,1661,1095
12:04:29,1457,2385,2385,1457
12:04:33,1330,2137,2137,1330
12:04:35,1585,2587,2587,1585
12:04:41,1585,2587,2587,1585
12:04:51,1762,3094,3094,1762
12:04:59,1762,3094,3094,1762
12:05:01,1834,3479,3479,1834
12:05:03,1921,3742,3742,1921
12:05:05,1834,3479,3479,1834
12:05:11,1762,3094,3094,1762
12:05:22,2200,4973,4973,2200
12:05:31,2200,4973,4973,2200
12:05:35,2171,4828,4828,2171
12:05:37,2269,5252,5252,2269
12:05:39,2200,4973,4973,2200
12:05:41,2269,5252,5252,2269
12:05:51,2320,5562,5562,2320
12:06:01,2556,6721,6721,2556
12:06:03,2475,6180,6180,2475
12:06:05,2566,6857,6857,2566
12:06:11,2566,6857,6857,2566
12:06:17,2650,7160,7160,2650
12:06:27,2888,8200,8200,2888
12:06:33,2851,8032,8032,2851
12:06:35,2932,8542,8542,2932
12:06:37,2851,8032,8032,2851
12:06:39,2932,8542,8542,2932
12:06:41,3072,9332,9332,3072
12:06:43,3018,8952,8952,3018
12:06:49,3131,9793,9793,3131
12:07:01,3099,9546,9546,3099
12:07:05,3188,1.0万,1万+,3188
12:07:11,3272,1.1万,1万+,3272
12:07:21,3285,1.1万,1万+,3285
12:07:31,3448,1.3万,1万+,3448
12:07:33,3399,1.2万,1万+,3399
12:07:36,3448,1.3万,1万+,3448
12:07:38,3399,1.2万,1万+,3399
12:07:40,3623,1.4万,1万+,3623
12:07:42,3448,1.3万,1万+,3448
12:07:45,3643,1.4万,1万+,3643
12:07:47,3623,1.4万,1万+,3623
12:07:55,3690,1.4万,1万+,3690
12:08:05,3859,1.6万,1万+,3859
12:08:11,3859,1.6万,1万+,3859
12:08:21,3859,1.6万,1万+,3859
12:08:27,3958,1.6万,1万+,3958
12:08:31,3958,1.6万,1万+,3958
12:08:33,4082,1.7万,1万+,4082
12:08:35,4020,1.7万,1万+,4020
12:08:40,4167,1.8万,1万+,4167
12:08:42,4082,1.7万,1万+,4082
12:08:51,4265,1.9万,1万+,4265
12:08:53,4235,1.9万,1万+,4235
12:09:01,4167,1.8万,1万+,4167
12:09:03,4082,1.7万,1万+,4082
12:09:05,4362,2.0万,1万+,4362
12:09:07,4425,2.1万,2万+,4425
12:09:11,4425,2.1万,2万+,4425
12:09:13,4286,1.9万,1万+,4286
12:09:19,4321,2.0万,1万+,4321
12:09:29,4507,2.1万,2万+,4507
12:09:31,4656,2.3万,2万+,4656
12:09:33,4507,2.1万,2万+,4507
