time,current,total_pv,total_user,online_anchor
2026-05-15 12:03:54,1498,2667,2667,1498
2026-05-15 12:03:55,1688,3065,3065,1688
2026-05-15 12:03:55,1838,3603,3603,1838
2026-05-15 12:03:56,1688,3065,3065,1688
2026-05-15 12:03:56,1838,3603,3603,1838
2026-05-15 12:03:56,1838,3603,3603,1838
2026-05-15 12:03:58,1916,3887,3887,1916
2026-05-15 12:04:04,1838,3603,3603,1838
2026-05-15 12:04:08,1962,4188,4188,1962
2026-05-15 12:04:10,2000,4324,4324,2000
2026-05-15 12:04:12,2043,4468,4468,2043
2026-05-15 12:04:20,2093,4572,4572,2093
2026-05-15 12:04:30,2093,4572,4572,2093
2026-05-15 12:04:32,2093,4572,4572,2093
2026-05-15 12:04:38,2400,5477,5477,2400
2026-05-15 12:04:40,2329,5210,5210,2329
2026-05-15 12:04:46,2400,5477,5477,2400
2026-05-15 12:04:54,2329,5210,5210,2329
2026-05-15 12:04:56,2628,6271,6271,2628
2026-05-15 12:05:00,2720,6542,6542,2720
2026-05-15 12:05:10,2720,6542,6542,2720
2026-05-15 12:05:12,2900,7397,7397,2900
2026-05-15 12:05:16,2900,7397,7397,2900
2026-05-15 12:05:20,3009,7909,7909,3009
2026-05-15 12:05:22,2900,7397,7397,2900
2026-05-15 12:05:24,2900,7397,7397,2900
2026-05-15 12:05:26,3009,7909,7909,3009
2026-05-15 12:05:28,2819,6927,6927,2819
2026-05-15 12:05:36,3179,8881,8881,3179
2026-05-15 12:05:38,3134,8700,8700,3134
2026-05-15 12:05:40,3044,8311,8311,3044
2026-05-15 12:05:42,3044,8311,8311,3044
2026-05-15 12:05:44,3044,8311,8311,3044
2026-05-15 12:05:46,3331,9511,9511,3331
2026-05-15 12:05:54,3179,8881,8881,3179
2026-05-15 12:06:04,3524,1.0万,1万+,3524
2026-05-15 12:06:08,3625,1.1万,1万+,3625
2026-05-15 12:06:10,3524,1.0万,1万+,3524
2026-05-15 12:06:12,3759,1.1万,1万+,3759
2026-05-15 12:06:20,3625,1.1万,1万+,3625
2026-05-15 12:06:32,3903,1.2万,1万+,3903
2026-05-15 12:06:38,4019,1.3万,1万+,4019
2026-05-15 12:06:40,4109,1.3万,1万+,4109
2026-05-15 12:06:44,4109,1.3万,1万+,4109
2026-05-15 12:06:53,4373,1.4万,1万+,4373
2026-05-15 12:06:54,4223,1.3万,1万+,4223
2026-05-15 12:07:00,4266,1.4万,1万+,4266
2026-05-15 12:07:02,4373,1.4万,1万+,4373
2026-05-15 12:07:06,4413,1.5万,1万+,4413
2026-05-15 12:07:10,4109,1.3万,1万+,4109
2026-05-15 12:07:12,4413,1.5万,1万+,4413
2026-05-15 12:07:16,4373,1.4万,1万+,4373
2026-05-15 12:07:26,4548,1.6万,1万+,4548
2026-05-15 12:07:36,4593,1.6万,1万+,4593
2026-05-15 12:07:38,4705,1.7万,1万+,4705
2026-05-15 12:07:40,4705,1.7万,1万+,4705
2026-05-15 12:07:44,4647,1.7万,1万+,4647
2026-05-15 12:07:46,4705,1.7万,1万+,4705
2026-05-15 12:07:56,4818,1.8万,1万+,4818
2026-05-15 12:08:06,4876,1.8万,1万+,4876
2026-05-15 12:08:08,4373,1.4万,1万+,4373
2026-05-15 12:08:10,4818,1.8万,1万+,4818
2026-05-15 12:08:16,4977,1.9万,1万+,4977
2026-05-15 12:08:26,5060,1.9万,1万+,5060
2026-05-15 12:08:32,5192,2.0万,2万+,5192
2026-05-15 12:08:36,4977,1.9万,1万+,4977
2026-05-15 12:08:40,5192,2.0万,2万+,5192
2026-05-15 12:08:46,5313,2.1万,2万+,5313
2026-05-15 12:08:56,5293,2.1万,2万+,5293
2026-05-15 12:08:58,5361,2.1万,2万+,5361
2026-05-15 12:09:06,5380,2.2万,2万+,5380
2026-05-15 12:09:08,5450,2.2万,2万+,5450
2026-05-15 12:09:10,5450,2.2万,2万+,5450
2026-05-15 12:09:12,5380,2.2万,2万+,5380
2026-05-15 12:09:18,5450,2.2万,2万+,5450
2026-05-15 12:09:26,5558,2.3万,2万+,5558
2026-05-15 12:09:36,5660,2.4万,2万+,5660
