time,user_id,user_name,count,total,grade,fans_club
12:01:28,109324088735,默默无语《朔》,3,246,[等级19],[粉丝团 Lv9]
12:01:28,892455697541965,看海听㶡,11,260,[等级21],[粉丝团 Lv15]
12:01:28,360270791718604,哈哈哈哈嗝,3,260,[等级11],
12:01:28,109324088735,默默无语《朔》,11,271,[等级19],[粉丝团 Lv9]
12:01:28,892455697541965,看海听㶡,11,282,[等级21],[粉丝团 Lv15]
12:01:29,109324088735,默默无语《朔》,10,301,[等级19],[粉丝团 Lv9]
12:01:29,66446438256,🐮🐰,9,301,[等级10],[粉丝团 Lv8]
12:01:29,892455697541965,看海听㶡,9,325,[等级21],[粉丝团 Lv15]
12:01:29,3178038730949012,12.14,3,326,[等级3],
12:01:29,109324088735,默默无语《朔》,3,336,[等级19],[粉丝团 Lv9]
12:01:29,66446438256,🐮🐰,7,337,[等级10],[粉丝团 Lv8]
12:01:29,892455697541965,看海听㶡,11,365,[等级21],[粉丝团 Lv15]
12:01:29,3178038730949012,12.14,12,365,[等级3],
12:01:29,61599724334,李飘飘～,13,400,[等级4],[粉丝团 Lv8]
12:01:29,892455697541965,看海听㶡,11,400,[等级21],[粉丝团 Lv15]
12:01:29,3178038730949012,12.14,11,400,[等级3],
12:01:29,61599724334,李飘飘～,11,421,[等级4],[粉丝团 Lv8]
12:01:29,892455697541965,看海听㶡,10,421,[等级21],[粉丝团 Lv15]
12:01:30,73467626335,🥰星期天，,3,424,[等级25],
12:01:30,61599724334,李飘飘～,11,450,[等级4],[粉丝团 Lv8]
12:01:30,892455697541965,看海听㶡,12,450,[等级21],[粉丝团 Lv15]
12:01:30,3178038730949012,12.14,3,450,[等级3],
12:01:30,61599724334,李飘飘～,13,473,[等级4],[粉丝团 Lv8]
12:01:30,892455697541965,看海听㶡,7,474,[等级21],[粉丝团 Lv15]
12:01:31,61599724334,李飘飘～,12,489,[等级4],[粉丝团 Lv8]
12:01:31,360270791718604,哈哈哈哈嗝,3,493,[等级11],
12:01:31,7530316652497110075,想你的MO,4,493,[等级5],[粉丝团 Lv3]
12:01:32,61599724334,李飘飘～,11,511,[等级4],[粉丝团 Lv8]
12:01:32,892455697541965,看海听㶡,7,511,[等级21],[粉丝团 Lv15]
12:01:34,61599724334,李飘飘～,12,534,[等级4],[粉丝团 Lv8]
12:01:34,892455697541965,看海听㶡,11,536,[等级21],[粉丝团 Lv15]
12:01:36,93268914663,小岁,5,541,[等级11],[粉丝团 Lv10]
12:01:36,61599724334,李飘飘～,12,567,[等级4],[粉丝团 Lv8]
12:01:36,892455697541965,看海听㶡,11,568,[等级21],[粉丝团 Lv15]
12:01:36,360270791718604,哈哈哈哈嗝,3,568,[等级11],
12:01:37,71126905166,抖音小肋手,6,580,[等级11],[粉丝团 Lv10]
12:01:38,99542162139,lulu,6,591,[等级8],
