time,user_id,user_name,gift_name,gift_count,diamond_total,grade,fans_club
12:01:28,106684101214,土小豆,粉丝团灯牌,1,1,[等级35],[粉丝团 Lv11]
12:01:28,97176461425,つ微凉徒眸意浅挚半,小心心,2,2,[等级14],[粉丝团 Lv1]
12:01:28,69421301988,萧瑟CR⁷,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv11]
12:01:28,103354051617,🚬ℒᎭℯ沉ོ默༄꫟,粉丝团灯牌,1,1,[等级22],[粉丝团 Lv14]
12:01:28,97176461425,つ微凉徒眸意浅挚半,小心心,3,3,[等级14],[粉丝团 Lv1]
12:01:28,2700009298731404,𩵋,粉丝团灯牌,1,1,[等级31],[粉丝团 Lv16]
12:01:28,97176461425,つ微凉徒眸意浅挚半,小心心,5,5,[等级14],[粉丝团 Lv1]
12:01:28,97818929685,那年i,粉丝团灯牌,1,1,[等级12],[粉丝团 Lv11]
12:01:28,97176461425,つ微凉徒眸意浅挚半,小心心,6,6,[等级14],[粉丝团 Lv1]
12:01:28,68182629677,“锋”,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv11]
12:01:28,97176461425,つ微凉徒眸意浅挚半,小心心,7,7,[等级14],[粉丝团 Lv1]
12:01:28,94813074976,漠北,粉丝团灯牌,1,1,[等级21],[粉丝团 Lv8]
12:01:29,72909069203,oino,粉丝团灯牌,1,1,[等级12],[粉丝团 Lv10]
12:01:29,2480914772536279,H；,粉丝团灯牌,1,1,[等级12],[粉丝团 Lv10]
12:01:29,97176461425,つ微凉徒眸意浅挚半,小心心,7,7,[等级14],[粉丝团 Lv1]
12:01:29,266503392330851,悲伤张鱼小丸子,粉丝团灯牌,1,1,[等级21],[粉丝团 Lv2]
12:01:29,62467530775,平安.😼,粉丝团灯牌,1,1,[等级23],[粉丝团 Lv8]
12:01:29,94239596564,凊,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv13]
12:01:29,77224538181,安安耶（炫影版）,粉丝团灯牌,1,1,[等级29],[粉丝团 Lv7]
12:01:29,61748084992,川沙贝贝贝贝贝贝,粉丝团灯牌,1,1,[等级19],[粉丝团 Lv10]
12:01:29,71821379497,故愿,粉丝团灯牌,1,1,[等级20],[粉丝团 Lv12]
12:01:29,2762392021507171,人心..,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv12]
12:01:29,64858077220,蓝山,粉丝团灯牌,1,1,[等级32],[粉丝团 Lv10]
12:01:29,96529285287,@L_Y@⁵¹⁰⁷⁴₈₀₀₈,热气球,1,520,[等级43],[粉丝团:张君雅 Lv17]
12:01:30,109324088735,默默无语《朔》,粉丝团灯牌,1,1,[等级19],[粉丝团 Lv9]
12:01:30,85425536274,晴天.,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv14]
12:01:30,65719195404,青棠,粉丝团灯牌,1,1,[等级29],[粉丝团 Lv14]
12:01:31,1415765129434068,李😘家😍侽🥰儿,粉丝团灯牌,1,1,[等级26],[粉丝团 Lv13]
12:01:31,3891893817319883,发呆鱼,点亮粉丝团,1,1,[等级20],[粉丝团 Lv9]
12:01:32,68367189630,酒的祸害,粉丝团灯牌,1,1,[等级26],[粉丝团 Lv15]
12:01:32,3831166929208413,儒雅的马户,粉丝团灯牌,1,1,[等级32],[粉丝团 Lv9]
12:01:33,3891893817319883,发呆鱼,点亮粉丝团,1,1,[等级20],[粉丝团 Lv9]
12:01:34,7530316652497110075,想你的MO,点亮粉丝团,1,1,[等级5],[粉丝团 Lv3]
12:01:36,97176461425,つ微凉徒眸意浅挚半,粉丝团灯牌,1,1,[等级14],[粉丝团 Lv1]
12:01:37,3861082171516126,木林叁,小心心,1,1,[等级13],[粉丝团 Lv8]
12:01:38,7530316652497110075,想你的MO,点亮粉丝团,1,1,[等级5],[粉丝团 Lv3]
12:01:38,68031753680,文然,粉丝团灯牌,1,1,[等级13],[粉丝团 Lv11]
12:01:39,2130228809306907,饭醉团伙,粉丝团灯牌,1,1,[等级19],[粉丝团 Lv10]
12:01:40,3861082171516126,木林叁,小心心,1,1,[等级13],[粉丝团 Lv8]
12:01:40,3909517799591997,麦咭🫕,粉丝团灯牌,1,1,[等级27],[粉丝团 Lv11]
12:01:40,2264628914306829,IU,粉丝团灯牌,1,1,[等级34],[粉丝团 Lv16]
12:01:40,56574778807,王大仙,粉丝团灯牌,1,1,[等级26],[粉丝团 Lv6]
12:01:42,4103008169233757,军鎶,粉丝团灯牌,1,1,[等级15],[粉丝团 Lv13]
12:01:42,1036154461226617,咻啾咻,粉丝团灯牌,1,1,[等级11],[粉丝团 Lv11]
12:01:42,2582094266762910,²·¹¹礼冰✨,粉丝团灯牌,1,1,[等级40],[粉丝团 Lv10]
12:01:43,79984065449,超人不会飞la,点亮粉丝团,1,1,[等级7],[粉丝团 Lv4]
12:01:43,52685998922,秋虎拾伍（廿五）篱,粉丝团灯牌,1,1,[等级17],[粉丝团 Lv10]
12:01:44,65044853065,果然,粉丝团灯牌,1,1,[等级20],[粉丝团 Lv12]
12:01:45,95966571682,真的打不动了,粉丝团灯牌,1,1,[等级23],[粉丝团 Lv12]
12:01:46,3976295301518575,Axy,粉丝团灯牌,1,1,[等级16],[粉丝团 Lv11]
12:01:46,110186833243,゛慕勤゜,粉丝团灯牌,1,1,[等级10],[粉丝团 Lv8]
12:01:46,79984065449,超人不会飞la,点亮粉丝团,1,1,[等级7],[粉丝团 Lv4]
12:01:47,97176461425,つ微凉徒眸意浅挚半,为你闪耀,1,9,[等级14],[粉丝团 Lv2]
12:01:47,1494928053779708,阿帕奇陨落,小心心,1,1,[等级16],[粉丝团 Lv4]
12:01:48,3742362149063315,当海水变甜的时候,粉丝团灯牌,1,1,[等级21],[粉丝团 Lv11]
12:01:48,63993865109,Biāo哥,粉丝团灯牌,1,1,[等级23],[粉丝团 Lv12]
12:01:48,61535366420,没心没肺,粉丝团灯牌,1,1,[等级25],[粉丝团 Lv8]
12:01:48,2802021639134072,阿里嘎多菲菲酱,粉丝团灯牌,1,1,[等级13],[粉丝团 Lv12]
12:01:49,2008152259705040,汉、歼的审判者,粉丝团灯牌,1,1,[等级15],[粉丝团 Lv12]
12:01:50,3073872191297821,zZ,粉丝团灯牌,1,1,[等级27],[粉丝团 Lv15]
12:01:50,97176461425,つ微凉徒眸意浅挚半,为你闪耀,1,9,[等级14],[粉丝团 Lv2]
12:01:50,1494928053779708,阿帕奇陨落,小心心,1,1,[等级16],[粉丝团 Lv4]
12:01:51,100056462711,是玲玲吖丶ᥫᩣ,粉丝团灯牌,1,1,[等级29],[粉丝团 Lv8]
12:01:52,128008221105422,隨便玩玩 ◡̈,粉丝团灯牌,1,1,[等级41],[粉丝团 Lv12]
12:01:52,75322245373,✨挽然,粉丝团灯牌,1,1,[等级18],[粉丝团 Lv10]
12:01:52,1904811667359011,筠,粉丝团灯牌,1,1,[等级17],[粉丝团 Lv12]
12:01:53,62734391135,涂涂姐、🍻,粉丝团灯牌,1,1,[等级6],[粉丝团 Lv9]
