time,current,total_pv,total_user,online_anchor
2026-05-14 12:19:58,254,222,222,254
2026-05-14 12:19:59,254,222,222,254
2026-05-14 12:20:00,307,222,222,307
2026-05-14 12:20:00,307,222,222,307
2026-05-14 12:20:06,825,1052,1052,825
2026-05-14 12:20:08,653,564,564,653
2026-05-14 12:20:10,653,564,564,653
2026-05-14 12:20:12,758,927,927,758
2026-05-14 12:20:14,825,1052,1052,825
2026-05-14 12:20:16,1042,1502,1502,1042
2026-05-14 12:20:18,825,1052,1052,825
2026-05-14 12:20:20,1042,1502,1502,1042
2026-05-14 12:20:22,825,1052,1052,825
2026-05-14 12:20:24,1042,1502,1502,1042
2026-05-14 12:20:26,1042,1502,1502,1042
2026-05-14 12:20:32,1213,1744,1744,1213
2026-05-14 12:20:34,525,511,511,525
2026-05-14 12:20:40,1361,1878,1878,1361
2026-05-14 12:20:42,825,1052,1052,825
2026-05-14 12:20:44,1361,1878,1878,1361
2026-05-14 12:20:46,1361,1878,1878,1361
2026-05-14 12:20:50,1524,2247,2247,1524
2026-05-14 12:21:02,2033,3237,3237,2033
2026-05-14 12:21:06,1361,1878,1878,1361
2026-05-14 12:21:08,2304,4000,4000,2304
2026-05-14 12:21:12,2171,3631,3631,2171
2026-05-14 12:21:14,2106,3237,3237,2106
2026-05-14 12:21:16,2033,3237,3237,2033
2026-05-14 12:21:18,2171,3631,3631,2171
2026-05-14 12:21:22,2304,4000,4000,2304
2026-05-14 12:21:33,2523,4703,4703,2523
2026-05-14 12:21:35,2304,4000,4000,2304
2026-05-14 12:21:42,2716,5353,5353,2716
2026-05-14 12:21:44,2855,5678,5678,2855
2026-05-14 12:21:46,2855,5678,5678,2855
2026-05-14 12:21:50,2616,5020,5020,2616
2026-05-14 12:21:56,2973,6158,6158,2973
2026-05-14 12:21:58,3043,6304,6304,3043
2026-05-14 12:22:04,3209,6947,6947,3209
2026-05-14 12:22:06,2973,6158,6158,2973
2026-05-14 12:22:12,3272,7089,7089,3272
2026-05-14 12:22:16,3357,7233,7233,3357
2026-05-14 12:22:18,3357,7233,7233,3357
