time,user_id,user_name,count,total,grade,fans_club
2026-05-14 12:19:57,69797074890,瑞【十月二十九】,8,598,[等级18],[粉丝团 Lv11]
2026-05-14 12:19:58,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,12,638,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:58,77416951506,ら孤痞,12,650,[等级36],[粉丝团 Lv17]
2026-05-14 12:19:58,69797074890,瑞【十月二十九】,14,664,[等级18],[粉丝团 Lv11]
2026-05-14 12:19:58,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,12,706,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:58,77416951506,ら孤痞,3,706,[等级36],[粉丝团 Lv17]
2026-05-14 12:19:58,3085649814495664,霖林,2,719,,
2026-05-14 12:19:58,66714636703,𝓜𝓪𝓻𝓲𝓸,9,732,[等级18],[粉丝团 Lv10]
2026-05-14 12:19:58,100702304519,阿w.,2,740,[等级5],[粉丝团 Lv7]
2026-05-14 12:19:58,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,13,750,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:58,78145103858,清秀,11,779,[等级8],
2026-05-14 12:19:58,3085649814495664,霖林,8,779,,
2026-05-14 12:19:58,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,13,813,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:58,56505883242,Fara,6,813,[等级15],[粉丝团 Lv12]
2026-05-14 12:19:59,78145103858,清秀,8,847,[等级8],
2026-05-14 12:19:59,110666097981,꧁༺阝东༻༺豆豆༻꧂,7,847,[等级6],[粉丝团 Lv9]
2026-05-14 12:19:59,56505883242,Fara,12,883,[等级15],[粉丝团 Lv12]
2026-05-14 12:19:59,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,12,883,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:59,110666097981,꧁༺阝东༻༺豆豆༻꧂,5,917,[等级6],[粉丝团 Lv9]
2026-05-14 12:19:59,78145103858,清秀,10,920,[等级8],
2026-05-14 12:19:59,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,13,972,[等级7],[粉丝团 Lv7]
2026-05-14 12:19:59,56505883242,Fara,12,972,[等级15],[粉丝团 Lv12]
2026-05-14 12:19:59,78145103858,清秀,8,1012,[等级8],
2026-05-14 12:19:59,3085649814495664,霖林,8,1012,,
2026-05-14 12:19:59,301720426260739,🐠鱼🐠🐠🐠🐠🐠🐠🐠🐠?,13,1060,[等级7],[粉丝团 Lv7]
