time,user_id,user_name,count,total,grade,fans_club
21:01:22,94492587301,氖咼,11,358,[等级25],[粉丝团 Lv15]
21:01:22,1827809526030755,（小Tang) 吴不钓鱼,4,358,[等级11],[粉丝团 Lv7]
21:01:22,62612700356,2 丶 1,12,398,[等级4],[粉丝团 Lv8]
21:01:22,98183588940,豁别个撒,7,398,[等级2],[粉丝团 Lv2]
21:01:22,94492587301,氖咼,11,421,[等级25],[粉丝团 Lv15]
21:01:22,3488118696324872,家有沐宝,12,430,[等级7],[粉丝团 Lv9]
21:01:22,66287184928,刘思琪,7,455,[等级13],
21:01:22,98183588940,豁别个撒,6,459,[等级2],[粉丝团 Lv2]
21:01:22,104932423598,Opening,4,481,[等级15],[粉丝团 Lv8]
21:01:22,94492587301,氖咼,10,490,[等级25],[粉丝团 Lv15]
21:01:22,98183588940,豁别个撒,8,517,[等级2],[粉丝团 Lv2]
21:01:22,62612700356,2 丶 1,5,517,[等级4],[粉丝团 Lv8]
21:01:22,75827757822,🇨🇳小朱,4,547,[等级8],[粉丝团 Lv9]
21:01:22,3437523415078937,曾先生,6,557,[等级2],[粉丝团 Lv5]
21:01:23,59593010027,张再宇,2,564,[等级26],[粉丝团 Lv6]
21:01:23,98183588940,豁别个撒,2,585,[等级2],[粉丝团 Lv2]
21:01:23,75827757822,🇨🇳小朱,11,598,[等级8],[粉丝团 Lv9]
21:01:23,3437523415078937,曾先生,10,608,[等级2],[粉丝团 Lv5]
21:01:23,59593010027,张再宇,3,630,[等级26],[粉丝团 Lv6]
21:01:23,75827757822,🇨🇳小朱,12,674,[等级8],[粉丝团 Lv9]
21:01:23,94700920490,✨小崔的三餐四季,3,674,[等级27],[粉丝团 Lv2]
21:01:24,3843508995369550,超级幸运鹅🦢,6,690,[等级18],[粉丝团 Lv2]
21:01:24,60479144065,䒕晗,7,720,[等级13],[粉丝团 Lv8]
21:01:24,75827757822,🇨🇳小朱,10,741,[等级8],[粉丝团 Lv9]
21:01:24,94700920490,✨小崔的三餐四季,11,741,[等级27],[粉丝团 Lv2]
21:01:24,3843508995369550,超级幸运鹅🦢,9,761,[等级18],[粉丝团 Lv2]
21:01:24,81823565887268,Yí,5,781,[等级20],[粉丝团 Lv8]
21:01:24,75827757822,🇨🇳小朱,11,814,[等级8],[粉丝团 Lv9]
21:01:24,94700920490,✨小崔的三餐四季,4,814,[等级27],[粉丝团 Lv2]
21:01:24,3843508995369550,超级幸运鹅🦢,9,842,[等级18],[粉丝团 Lv2]
21:01:24,452648935361687,小马奔腾,5,842,[等级15],
21:01:24,75827757822,🇨🇳小朱,11,897,[等级8],[粉丝团 Lv9]
21:01:24,94700920490,✨小崔的三餐四季,10,897,[等级27],[粉丝团 Lv2]
21:01:24,3843508995369550,超级幸运鹅🦢,10,934,[等级18],[粉丝团 Lv2]
21:01:25,101011768243,▞▙阿▛▖▖▗▞▞▙东▛▖▜▖▗▝,1,955,[等级4],[粉丝团 Lv2]
21:01:25,94700920490,✨小崔的三餐四季,10,995,[等级27],[粉丝团 Lv2]
21:01:25,75827757822,🇨🇳小朱,10,995,[等级8],[粉丝团 Lv9]
21:01:26,3843508995369550,超级幸运鹅🦢,2,1020,[等级18],[粉丝团 Lv2]
