time,current,total_pv,total_user,online_anchor
2026-05-28 12:01:21,51,37,37,51
2026-05-28 12:01:22,106,107,107,106
2026-05-28 12:01:22,187,199,199,187
2026-05-28 12:01:23,322,421,421,322
2026-05-28 12:01:23,370,540,540,370
2026-05-28 12:01:24,106,107,107,106
2026-05-28 12:01:26,322,421,421,322
2026-05-28 12:01:28,475,690,690,475
2026-05-28 12:01:30,322,421,421,322
2026-05-28 12:01:32,51,37,37,51
2026-05-28 12:01:34,475,690,690,475
2026-05-28 12:01:36,475,690,690,475
2026-05-28 12:01:39,370,540,540,370
2026-05-28 12:01:40,475,690,690,475
2026-05-28 12:01:44,475,690,690,475
2026-05-28 12:01:54,795,1377,1377,795
2026-05-28 12:02:04,959,1569,1569,959
2026-05-28 12:02:06,1138,1918,1918,1138
2026-05-28 12:02:10,959,1569,1569,959
2026-05-28 12:02:12,475,690,690,475
2026-05-28 12:02:20,959,1569,1569,959
2026-05-28 12:02:30,1258,2149,2149,1258
2026-05-28 12:02:34,1351,2365,2365,1351
2026-05-28 12:02:36,1614,3191,3191,1614
2026-05-28 12:02:40,1429,2596,2596,1429
2026-05-28 12:02:42,1614,3191,3191,1614
2026-05-28 12:02:52,1693,3456,3456,1693
2026-05-28 12:03:00,1811,3969,3969,1811
2026-05-28 12:03:04,1811,3969,3969,1811
2026-05-28 12:03:06,1782,3843,3843,1782
2026-05-28 12:03:12,1811,3969,3969,1811
2026-05-28 12:03:20,1877,4376,4376,1877
2026-05-28 12:03:30,2041,5016,5016,2041
2026-05-28 12:03:34,2068,5125,5125,2068
2026-05-28 12:03:36,2146,5615,5615,2146
2026-05-28 12:03:40,2068,5125,5125,2068
2026-05-28 12:03:50,2146,5615,5615,2146
2026-05-28 12:03:52,2146,5615,5615,2146
2026-05-28 12:04:00,2259,6252,6252,2259
2026-05-28 12:04:04,2240,5982,5982,2240
2026-05-28 12:04:06,2093,5381,5381,2093
2026-05-28 12:04:09,2259,6252,6252,2259
2026-05-28 12:04:10,2146,5615,5615,2146
2026-05-28 12:04:20,2429,7313,7313,2429
2026-05-28 12:04:30,2429,7313,7313,2429
2026-05-28 12:04:34,2481,7313,7313,2481
2026-05-28 12:04:36,2604,7940,7940,2604
2026-05-28 12:04:44,2578,7940,7940,2578
2026-05-28 12:04:46,2604,7940,7940,2604
2026-05-28 12:04:52,2699,8634,8634,2699
2026-05-28 12:04:56,2901,9510,9510,2901
