time,current,total_pv,total_user,online_anchor
21:03:43,2320,3844,3844,2320
21:03:43,2320,3844,3844,2320
21:03:44,2203,3486,3486,2203
21:03:46,2262,3588,3588,2262
21:03:48,2262,3588,3588,2262
21:03:54,2403,4017,4017,2403
21:03:56,2403,4017,4017,2403
21:04:02,2529,4263,4263,2529
21:04:04,2529,4263,4263,2529
21:04:06,2584,4359,4359,2584
21:04:12,2529,4263,4263,2529
21:04:14,2661,4541,4541,2661
21:04:22,2959,5219,5219,2959
21:04:33,2870,5062,5062,2870
21:04:35,2661,4541,4541,2661
21:04:36,3024,5404,5404,3024
21:04:42,2959,5219,5219,2959
21:04:52,3075,5975,5975,3075
21:04:54,3159,5975,5975,3159
21:05:02,3223,6090,6090,3223
21:05:04,3266,6201,6201,3266
21:05:06,3075,5975,5975,3075
21:05:08,3075,5975,5975,3075
21:05:10,3223,6090,6090,3223
21:05:16,3159,5975,5975,3159
21:05:22,3387,7073,7073,3387
21:05:30,3387,7073,7073,3387
21:05:32,3758,8359,8359,3758
21:05:34,3628,7268,7268,3628
21:05:36,3561,7135,7135,3561
21:05:43,3387,7073,7073,3387
21:05:52,3758,8359,8359,3758
21:05:58,3875,8359,8359,3875
21:06:04,3796,8359,8359,3796
21:06:06,3628,7268,7268,3628
21:06:12,4058,9758,9758,4058
21:06:14,4058,9758,9758,4058
21:06:20,4058,9758,9758,4058
21:06:22,4058,9758,9758,4058
21:06:24,4212,9758,9758,4212
21:06:32,4385,9879,9879,4385
21:06:34,4058,9758,9758,4058
21:06:36,4058,9758,9758,4058
21:06:40,4272,9758,9758,4272
21:06:52,4385,9879,9879,4385
21:07:02,4753,1.1万,1万+,4753
21:07:06,4533,1.1万,1万+,4533
21:07:08,4686,1.1万,1万+,4686
21:07:18,4753,1.1万,1万+,4753
21:07:26,4806,1.2万,1万+,4806
21:07:28,4953,1.2万,1万+,4953
21:07:34,4901,1.2万,1万+,4901
21:07:36,4686,1.1万,1万+,4686
21:07:40,4806,1.2万,1万+,4806
21:07:42,5239,1.4万,1万+,5239
21:07:53,5361,1.4万,1万+,5361
21:08:00,5361,1.4万,1万+,5361
21:08:06,5424,1.4万,1万+,5424
21:08:08,5361,1.4万,1万+,5361
21:08:12,5424,1.4万,1万+,5424
21:08:22,5516,1.5万,1万+,5516
21:08:29,5643,1.5万,1万+,5643
21:08:34,5516,1.5万,1万+,5516
21:08:36,5643,1.5万,1万+,5643
21:08:42,5660,1.5万,1万+,5660
21:08:50,5838,1.6万,1万+,5838
21:09:00,5593,1.5万,1万+,5593
21:09:07,5685,1.5万,1万+,5685
21:09:11,5838,1.6万,1万+,5838
21:09:20,5838,1.6万,1万+,5838
21:09:30,5986,1.8万,1万+,5986
21:09:32,6073,1.8万,1万+,6073
21:09:34,6073,1.8万,1万+,6073
21:09:36,6073,1.8万,1万+,6073
21:09:42,6091,1.8万,1万+,6091
21:09:52,6224,1.9万,1万+,6224
21:09:58,6150,1.9万,1万+,6150
21:10:06,6452,2.0万,2万+,6452
21:10:08,6224,1.9万,1万+,6224
21:10:13,6388,2.0万,2万+,6388
21:10:15,6501,2.0万,2万+,6501
21:10:19,6388,2.0万,2万+,6388
21:10:20,6452,2.0万,2万+,6452
21:10:28,6501,2.0万,2万+,6501
21:10:34,6501,2.0万,2万+,6501
21:10:36,6650,2.0万,2万+,6650
21:10:40,6575,2.0万,2万+,6575
21:10:50,6501,2.0万,2万+,6501
21:10:52,6860,2.1万,2万+,6860
21:10:54,6650,2.0万,2万+,6650
21:11:00,6860,2.1万,2万+,6860
21:11:04,6810,2.1万,2万+,6810
21:11:06,6810,2.1万,2万+,6810
21:11:08,6898,2.1万,2万+,6898
21:11:16,6909,2.1万,2万+,6909
21:11:26,6909,2.1万,2万+,6909
21:11:29,6961,2.2万,2万+,6961
21:11:32,6898,2.1万,2万+,6898
21:11:34,7083,2.2万,2万+,7083
21:11:36,7083,2.2万,2万+,7083
21:11:40,7034,2.2万,2万+,7034
21:11:42,7083,2.2万,2万+,7083
21:11:46,7034,2.2万,2万+,7034
21:11:50,7255,2.4万,2万+,7255
21:11:52,7166,2.3万,2万+,7166
21:11:54,7083,2.2万,2万+,7083
21:11:58,7034,2.2万,2万+,7034
21:12:00,7255,2.4万,2万+,7255
21:12:04,7414,2.4万,2万+,7414
21:12:06,7255,2.4万,2万+,7255
21:12:08,7414,2.4万,2万+,7414
21:12:10,7489,2.5万,2万+,7489
21:12:12,7255,2.4万,2万+,7255
21:12:16,7489,2.5万,2万+,7489
21:12:18,7521,2.5万,2万+,7521
21:12:27,7367,2.4万,2万+,7367
21:12:32,7584,2.5万,2万+,7584
