time,user_id,user_name,action,follow_count,grade,fans_club
2026-05-20 12:03:52,102110076702,远离地方,关注了主播,1227535,[等级41],[粉丝团 Lv7]
2026-05-20 12:04:03,65466892837,江通,关注了主播,1227539,[等级16],
2026-05-20 12:04:44,386663925163901,笑对人生ㄟ,关注了主播,1227538,[等级29],
2026-05-20 12:04:54,97097105256,༺ 小醜༒瞬间 ༻,关注了主播,1227540,[等级1],
2026-05-20 12:05:29,100719649179,💐,关注了主播,1227540,[等级6],
2026-05-20 12:05:36,2285232540358576,不喝爽歪歪,关注了主播,1227541,[等级10],
2026-05-20 12:05:41,103357535988,工作者，,关注了主播,1227542,[等级11],
2026-05-20 12:06:12,97825149847,Dusty,关注了主播,1227542,[等级11],
2026-05-20 12:07:02,59418826694,老巫婆,关注了主播,1227543,[等级33],[粉丝团 Lv14]
2026-05-20 12:07:05,61302767564,蜜瓜冰淇淋,关注了主播,1227545,[等级8],
2026-05-20 12:07:06,1115330584782020,在曼谷的春,关注了主播,1227546,[等级5],
2026-05-20 12:07:09,78571325695,⊙﹏⊙,关注了主播,1227546,[等级1],[粉丝团 Lv2]
2026-05-20 12:07:12,1605728164920496,Louis koo,关注了主播,1227547,[等级34],
2026-05-20 12:07:17,1681624129078420,啬,关注了主播,1227549,,
2026-05-20 12:07:21,111532949467,亿园,关注了主播,1227549,[等级10],
2026-05-20 12:08:02,68312052812,.小青蛙,关注了主播,1227552,[等级39],[粉丝团 Lv1]
2026-05-20 12:08:13,84490597547,小刘不迷糊🫧,关注了主播,1227552,[等级17],
2026-05-20 12:10:05,67210377658,💅芳儿,关注了主播,1227552,[等级8],
2026-05-20 12:10:16,61110655444,请叫我小何,关注了主播,1227553,[等级13],
2026-05-20 12:10:17,66851816244,吕 白,关注了主播,1227553,[等级5],
2026-05-20 12:10:28,57725937434,77༦,关注了主播,1227554,[等级10],
2026-05-20 12:10:51,2506499113628600,宝哥来啦,关注了主播,1227555,,
2026-05-20 12:11:58,99637103020,小何同學啊,关注了主播,1227557,[等级6],
2026-05-20 12:12:36,1022993332961694,wulikk,关注了主播,1227557,[等级3],[粉丝团 Lv1]
2026-05-20 12:13:51,2502129202246744,大欣猩。,关注了主播,1227560,[等级6],
2026-05-20 12:14:06,71675655762,泉,关注了主播,1227559,,
2026-05-20 12:14:07,72382924357,曹十一,关注了主播,1227561,[等级24],
2026-05-20 12:14:25,4459256956336285,谢幕.,关注了主播,1227561,[等级14],
2026-05-20 12:14:53,7622315843960144955,•̀֊•́ x,关注了主播,1227561,,
2026-05-20 12:16:02,1392457609129415,hhJ,关注了主播,1227562,[等级4],
2026-05-20 12:16:30,2289646313940908,半山,关注了主播,1227568,[等级1],
2026-05-20 12:16:35,1134297307939421,巧心予你,关注了主播,1227569,[等级11],
2026-05-20 12:16:55,64105391667,泡8喝9玩10尚,关注了主播,1227569,[等级2],
2026-05-20 12:16:56,76048284481,痞子 楊 💋,关注了主播,1227569,[等级16],
2026-05-20 12:17:27,4305294912129470,余拉,关注了主播,1227570,[等级18],[粉丝团 Lv10]
2026-05-20 12:17:38,986739475234329,LX,关注了主播,1227571,[等级15],[粉丝团 Lv6]
2026-05-20 12:17:51,61097672705,临沂门帘大全,关注了主播,1227572,[等级23],
2026-05-20 12:17:53,96690176717,鑫 心 向荣,关注了主播,1227573,[等级6],
2026-05-20 12:18:02,1609302651964407,魚破冰,关注了主播,1227573,[等级3],
2026-05-20 12:18:03,409441552309880,希望你幸福,关注了主播,1227573,,
2026-05-20 12:18:11,7542824880304948281,睡了又睡,关注了主播,1227576,,
2026-05-20 12:18:13,2762423446283101,DT,关注了主播,1227576,[等级2],
2026-05-20 12:18:27,81425828871,回首    涛,关注了主播,1227577,[等级26],
2026-05-20 12:18:35,1129936143563917,🍀杰瑞🍀,关注了主播,1227578,[等级12],
2026-05-20 12:20:15,4001848077592331,🌈可乐,关注了主播,1227579,[等级29],
2026-05-20 12:20:20,1449583155353772,风沙,关注了主播,1227580,[等级2],
2026-05-20 12:20:25,737133121779082,单身大叔,关注了主播,1227581,[等级1],
2026-05-20 12:20:25,737133121779082,单身大叔,关注了主播,1227583,[等级1],
2026-05-20 12:21:42,100602928359,滑瓢,关注了主播,1227584,[等级11],
2026-05-20 12:21:50,103554058933,悍匪！,关注了主播,1227584,[等级8],
2026-05-20 12:22:45,100257296091,茶花开了,关注了主播,1227585,[等级10],
2026-05-20 12:24:11,4878891752276,毛茸茸的毛茸茸,关注了主播,1227586,,
2026-05-20 12:24:26,246723525225550,纵海异世界,关注了主播,1227586,[等级13],
2026-05-20 12:24:59,101511255420,狂澜,关注了主播,1227588,[等级25],[粉丝团 Lv2]
2026-05-20 12:25:25,835247180100446,Struggle.,关注了主播,1227589,,
2026-05-20 12:26:04,76425576273,Mr.Lau,关注了主播,1227591,[等级27],[粉丝团 Lv7]
2026-05-20 12:26:07,923197613025486,一剪梅,关注了主播,1227591,[等级6],
2026-05-20 12:26:29,898741220945770,不如一面,关注了主播,1227592,,
2026-05-20 12:26:30,898741220945770,不如一面,关注了主播,1227593,,
2026-05-20 12:26:34,2878950342661427,惜,关注了主播,1227595,,
2026-05-20 12:26:50,65738389923,小朱丫丫,关注了主播,1227597,[等级14],
2026-05-20 12:27:05,82660098866,先成尊带动后成尊,关注了主播,1227599,[等级10],
2026-05-20 12:27:07,62569378817,丽子,关注了主播,1227599,[等级27],
2026-05-20 12:27:42,4371297045333719,大灰狼是萌妹,关注了主播,1227598,[等级32],
2026-05-20 12:27:47,100049026773,海上世界,关注了主播,1227599,[等级17],[粉丝团 Lv14]
2026-05-20 12:27:52,100437879221,☆湖先森,关注了主播,1227599,[等级4],
2026-05-20 12:28:44,3512270271550362,98久久,关注了主播,1227597,[等级22],
2026-05-20 12:29:10,86206416432580,还我小熊🍋‍🟩,关注了主播,1227605,[等级6],
2026-05-20 12:29:10,3212109650331172,神时衍AUG💯,关注了主播,1227605,[等级1],
2026-05-20 12:29:12,4494426075563118,磊蛋,关注了主播,1227605,[等级1],
2026-05-20 12:29:37,108021834171,Я не ты,关注了主播,1227607,[等级2],
2026-05-20 12:29:42,104933352686,吾心,关注了主播,1227608,[等级23],
2026-05-20 12:29:51,101151930324,生命中有你,关注了主播,1227608,[等级28],
2026-05-20 12:29:56,67480690657,阿宇,关注了主播,1227610,[等级8],
2026-05-20 12:30:05,98136247314,福星宝儿,关注了主播,1227613,[等级10],
