time,current,total_pv,total_user,online_anchor
2026-05-20 12:03:50,193,208,208,193
2026-05-20 12:03:53,723,1031,1031,723
2026-05-20 12:03:54,597,755,755,597
2026-05-20 12:03:54,723,1031,1031,723
2026-05-20 12:03:56,723,1031,1031,723
2026-05-20 12:04:00,723,1031,1031,723
2026-05-20 12:04:04,723,1031,1031,723
2026-05-20 12:04:08,1135,1666,1666,1135
2026-05-20 12:04:10,850,1228,1228,850
2026-05-20 12:04:12,1205,1900,1900,1205
2026-05-20 12:04:16,1289,2006,2006,1289
2026-05-20 12:04:18,1419,2244,2244,1419
2026-05-20 12:04:22,918,1340,1340,918
2026-05-20 12:04:24,1205,1900,1900,1205
2026-05-20 12:04:26,918,1340,1340,918
2026-05-20 12:04:35,1639,2841,2841,1639
2026-05-20 12:04:42,1872,3290,3290,1872
2026-05-20 12:04:48,1733,3003,3003,1733
2026-05-20 12:04:54,1639,2841,2841,1639
2026-05-20 12:05:04,2080,3836,3836,2080
2026-05-20 12:05:14,2199,4111,4111,2199
2026-05-20 12:05:16,2303,4412,4412,2303
2026-05-20 12:05:18,2199,4111,4111,2199
2026-05-20 12:05:22,2247,4247,4247,2247
2026-05-20 12:05:32,2562,5444,5444,2562
2026-05-20 12:05:34,2472,5146,5146,2472
2026-05-20 12:05:42,2625,5758,5758,2625
2026-05-20 12:05:46,2800,6294,6294,2800
2026-05-20 12:05:49,2692,6012,6012,2692
2026-05-20 12:05:50,2625,5758,5758,2625
2026-05-20 12:05:52,2850,6441,6441,2850
2026-05-20 12:05:54,2625,5758,5758,2625
2026-05-20 12:05:56,2692,6012,6012,2692
2026-05-20 12:05:58,2800,6294,6294,2800
2026-05-20 12:06:12,2945,6583,6583,2945
2026-05-20 12:06:14,3006,7174,7174,3006
2026-05-20 12:06:16,3072,7619,7619,3072
2026-05-20 12:06:18,3006,7174,7174,3006
2026-05-20 12:06:24,3006,7174,7174,3006
2026-05-20 12:06:34,3312,9048,9048,3312
2026-05-20 12:06:44,3226,8517,8517,3226
2026-05-20 12:06:46,3368,9398,9398,3368
2026-05-20 12:06:48,3200,8243,8243,3200
2026-05-20 12:06:50,3312,9048,9048,3312
2026-05-20 12:06:54,3312,9048,9048,3312
2026-05-20 12:07:02,3605,1.0万,1万+,3605
2026-05-20 12:07:12,3484,9844,9844,3484
2026-05-20 12:07:16,3684,1.1万,1万+,3684
2026-05-20 12:07:18,3797,1.1万,1万+,3797
2026-05-20 12:07:22,3875,1.1万,1万+,3875
2026-05-20 12:07:24,3875,1.1万,1万+,3875
2026-05-20 12:07:32,3968,1.2万,1万+,3968
2026-05-20 12:07:42,3968,1.2万,1万+,3968
2026-05-20 12:07:44,3968,1.2万,1万+,3968
2026-05-20 12:07:46,3889,1.2万,1万+,3889
2026-05-20 12:07:48,4079,1.3万,1万+,4079
2026-05-20 12:07:52,4217,1.3万,1万+,4217
2026-05-20 12:07:54,4123,1.3万,1万+,4123
2026-05-20 12:08:02,4282,1.3万,1万+,4282
2026-05-20 12:08:04,4282,1.3万,1万+,4282
2026-05-20 12:08:12,4282,1.3万,1万+,4282
2026-05-20 12:08:16,4463,1.4万,1万+,4463
2026-05-20 12:08:18,4463,1.4万,1万+,4463
2026-05-20 12:08:24,4667,1.5万,1万+,4667
