time,current,total_pv,total_user,online_anchor
2026-05-22 21:03:56,2971,5329,5329,2971
2026-05-22 21:03:56,2001,3238,3238,2001
2026-05-22 21:03:57,2758,4665,4665,2758
2026-05-22 21:03:57,2862,5001,5001,2862
2026-05-22 21:03:58,3259,6101,6101,3259
2026-05-22 21:04:02,3023,5446,5446,3023
2026-05-22 21:04:04,2758,4665,4665,2758
2026-05-22 21:04:08,3259,6101,6101,3259
2026-05-22 21:04:14,2862,5001,5001,2862
2026-05-22 21:04:18,3023,5446,5446,3023
2026-05-22 21:04:20,2680,4370,4370,2680
2026-05-22 21:04:22,3259,6101,6101,3259
2026-05-22 21:04:30,3437,6897,6897,3437
2026-05-22 21:04:40,3437,6897,6897,3437
2026-05-22 21:04:42,3505,7198,7198,3505
2026-05-22 21:04:46,3693,7986,7986,3693
2026-05-22 21:04:48,3693,7986,7986,3693
2026-05-22 21:04:50,3693,7986,7986,3693
2026-05-22 21:04:54,3625,7534,7534,3625
2026-05-22 21:05:04,3505,7198,7198,3505
2026-05-22 21:05:08,3759,8279,8279,3759
2026-05-22 21:05:18,4098,9408,9408,4098
2026-05-22 21:05:20,3874,8708,8708,3874
2026-05-22 21:05:24,3874,8708,8708,3874
2026-05-22 21:05:34,3759,8279,8279,3759
2026-05-22 21:05:44,4281,1.0万,1万+,4281
2026-05-22 21:05:46,4571,1.1万,1万+,4571
2026-05-22 21:05:48,4502,1.1万,1万+,4502
2026-05-22 21:05:54,4701,1.1万,1万+,4701
2026-05-22 21:05:56,4701,1.1万,1万+,4701
2026-05-22 21:05:58,4701,1.1万,1万+,4701
2026-05-22 21:06:04,4571,1.1万,1万+,4571
2026-05-22 21:06:14,4701,1.1万,1万+,4701
2026-05-22 21:06:16,4778,1.2万,1万+,4778
2026-05-22 21:06:18,4701,1.1万,1万+,4701
2026-05-22 21:06:20,4778,1.2万,1万+,4778
2026-05-22 21:06:24,4778,1.2万,1万+,4778
2026-05-22 21:06:34,4701,1.1万,1万+,4701
2026-05-22 21:06:40,4933,1.2万,1万+,4933
2026-05-22 21:06:44,4701,1.1万,1万+,4701
2026-05-22 21:06:48,5256,1.4万,1万+,5256
2026-05-22 21:06:50,5097,1.3万,1万+,5097
2026-05-22 21:06:54,5256,1.4万,1万+,5256
2026-05-22 21:07:00,5256,1.4万,1万+,5256
2026-05-22 21:07:04,5373,1.4万,1万+,5373
2026-05-22 21:07:14,5334,1.4万,1万+,5334
2026-05-22 21:07:16,5463,1.5万,1万+,5463
2026-05-22 21:07:18,5463,1.5万,1万+,5463
2026-05-22 21:07:20,5373,1.4万,1万+,5373
2026-05-22 21:07:23,5256,1.4万,1万+,5256
2026-05-22 21:07:28,5722,1.6万,1万+,5722
2026-05-22 21:07:38,5937,1.7万,1万+,5937
2026-05-22 21:07:50,5937,1.7万,1万+,5937
2026-05-22 21:07:52,5937,1.7万,1万+,5937
2026-05-22 21:08:00,5722,1.6万,1万+,5722
2026-05-22 21:08:10,6317,1.8万,1万+,6317
2026-05-22 21:08:16,6254,1.8万,1万+,6254
2026-05-22 21:08:18,6287,1.8万,1万+,6287
2026-05-22 21:08:20,6317,1.8万,1万+,6317
2026-05-22 21:08:25,6363,1.9万,1万+,6363
2026-05-22 21:08:35,6317,1.8万,1万+,6317
2026-05-22 21:08:37,6500,1.9万,1万+,6500
2026-05-22 21:08:38,6287,1.8万,1万+,6287
2026-05-22 21:08:42,6363,1.9万,1万+,6363
2026-05-22 21:08:44,6451,1.9万,1万+,6451
2026-05-22 21:08:48,6500,1.9万,1万+,6500
2026-05-22 21:08:50,6531,2.0万,1万+,6531
2026-05-22 21:08:52,6500,1.9万,1万+,6500
2026-05-22 21:08:55,6403,1.9万,1万+,6403
2026-05-22 21:08:56,6531,2.0万,1万+,6531
2026-05-22 21:09:04,6625,2.0万,2万+,6625
2026-05-22 21:09:06,6695,2.1万,2万+,6695
2026-05-22 21:09:14,6813,2.1万,2万+,6813
