time,current,total_pv,total_user,online_anchor
2026-05-23 21:03:53,1418,1975,1975,1418
2026-05-23 21:03:54,1626,2422,2422,1626
2026-05-23 21:03:54,1626,2422,2422,1626
2026-05-23 21:03:57,1055,1372,1372,1055
2026-05-23 21:04:00,2102,3314,3314,2102
2026-05-23 21:04:02,1992,3096,3096,1992
2026-05-23 21:04:06,2102,3314,3314,2102
2026-05-23 21:04:16,2380,4255,4255,2380
2026-05-23 21:04:19,2533,4681,4681,2533
2026-05-23 21:04:26,2380,4255,4255,2380
2026-05-23 21:04:32,2567,4814,4814,2567
2026-05-23 21:04:34,2471,4554,4554,2471
2026-05-23 21:04:42,2380,4255,4255,2380
2026-05-23 21:04:53,2793,5619,5619,2793
2026-05-23 21:05:00,2988,6088,6088,2988
2026-05-23 21:05:02,2641,5240,5240,2641
2026-05-23 21:05:06,3079,6470,6470,3079
2026-05-23 21:05:16,2988,6088,6088,2988
2026-05-23 21:05:20,3236,7215,7215,3236
2026-05-23 21:05:30,3260,7334,7334,3260
2026-05-23 21:05:33,3144,6608,6608,3144
2026-05-23 21:05:42,3260,7334,7334,3260
2026-05-23 21:05:44,3330,7766,7766,3330
2026-05-23 21:05:50,3430,8150,8150,3430
2026-05-23 21:06:00,3284,7545,7545,3284
2026-05-23 21:06:02,3386,8013,8013,3386
2026-05-23 21:06:08,3570,8853,8853,3570
2026-05-23 21:06:18,3570,8853,8853,3570
2026-05-23 21:06:28,3734,9574,9574,3734
2026-05-23 21:06:32,3625,9125,9125,3625
2026-05-23 21:06:34,3871,9907,9907,3871
2026-05-23 21:06:44,3808,9907,9907,3808
2026-05-23 21:06:54,3888,1.0万,1万+,3888
2026-05-23 21:07:00,3954,1.1万,1万+,3954
2026-05-23 21:07:02,4139,1.1万,1万+,4139
2026-05-23 21:07:04,3888,1.0万,1万+,3888
2026-05-23 21:07:08,4198,1.2万,1万+,4198
2026-05-23 21:07:20,4139,1.1万,1万+,4139
2026-05-23 21:07:28,4249,1.2万,1万+,4249
2026-05-23 21:07:32,4139,1.1万,1万+,4139
2026-05-23 21:07:34,4083,1.1万,1万+,4083
2026-05-23 21:07:40,4445,1.3万,1万+,4445
2026-05-23 21:07:44,4478,1.3万,1万+,4478
2026-05-23 21:07:48,4393,1.2万,1万+,4393
2026-05-23 21:07:54,4478,1.3万,1万+,4478
2026-05-23 21:08:02,4815,1.4万,1万+,4815
2026-05-23 21:08:04,4249,1.2万,1万+,4249
2026-05-23 21:08:06,4890,1.4万,1万+,4890
2026-05-23 21:08:09,4445,1.3万,1万+,4445
2026-05-23 21:08:10,4890,1.4万,1万+,4890
2026-05-23 21:08:14,4890,1.4万,1万+,4890
2026-05-23 21:08:24,4964,1.5万,1万+,4964
2026-05-23 21:08:26,5049,1.5万,1万+,5049
