time,current,total_pv,total_user,online_anchor
12:03:41,891,1247,1247,891
12:03:42,772,1122,1122,772
12:03:42,891,1247,1247,891
12:03:42,891,1247,1247,891
12:03:42,891,1247,1247,891
12:03:44,891,1247,1247,891
12:03:48,891,1247,1247,891
12:03:56,1156,1638,1638,1156
12:04:04,1586,2448,2448,1586
12:04:06,1763,2734,2734,1763
12:04:08,1763,2734,2734,1763
12:04:10,1586,2448,2448,1586
12:04:12,1901,2882,2882,1901
12:04:22,2174,3568,3568,2174
12:04:24,2174,3568,3568,2174
12:04:30,2095,3409,3409,2095
12:04:32,2536,4612,4612,2536
12:04:38,2489,4446,4446,2489
12:04:40,2591,4974,4974,2591
12:04:44,2591,4974,4974,2591
12:04:50,2668,5355,5355,2668
12:04:52,2489,4446,4446,2489
12:04:54,2668,5355,5355,2668
12:05:04,2922,6203,6203,2922
12:05:06,2743,5689,5689,2743
12:05:08,2844,6032,6032,2844
12:05:10,2922,6203,6203,2922
12:05:12,2922,6203,6203,2922
12:05:18,3004,6552,6552,3004
12:05:28,3223,7412,7412,3223
12:05:38,3437,8224,8224,3437
12:05:40,3437,8224,8224,3437
12:05:46,3437,8224,8224,3437
12:05:52,3612,9003,9003,3612
12:06:00,3687,9675,9675,3687
12:06:08,3687,9675,9675,3687
12:06:10,3876,1.1万,1万+,3876
12:06:16,3781,1.0万,1万+,3781
12:06:24,3876,1.1万,1万+,3876
12:06:32,3965,1.2万,1万+,3965
12:06:34,4189,1.3万,1万+,4189
12:06:40,4224,1.3万,1万+,4224
12:06:42,3876,1.1万,1万+,3876
12:06:48,4328,1.4万,1万+,4328
12:06:52,4224,1.3万,1万+,4224
12:06:56,4367,1.4万,1万+,4367
12:06:58,4609,1.6万,1万+,4609
12:07:06,4609,1.6万,1万+,4609
12:07:08,4609,1.6万,1万+,4609
12:07:10,4740,1.7万,1万+,4740
12:07:12,4609,1.6万,1万+,4609
12:07:14,4367,1.4万,1万+,4367
12:07:16,4856,1.7万,1万+,4856
12:07:18,4367,1.4万,1万+,4367
12:07:20,4951,1.8万,1万+,4951
12:07:26,4367,1.4万,1万+,4367
12:07:38,5042,1.9万,1万+,5042
12:07:40,5218,2.0万,2万+,5218
12:07:42,5098,1.9万,1万+,5098
12:07:44,5218,2.0万,2万+,5218
12:07:46,4548,1.5万,1万+,4548
12:07:48,5098,1.9万,1万+,5098
12:07:58,5260,2.1万,2万+,5260
12:08:02,5391,2.2万,2万+,5391
12:08:06,5353,2.2万,2万+,5353
12:08:10,5391,2.2万,2万+,5391
12:08:12,5432,2.2万,2万+,5432
12:08:16,5432,2.2万,2万+,5432
12:08:18,5603,2.4万,2万+,5603
12:08:28,5643,2.5万,2万+,5643
12:08:38,5735,2.5万,2万+,5735
12:08:42,5735,2.5万,2万+,5735
12:08:44,5830,2.6万,2万+,5830
12:08:48,5529,2.3万,2万+,5529
12:08:50,5931,2.7万,2万+,5931
12:08:54,5830,2.6万,2万+,5830
12:08:56,5931,2.7万,2万+,5931
12:09:04,6129,2.8万,2万+,6129
12:09:06,6169,2.8万,2万+,6169
12:09:10,6169,2.8万,2万+,6169
12:09:12,6235,2.9万,2万+,6235
12:09:14,6101,2.8万,2万+,6101
12:09:16,6169,2.8万,2万+,6169
12:09:18,6169,2.8万,2万+,6169
12:09:28,6258,3.0万,2万+,6258
12:09:30,6266,3.0万,3万+,6266
12:09:32,6266,3.0万,3万+,6266
12:09:38,6283,3.1万,3万+,6283
12:09:42,6308,3.1万,3万+,6308
12:09:44,6373,3.2万,3万+,6373
12:09:46,6308,3.1万,3万+,6308
12:09:48,6308,3.1万,3万+,6308
12:09:54,6373,3.2万,3万+,6373
12:10:04,6422,3.2万,3万+,6422
12:10:12,6487,3.4万,3万+,6487
12:10:14,6640,3.4万,3万+,6640
12:10:18,6780,3.4万,3万+,6780
12:10:28,6780,3.4万,3万+,6780
12:10:34,6487,3.4万,3万+,6487
12:10:40,6942,3.6万,3万+,6942
12:10:42,6942,3.6万,3万+,6942
12:10:44,7039,3.6万,3万+,7039
12:10:46,7164,3.7万,3万+,7164
12:10:50,7197,3.8万,3万+,7197
12:10:52,7236,3.8万,3万+,7236
12:10:58,7164,3.7万,3万+,7164
12:11:00,7197,3.8万,3万+,7197
12:11:08,7197,3.8万,3万+,7197
12:11:10,7248,3.9万,3万+,7248
12:11:12,7248,3.8万,3万+,7248
12:11:14,7197,3.8万,3万+,7197
12:11:18,7248,3.9万,3万+,7248
12:11:24,7326,4.1万,4万+,7326
12:11:30,7244,3.9万,3万+,7244
12:11:32,7326,4.1万,4万+,7326
12:11:38,7319,4.1万,4万+,7319
12:11:42,7328,4.1万,4万+,7328
12:11:44,7300,4.1万,4万+,7300
12:11:50,7319,4.1万,4万+,7319
12:12:00,7344,4.3万,4万+,7344
12:12:10,7355,4.3万,4万+,7355
12:12:12,7422,4.4万,4万+,7422
12:12:14,7385,4.4万,4万+,7385
12:12:18,7292,4.0万,3万+,7292
12:12:20,7349,4.3万,4万+,7349
12:12:28,7455,4.5万,4万+,7455
12:12:30,7422,4.4万,4万+,7422
12:12:38,7609,4.6万,4万+,7609
12:12:40,7519,4.5万,4万+,7519
12:12:44,7547,4.6万,4万+,7547
12:12:46,7722,4.7万,4万+,7722
