time,user_id,user_name,action,follow_count,grade,fans_club
12:03:44,2981488507235368,05.18,关注了主播,1219262,[等级3],
12:04:22,105572298896,星星🌟,关注了主播,1219262,[等级17],
12:05:29,4347936939182068,*,关注了主播,1219262,,
12:06:34,73452276402,“伯乐”,关注了主播,1219262,[等级28],[粉丝团 Lv2]
12:06:35,1192320237307604,凌晨^_^,关注了主播,1219263,,
12:06:42,4067827728266076,夏天(      ),关注了主播,1219262,[等级31],[粉丝团 Lv13]
12:06:43,94168146468,爺拽,关注了主播,1219262,[等级16],
12:06:59,7626381679037498426,乐乐（和平精英）,关注了主播,1219264,[等级5],
12:08:05,3660753597115691,冣乂,关注了主播,1219265,,
12:08:06,1187071710200188,三月天,关注了主播,1219268,[等级24],
12:08:31,106712297540,一只蛋饺,关注了主播,1219267,[等级13],[粉丝团 Lv7]
12:08:52,96695010461,_喜欢,关注了主播,1219267,[等级28],[粉丝团 Lv1]
12:09:02,3026275560854032,渠县N2发型社,关注了主播,1219267,[等级7],
12:09:21,87549419992366,喃过晚安夜,关注了主播,1219266,[等级15],
12:09:22,110697632814,啊海,关注了主播,1219271,[等级13],
12:09:44,2206045736548355,16,关注了主播,1219271,[等级17],
12:09:47,4367688764765636,&大有钱兔,关注了主播,1219270,[等级2],
12:09:49,7611971590716687418,✨凉白开✨,关注了主播,1219272,[等级27],
12:10:04,95550658341,宇,关注了主播,1219271,[等级10],
12:10:20,1390230008497299,苍溪鸡锁骨,关注了主播,1219275,[等级1],
12:11:03,53437324236,PumpKin,关注了主播,1219276,,
12:11:12,4146999231521255,好男人,关注了主播,1219278,,
12:11:36,93475907582,进厂打螺丝的喜,关注了主播,1219275,[等级5],
12:11:40,57525104566,冰美式💫,关注了主播,1219277,[等级14],[粉丝团 Lv8]
12:11:54,3416937697918638,长乐少,关注了主播,1219277,[等级12],
12:12:19,776672542198078,锦福鼠鼠,关注了主播,1219279,[等级8],
12:12:30,105320838259,如何呢,关注了主播,1219277,[等级7],[粉丝团 Lv8]
12:12:31,188705985790286,🍁乄  杺,关注了主播,1219280,[等级22],[粉丝团 Lv2]
12:12:40,66436181299,雨浅.,关注了主播,1219278,[等级14],
12:12:54,106201775095,大漠孤鹰,关注了主播,1219279,[等级7],
12:13:05,82259936914,锤,关注了主播,1219279,[等级41],
12:13:40,3126634732329260,飞,关注了主播,1219276,[等级9],
12:14:04,3707198654121469,木子柳,关注了主播,1219280,[等级14],
12:14:11,1543361721537949,^_^,关注了主播,1219282,[等级34],[粉丝团 Lv2]
