time,current,total_pv,total_user,online_anchor
20:55:36,10073,32.9万,10万+,1.0万
20:55:37,10069,32.9万,10万+,1.0万
20:55:37,10045,32.9万,10万+,1.0万
20:55:38,10084,33.0万,10万+,1.0万
20:55:38,10072,32.9万,10万+,1.0万
20:55:40,10093,33.0万,10万+,1.0万
20:55:42,10093,33.0万,10万+,1.0万
20:55:52,10075,32.9万,10万+,1.0万
20:56:02,10104,33.0万,10万+,1.0万
20:56:04,10084,33.0万,10万+,1.0万
20:56:06,10104,33.0万,10万+,1.0万
20:56:08,10242,33.0万,10万+,1.0万
20:56:14,10192,33.0万,10万+,1.0万
20:56:16,10275,33.0万,10万+,1.0万
20:56:18,10275,33.0万,10万+,1.0万
20:56:20,10104,33.0万,10万+,1.0万
20:56:28,10303,33.1万,10万+,1.0万
20:56:36,10275,33.0万,10万+,1.0万
20:56:38,10468,33.1万,10万+,1.0万
20:56:40,10485,33.1万,10万+,1.0万
20:56:44,10468,33.1万,10万+,1.0万
20:56:50,10468,33.1万,10万+,1.0万
20:56:52,10405,33.1万,10万+,1.0万
20:57:00,10405,33.1万,10万+,1.0万
20:57:02,10332,33.1万,10万+,1.0万
20:57:06,10266,33.2万,10万+,1.0万
20:57:08,10405,33.1万,10万+,1.0万
20:57:12,10181,33.2万,10万+,1.0万
20:57:22,10332,33.1万,10万+,1.0万
20:57:28,10307,33.1万,10万+,1.0万
20:57:34,10181,33.2万,10万+,1.0万
20:57:37,10307,33.1万,10万+,1.0万
20:57:38,10124,33.2万,10万+,1.0万
20:57:42,10026,33.2万,10万+,1.0万
20:57:52,9942,33.2万,10万+,9942
20:58:02,9942,33.2万,10万+,9942
20:58:04,9789,33.2万,10万+,9789
20:58:06,9712,33.3万,10万+,9712
20:58:08,9712,33.3万,10万+,9712
20:58:14,9535,33.3万,10万+,9535
20:58:24,9535,33.3万,10万+,9535
20:58:26,9535,33.3万,10万+,9535
20:58:28,9228,33.3万,10万+,9228
20:58:34,9228,33.3万,10万+,9228
20:58:36,9228,33.3万,10万+,9228
20:58:38,9228,33.3万,10万+,9228
20:58:40,9044,33.3万,10万+,9044
20:58:50,9044,33.3万,10万+,9044
20:59:00,8718,33.4万,10万+,8718
20:59:08,8718,33.4万,10万+,8718
20:59:10,8774,33.4万,10万+,8774
20:59:12,8698,33.5万,10万+,8698
20:59:18,8696,33.5万,10万+,8696
20:59:22,8698,33.5万,10万+,8698
20:59:30,8731,33.5万,10万+,8731
20:59:32,8688,33.5万,10万+,8688
20:59:36,8731,33.5万,10万+,8731
20:59:40,8844,33.6万,10万+,8844
20:59:42,8694,33.5万,10万+,8694
20:59:44,8844,33.6万,10万+,8844
20:59:52,8844,33.6万,10万+,8844
21:00:00,8844,33.6万,10万+,8844
21:00:02,8965,33.6万,10万+,8965
21:00:10,9191,33.6万,10万+,9191
21:00:22,9236,33.7万,10万+,9236
21:00:30,9274,33.7万,10万+,9274
21:00:40,9274,33.7万,10万+,9274
21:00:52,9236,33.7万,10万+,9236
21:01:00,9216,33.8万,10万+,9216
21:01:10,9201,33.8万,10万+,9201
21:01:12,9274,33.7万,10万+,9274
21:01:16,9245,33.8万,10万+,9245
21:01:18,9245,33.8万,10万+,9245
21:01:26,9052,33.8万,10万+,9052
21:01:30,9052,33.8万,10万+,9052
21:01:36,9052,33.8万,10万+,9052
21:01:40,9052,33.8万,10万+,9052
21:01:42,8971,33.9万,10万+,8971
21:01:46,8971,33.9万,10万+,8971
21:01:50,9052,33.8万,10万+,9052
21:01:52,8971,33.9万,10万+,8971
21:01:56,8980,33.9万,10万+,8980
21:02:02,8971,33.9万,10万+,8971
21:02:06,8980,33.9万,10万+,8980
21:02:10,8993,33.9万,10万+,8993
21:02:12,8882,33.9万,10万+,8882
21:02:16,8882,33.9万,10万+,8882
21:02:18,8993,33.9万,10万+,8993
21:02:26,8614,33.9万,10万+,8614
21:02:28,8764,33.9万,10万+,8764
21:02:36,8980,33.9万,10万+,8980
21:02:40,8002,34.0万,10万+,8002
21:02:42,8614,33.9万,10万+,8614
21:02:46,8002,34.0万,10万+,8002
21:02:56,7339,34.0万,10万+,7339
21:02:58,6624,34.0万,10万+,6624
21:03:06,6301,34.0万,10万+,6301
21:03:08,6624,34.0万,10万+,6624
21:03:10,5778,34.0万,10万+,5778
21:03:13,5778,34.0万,10万+,5778
21:03:16,7339,34.0万,10万+,7339
21:03:18,6301,34.0万,10万+,6301
21:03:26,5778,34.0万,10万+,5778
21:03:32,5778,34.0万,10万+,5778
21:03:36,5547,34.0万,10万+,5547
21:03:40,5409,34.1万,10万+,5409
21:03:42,5409,34.1万,10万+,5409
21:03:46,5547,34.0万,10万+,5547
21:03:48,5547,34.0万,10万+,5547
21:03:52,5439,34.1万,10万+,5439
21:04:02,5518,34.1万,10万+,5518
21:04:08,5493,34.1万,10万+,5493
21:04:10,5482,34.1万,10万+,5482
21:04:16,5515,34.1万,10万+,5515
21:04:26,5540,34.1万,10万+,5540
21:04:36,5515,34.1万,10万+,5515
21:04:40,5540,34.1万,10万+,5540
21:04:46,5532,34.1万,10万+,5532
21:04:56,5540,34.1万,10万+,5540
21:05:08,5676,34.2万,10万+,5676
21:05:10,5725,34.2万,10万+,5725
21:05:12,5789,34.2万,10万+,5789
21:05:16,5725,34.2万,10万+,5725
21:05:18,5676,34.2万,10万+,5676
21:05:22,5789,34.2万,10万+,5789
21:05:24,5501,34.3万,10万+,5501
